Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr11	65485562	65486029	1	1434	490.822	0.342275	265.54	0.185174	75.7579	0.0528297	490.822	265.54	5.81464	0.00405484	0	0
chr11	65621921	65624557	1	777	155.389	0.199986	220.955	0.28437	0	0	155.389	220.955	4.94646	0.0063661	4.26951	0.00549486
chr11	65632400	65634081	1	1815	138.873	0.0765138	315.793	0.17399	86.3978	0.0476021	138.873	315.793	2.07927	0.0011456	21.8273	0.012026
chr11	66130568	66131463	1	1457	0	0	30.9021	0.0212094	0	0	0	30.9021	2.75046	0.00188776	13.4322	0.00921905
chr11	67017471	67018603	1	1063	0	0	118.892	0.111846	0	0	0	118.892	8.7548	0.00823593	14.3916	0.0135387
chr11	67199373	67201127	1	603	105.738	0.175353	0	0	0	0	105.738	0	8.9226	0.014797	16.7902	0.0278445
chr11	67201496	67202180	1	1337	8270.62	6.18596	465.75	0.348355	313.36	0.234375	8270.62	465.75	105.765	0.0791064	108.992	0.0815201
chr11	67202559	67204234	1	2728	18980.1	6.9575	963.098	0.353042	116822	42.8235	18980.1	963.098	1667.7	0.611328	861.578	0.315828
chr11	67814473	67815613	1	1262	1514.96	1.20044	578.297	0.458239	217.392	0.17226	1514.96	578.297	59.2992	0.0469883	32.2852	0.0255825
chr11	67819614	67820636	1	521	474.857	0.911434	346.564	0.665189	30.188	0.0579424	474.857	346.564	46.0867	0.0884582	51.1861	0.0982459
chr11	67820917	67821564	1	1365	495.356	0.362898	820.35	0.600989	77.5782	0.0568338	495.356	820.35	38.5576	0.0282473	54.4482	0.0398888
chr11	69165012	69165666	1	1595	0	0	412.652	0.258716	12.6986	0.00796149	0	412.652	1.02139	0.000640372	21.1077	0.0132337
chr11	69177458	69178514	1	1357	214.034	0.157726	306.055	0.225538	43.3253	0.0319273	214.034	306.055	7.06221	0.00520428	20.1483	0.0148476
chr11	69793187	69793788	1	2190	265.494	0.12123	416.748	0.190296	0	0	265.494	416.748	19.3627	0.00884142	14.3916	0.00657151
chr11	71169785	71171252	1	895	394.126	0.440364	488.81	0.546157	150.233	0.167859	394.126	488.81	6.60258	0.00737718	9.11469	0.010184
chr11	71710633	71722955	1	437	17.1639	0.0392767	26.7208	0.061146	0	0	17.1639	26.7208	0.175096	0.000400678	0	0
chr11	72393036	72394451	1	1241	352.932	0.284393	169.394	0.136498	110.951	0.0894046	352.932	169.394	31.7799	0.0256083	28.4474	0.022923
chr11	72961856	72963696	1	1035	108.187	0.104528	168.984	0.163269	33.3587	0.0322306	108.187	168.984	9.60839	0.00928346	20.1482	0.0194669
chr11	73106839	73108139	1	694	60.1983	0.0867411	124.12	0.178847	41.3784	0.059623	60.1983	124.12	4.64004	0.00668593	26.4806	0.0381564
chr11	73110557	73117411	1	534	968.652	1.81395	101.376	0.189843	769.983	1.44192	968.652	101.376	603.483	1.13012	377.204	0.706374
chr11	73681891	73683362	1	555	278.04	0.500973	105.317	0.18976	0	0	278.04	105.317	51.4782	0.0927536	46.341	0.0834972
chr11	73827827	73828583	1	664	155.484	0.234162	134.232	0.202157	131.839	0.198553	155.484	134.232	2.33461	0.00351599	7.67552	0.0115595
chr11	74113014	74114098	1	761	276.923	0.363893	310.713	0.408296	61.4177	0.0807066	276.923	310.713	14.7518	0.0193848	18.7571	0.0246479
chr11	74496141	74496668	1	999	0	0	237.785	0.238023	0	0	0	237.785	10.8414	0.0108522	6.71608	0.0067228
chr11	75975312	75975784	1	1165	313.438	0.269046	242.875	0.208477	86.5266	0.0742717	313.438	242.875	10.8851	0.00934345	16.9821	0.0145769
chr11	76429519	76430318	1	1342	3.74074	0.00278744	0	0	189.815	0.141442	3.74074	0	3.66972	0.00273452	15.351	0.0114389
chr11	78849168	78851065	1	589	0	0	0	0	0	0	0	0	2.95474	0.00501654	13.4322	0.022805
chr11	78874588	78875788	1	853	375.102	0.439744	86.2298	0.10109	65.1069	0.076327	375.102	86.2298	20.0193	0.0234693	13.72	0.0160844
chr11	80293846	80294834	1	1008	49.951	0.0495546	354.139	0.351328	44.3942	0.0440419	49.951	354.139	5.07778	0.00503748	31.4696	0.0312199
chr11	80758941	80760047	1	1342	182.482	0.135978	203.2	0.151416	244.595	0.182262	182.482	203.2	9.87832	0.0073609	33.5804	0.0250227
chr11	81233167	81234549	1	1002	3704.77	3.69738	165.467	0.165136	147.99	0.147695	3704.77	165.467	38.346	0.0382695	54.0645	0.0539566
chr11	82083612	82084395	1	1001	0	0	178.67	0.178492	38.8684	0.0388295	0	178.67	10.9143	0.0109034	21.5874	0.0215658
chr11	82127186	82128098	1	3062	12642	4.12867	771.42	0.251933	510.73	0.166796	12642	771.42	156.952	0.0512579	223.022	0.0728354
chr11	82335916	82336762	1	1953	11011.3	5.63814	641.142	0.328286	597.069	0.305719	11011.3	641.142	85.031	0.0435387	72.102	0.0369186
chr11	86017920	86019626	1	1714	1975.68	1.15267	623.63	0.363845	185.395	0.108165	1975.68	623.63	54.7248	0.0319281	70.9986	0.0414227
chr11	86396461	86397488	1	2108	10069.5	4.77679	1173.48	0.556679	258.222	0.122496	10069.5	1173.48	83.5427	0.0396313	86.3496	0.0409628
chr11	86445501	86446093	1	1887	5858.15	3.10448	634.64	0.336322	91.8365	0.048668	5858.15	634.64	102.322	0.0542246	89.9955	0.0476924
chr11	87524674	87525699	1	1204	653.967	0.543162	348.319	0.289302	58.0763	0.0482361	653.967	348.319	23.3534	0.0193965	14.2477	0.0118336
chr11	87785962	87786831	1	694	0	0	118.892	0.171315	110.951	0.159872	0	118.892	2.77235	0.00399474	12.9524	0.0186635
chr11	88889787	88890703	1	894	50.5703	0.0565663	174.376	0.195051	74.2225	0.0830229	50.5703	174.376	9.14876	0.0102335	7.29174	0.00815631
chr11	89171232	89172316	1	1504	200.007	0.132984	137.456	0.0913933	59.9692	0.0398732	200.007	137.456	7.82824	0.00520495	0.623636	0.000414652
chr11	89642008	89643009	1	541	186.07	0.343937	76.2976	0.141031	0	0	186.07	76.2976	8.62347	0.0159399	12.2808	0.0227002
chr11	89887781	89889268	1	1082	100.116	0.0925285	157.402	0.145473	345.538	0.319352	100.116	157.402	9.0758	0.00838799	21.3476	0.0197297
chr11	90847080	90847724	1	1352	117.637	0.0870097	197.206	0.145863	77.2832	0.0571621	117.637	197.206	12.3443	0.00913037	50.6584	0.0374693
chr11	91231299	91232329	1	522	354.758	0.679612	261.521	0.500997	42.0194	0.0804969	354.758	261.521	5.42798	0.0103984	4.7972	0.00919004
chr11	92438457	92439168	1	592	0	0	0	0	0	0	0	0	6.52962	0.0110298	2.97427	0.0050241
chr11	95365868	95367762	1	621	15.3058	0.024647	106.31	0.171192	98.2573	0.158224	15.3058	106.31	6.77037	0.0109024	0	0
chr11	96602051	96602844	1	1001	382.497	0.382115	158.523	0.158365	0	0	382.497	158.523	9.51354	0.00950404	2.78238	0.0027796
chr11	97488625	97489539	1	808	1966.82	2.43418	237.785	0.294288	26.0161	0.0321982	1966.82	237.785	14.066	0.0174085	70.0391	0.0866821
chr11	98567190	98567941	1	2248	104.688	0.0465693	100.061	0.0445112	51.9504	0.0231096	104.688	100.061	14.2119	0.00632204	42.5992	0.0189498
chr11	101370146	101370805	1	1240	23.7654	0.0191656	209.098	0.168627	81.8743	0.0660276	23.7654	209.098	6.01892	0.00485397	27.8238	0.0224385
chr11	102895718	102897323	1	1290	0	0	123.921	0.0960631	0	0	0	123.921	5.85842	0.00454141	12.5207	0.00970596
chr11	103278554	103281697	1	385	359.037	0.932564	0	0	0	0	359.037	0	31.0211	0.0805744	37.5141	0.0974392
chr11	103989257	103990906	1	2556	197.653	0.077329	133.537	0.0522444	145.778	0.0570336	197.653	133.537	19.6545	0.00768956	33.4365	0.0130816
chr11	104661545	104662558	1	717	0	0	93.5995	0.130543	154.609	0.215633	0	93.5995	8.63806	0.0120475	6.71608	0.00936692
chr11	106143085	106143974	1	1138	353.993	0.311066	223.923	0.196769	192.816	0.169434	353.993	223.923	6.5661	0.00576986	0	0
chr11	106508560	106509766	1	941	317.215	0.337104	140.689	0.14951	0	0	317.215	140.689	6.7193	0.0071406	13.4322	0.0142743
chr11	106579484	106581451	1	1547	40.9293	0.0264572	108.514	0.0701446	42.9465	0.0277611	40.9293	108.514	8.55052	0.00552717	27.8238	0.0179856
chr11	107153429	107154081	1	1126	105.738	0.0939058	118.892	0.105588	110.951	0.0985356	105.738	118.892	9.63028	0.00855264	20.4361	0.0181493
chr11	109098431	109100154	1	840	79.6411	0.0948108	1.47258	0.00175307	0	0	79.6411	1.47258	4.25337	0.00506353	5.61272	0.00668181
chr11	109372750	109373468	1	1223	0	0	0	0	0	0	0	0	0	0	14.3916	0.0117675
chr11	109988195	109989067	1	857	341.887	0.398934	155.012	0.180877	0	0	341.887	155.012	7.76258	0.00905785	36.6026	0.0427102
chr11	110760890	110761713	1	900	611.568	0.67952	43.545	0.0483834	166.961	0.185512	611.568	43.545	9.51354	0.0105706	7.67552	0.00852836
chr11	111228242	111230454	1	2255	12305.7	5.45705	1073.98	0.476266	52.1149	0.0231108	12305.7	1073.98	223.175	0.0989687	207.719	0.0921148
chr11	111231526	111232754	1	4710	23146.7	4.91438	1284.92	0.272806	931.331	0.197735	23146.7	1284.92	942.425	0.20009	577.487	0.122609
chr11	114472032	114473697	1	3143	9457.85	3.00918	521.756	0.166006	796.838	0.253528	9457.85	521.756	183.085	0.0582516	231.945	0.0737972
chr11	114502620	114504320	1	1141	2587.26	2.26754	563.376	0.493757	236.101	0.206924	2587.26	563.376	120.561	0.105662	174.33	0.152787
chr11	116543900	116545416	1	1845	8419.27	4.56329	548.666	0.29738	1050.08	0.569149	8419.27	548.666	188.863	0.102365	142.813	0.0774052
chr11	116688649	116689609	1	7168	28600.2	3.98999	2265.8	0.316099	86842.6	12.1153	28600.2	2265.8	5829.25	0.813232	4168.44	0.581534
chr11	118225683	118226678	1	520	43.1298	0.0829419	0	0	65.3487	0.125671	43.1298	0	0.0729567	0.000140301	0	0
chr11	121887058	121889906	1	1328	95.2948	0.0717581	451.703	0.340138	15.2391	0.0114752	95.2948	451.703	16.3788	0.0123334	5.51678	0.0041542
chr11	122999894	123000619	1	864	2050.1	2.3728	77.5619	0.0897707	15611.9	18.0693	2050.1	77.5619	2354.38	2.72497	1217.05	1.40862
chr11	124455863	124456342	1	1935	9297.59	4.80496	722.682	0.373479	841.589	0.43493	9297.59	722.682	380.732	0.196761	245.569	0.126909
chr11	124782792	124783635	1	667	1789.23	2.6825	141.838	0.212651	70.5825	0.105821	1789.23	141.838	165.32	0.247856	104.099	0.156071
chr11	125118389	125119218	1	1452	8729.49	6.01205	657.286	0.452676	529.523	0.364685	8729.49	657.286	108.924	0.0750168	101.605	0.0699757
chr11	125206238	125207000	1	1818	111.854	0.061526	189.171	0.104054	60.8295	0.0334596	111.854	189.171	8.75479	0.00481562	0	0
chr11	127611665	127612681	1	944	7762.91	8.22342	605.991	0.641939	777.493	0.823616	7762.91	605.991	153.063	0.162143	125.399	0.132838
chr11	128737709	128738798	1	1072	5013.06	4.67636	296.123	0.276234	5221.06	4.87039	5013.06	296.123	49.1436	0.0458429	27.0562	0.025239
chr11	129063196	129063994	1	635	0	0	97.4012	0.153388	146.968	0.231446	0	97.4012	10.2869	0.0161998	11.7531	0.0185089
chr11	129433122	129434411	1	748	74.5392	0.0996514	187.831	0.251111	0	0	74.5392	187.831	11.1478	0.0149034	23.6022	0.0315538
chr11	129540830	129542314	1	2882	229.318	0.079569	379.868	0.131807	43.6178	0.0151346	229.318	379.868	35.8947	0.0124548	22.1631	0.00769017
chr11	131134687	131136922	1	1555	54.3797	0.0349708	385.411	0.247853	0	0	54.3797	385.411	13.2781	0.00853898	22.0671	0.0141911
chr11	133608612	133609319	1	532	232.717	0.437437	323.909	0.608851	73.0943	0.137395	232.717	323.909	13.8545	0.0260422	17.7496	0.033364
chr11	134178046	134178580	1	525	756.72	1.44137	356.706	0.679439	0	0	756.72	356.706	2.33461	0.00444687	0	0
chr11	134609879	134610726	1	651	283.575	0.435599	0	0	0	0	283.575	0	3.64053	0.00559222	12.4247	0.0190856
chr11	134697181	134697984	1	1450	247.099	0.170413	152.835	0.105403	0	0	247.099	152.835	26.4833	0.0182643	42.2154	0.0291141
chr11	134709296	134710100	1	770	77.4238	0.10055	133.662	0.173588	102.512	0.133132	77.4238	133.662	5.8949	0.00765571	12.9524	0.0168214
chr12	94251	95834	1	585	65.2817	0.111593	0	0	0	0	65.2817	0	0	0	0	0
chr12	524325	524924	1	1381	375.701	0.27205	1101.67	0.797731	307.549	0.2227	375.701	1101.67	18.5383	0.0134238	22.0671	0.0159791
chr12	1246886	1247789	1	2373	313.753	0.132218	249.774	0.105257	58.1815	0.0245181	313.753	249.774	13.9566	0.00588141	22.0671	0.00929926
chr12	2828993	2830615	1	1386	165.228	0.119212	387.827	0.279817	110.951	0.0800513	165.228	387.827	17.4366	0.0125806	5.56475	0.00401497
chr12	4281067	4281863	1	1029	15.7571	0.0153131	251.804	0.244708	69.3257	0.067372	15.7571	251.804	3.96884	0.00385699	0	0
chr12	4395606	4397324	1	964	246.717	0.25593	264.356	0.274229	92.2633	0.0957088	246.717	264.356	14.7956	0.0153481	30.894	0.0320477
chr12	4399059	4399648	1	640	69.2801	0.10825	94.5618	0.147753	0	0	69.2801	94.5618	2.58267	0.00403542	0	0
chr12	6978526	6979222	1	382	0	0	0	0	37.3916	0.0978837	0	0	2.47323	0.00647442	13.2883	0.034786
chr12	7348404	7350342	1	1213	178.816	0.147417	159.607	0.13158	25.0854	0.0206805	178.816	159.607	10.1045	0.00833017	14.3916	0.0118645
chr12	7573489	7574466	1	810	211.477	0.261082	0	0	0	0	211.477	0	13.4386	0.0165909	0	0
chr12	7589436	7590133	1	461	0	0	50.5293	0.109608	0	0	0	50.5293	4.13664	0.00897319	0	0
chr12	8964988	8965625	1	726	77.1944	0.106328	105.501	0.145319	92.8102	0.127838	77.1944	105.501	3.31223	0.0045623	7.67552	0.0105723
chr12	9094727	9095558	1	532	310.08	0.582856	287.025	0.539521	117.281	0.220452	310.08	287.025	17.7795	0.0334202	14.0078	0.0263305
chr12	9214603	9215553	1	741	12.3228	0.01663	33.1536	0.0447417	61.6486	0.0831965	12.3228	33.1536	5.64684	0.00762056	0	0
chr12	9802157	9802997	1	588	103.82	0.176565	333.754	0.567609	16.6244	0.0282729	103.82	333.754	2.75776	0.00469007	10.6978	0.0181935
chr12	13080726	13081761	1	738	249.174	0.337634	0	0	8.41698	0.0114051	249.174	0	2.81613	0.00381589	6.23636	0.00845035
chr12	14738644	14739837	1	1212	166.423	0.137312	0	0	63.505	0.0523969	166.423	0	5.75628	0.0047494	21.1077	0.0174156
chr12	14922493	14923608	1	556	0	0	118.892	0.213835	110.951	0.199552	0	118.892	7.01113	0.01261	6.71608	0.0120793
chr12	15099492	15101220	1	1263	31.2616	0.0247519	0	0	0	0	31.2616	0	9.18525	0.00727256	20.1483	0.0159527
chr12	15102995	15103870	1	840	0	0	0	0	110.951	0.132085	0	0	12.1838	0.0145045	18.4213	0.0219301
chr12	18105134	18106202	1	2053	6.43622	0.00313503	0	0	0	0	6.43622	0	4.66193	0.00227079	7.67552	0.00373868
chr12	18248664	18249459	1	1975	0	0	237.785	0.120397	0	0	0	237.785	6.85792	0.00347237	27.8238	0.014088
chr12	18249900	18251944	1	606	105.738	0.174485	0	0	110.951	0.183088	105.738	0	13.9858	0.0230789	0	0
chr12	20496862	20497758	1	1036	103.868	0.100258	118.567	0.114447	116.979	0.112914	103.868	118.567	5.34043	0.00515485	6.71608	0.0064827
chr12	20877181	20878594	1	830	105.738	0.127395	0	0	221.876	0.267321	105.738	0	5.25288	0.00632877	6.71608	0.00809166
chr12	20986199	20987475	1	1420	168.993	0.119009	118.892	0.083727	171.047	0.120456	168.993	118.892	1.65612	0.00116628	16.5983	0.011689
chr12	21123087	21123550	1	1138	118.61	0.104227	0	0	0	0	118.61	0	5.03401	0.00442356	46.0531	0.0404685
chr12	22585153	22586412	1	614	0	0	62.4194	0.10166	19.1295	0.0311555	0	62.4194	5.56659	0.0090661	4.50937	0.00734425
chr12	23168788	23169853	1	1606	63.4428	0.0395036	0	0	0	0	63.4428	0	10.7538	0.00669602	7.67552	0.00477928
chr12	23989875	23991461	1	1729	16.2834	0.00941781	73.2659	0.0423747	0	0	16.2834	73.2659	13.9055	0.00804253	13.4322	0.00776875
chr12	24159810	24160989	1	642	0	0	0	0	117.838	0.183548	0	0	3.356	0.00522742	0	0
chr12	25230029	25230567	1	1183	105.738	0.0893811	83.2247	0.0703505	146.139	0.123533	105.738	83.2247	8.79857	0.00743751	10.6978	0.0090429
chr12	25326682	25328023	1	691	102.862	0.148859	0	0	0	0	102.862	0	9.19254	0.0133032	0	0
chr12	26188201	26188917	1	1605	324.903	0.202432	624.29	0.388966	155.836	0.0970939	324.903	624.29	20.8656	0.0130004	38.2817	0.0238515
chr12	27393258	27394915	1	1162	743.131	0.639528	225.386	0.193964	131.611	0.113262	743.131	225.386	11.6804	0.0100519	55.5516	0.0478069
chr12	28114156	28114583	1	737	81.5859	0.1107	88.1785	0.119645	148.22	0.201112	81.5859	88.1785	5.0559	0.00686011	6.71608	0.00911273
chr12	28420166	28421199	1	981	184.093	0.187659	346.74	0.353456	141.098	0.143831	184.093	346.74	18.1297	0.0184809	33.7723	0.0344264
chr12	28487770	28488504	1	1008	431.382	0.427958	310.429	0.307965	108.662	0.107799	431.382	310.429	21.7703	0.0215975	51.6659	0.0512558
chr12	28802700	28803950	1	1079	154.911	0.143569	91.1198	0.0844483	0	0	154.911	91.1198	113.36	0.10506	65.8656	0.0610432
chr12	28913738	28914724	1	874	0	0	237.785	0.272066	16.834	0.0192608	0	237.785	12.1108	0.0138568	28.5434	0.0326583
chr12	32157982	32158465	1	322	62.5233	0.194172	0	0	0	0	62.5233	0	3.31223	0.0102864	15.0632	0.0467802
chr12	32869429	32871300	1	1031	73.1414	0.0709422	159.997	0.155186	0	0	73.1414	159.997	8.62347	0.00836418	31.2298	0.0302908
chr12	33477775	33478727	1	713	105.738	0.1483	0	0	7.6518	0.0107318	105.738	0	5.20181	0.00729566	0	0
chr12	33811276	33811915	1	993	105.738	0.106483	0	0	0	0	105.738	0	5.17992	0.00521643	8.15524	0.00821273
chr12	34366760	34367705	1	869	0	0	0	0	0	0	0	0	14.0004	0.0161109	7.67552	0.00883259
chr12	34831159	34832079	1	2631	168.412	0.0640106	0	0	0	0	168.412	0	24.1851	0.00919238	66.2014	0.0251621
chr12	34833178	34834982	1	1700	181.134	0.106549	118.892	0.0699367	110.951	0.0652654	181.134	118.892	61.0793	0.035929	75.6039	0.0444729
chr12	34835420	34836890	1	681	521.021	0.765082	281.868	0.413903	0	0	521.021	281.868	10.8924	0.0159948	23.4583	0.0344469
chr12	34837401	34840067	1	993	0	0	69.3361	0.0698249	928.488	0.935033	0	69.3361	51.9452	0.0523113	143.58	0.144592
chr12	34841428	34843522	1	792	45.0538	0.0568861	102.061	0.128865	77.9953	0.0984789	45.0538	102.061	9.4187	0.0118923	0	0
chr12	34845299	34850769	1	1017	35.8589	0.0352595	237.796	0.233821	0	0	35.8589	237.796	4.69112	0.0046127	27.8238	0.0273587
chr12	38006702	38009723	1	749	67.1206	0.0896136	684.362	0.913701	24.4858	0.0326913	67.1206	684.362	4.8735	0.00650668	8.58699	0.0114646
chr12	38017789	38018624	1	667	355.634	0.533184	78.7336	0.118041	52.1136	0.0781313	355.634	78.7336	2.80153	0.0042002	0	0
chr12	38044311	38046572	1	2069	351.826	0.170046	188.939	0.091319	0	0	351.826	188.939	18.2829	0.00883661	65.0501	0.0314403
chr12	38047443	38048217	1	715	24.8254	0.0347209	118.892	0.166283	0	0	24.8254	118.892	3.91047	0.00546919	7.67552	0.010735
chr12	38048582	38052278	1	922	655.631	0.711096	208.125	0.225732	0	0	655.631	208.125	8.82046	0.00956666	36.3148	0.039387
chr12	38053450	38054535	1	971	1614.56	1.66278	194.638	0.200451	110.951	0.114265	1614.56	194.638	31.1671	0.0320979	69.1277	0.0711922
chr12	38074088	38075328	1	1069	51.4898	0.0481663	342.231	0.320141	215.64	0.201721	51.4898	342.231	6.80685	0.00636749	7.67552	0.00718009
chr12	38096254	38096848	1	2285	0	0	308.989	0.135225	221.902	0.0971126	0	308.989	19.0344	0.00833015	11.4653	0.00501764
chr12	38108321	38108971	1	888	104.357	0.117519	109.961	0.12383	0	0	104.357	109.961	4.72029	0.00531565	24.3218	0.0273894
chr12	38113151	38113710	1	654	0	0	398.311	0.609038	0	0	0	398.311	9.29467	0.014212	10.314	0.0157706
chr12	38115005	38115849	1	791	298.723	0.377653	284.31	0.359431	50.6896	0.064083	298.723	284.31	5.74169	0.00725877	13.768	0.0174058
chr12	38123778	38126028	1	1473	1160.76	0.788027	112.567	0.0764199	110.951	0.0753232	1160.76	112.567	22.6166	0.0153541	29.7426	0.0201919
chr12	38257420	38257823	1	680	46.2081	0.0679531	68.784	0.101153	36.1709	0.0531925	46.2081	68.784	3.96155	0.00582581	6.71608	0.00987659
chr12	39810245	39810857	1	894	0	0	0	0	14.0866	0.0157568	0	0	0.598245	0.000669178	0	0
chr12	40104988	40108269	1	345	494.372	1.43296	0	0	95.0281	0.275444	494.372	0	4.74219	0.0137455	5.03706	0.0146002
chr12	40289300	40290622	1	663	136.232	0.205478	438.851	0.661917	134.097	0.202258	136.232	438.851	55.8775	0.0842798	44.9977	0.0678699
chr12	41224287	41225129	1	1954	7052.89	3.60946	438.762	0.224546	234.097	0.119804	7052.89	438.762	276.17	0.141336	126.55	0.0647647
chr12	41795751	41796586	1	2539	19224.3	7.5716	933.526	0.367675	692.197	0.272626	19224.3	933.526	236.686	0.0932202	239.236	0.0942247
chr12	46712242	46712926	1	1349	509.404	0.377616	302.64	0.224344	156.447	0.115973	509.404	302.64	11.6074	0.00860445	14.3916	0.0106684
chr12	48026367	48028239	1	534	1810	3.38951	281.088	0.526382	454.141	0.850451	1810	281.088	59.8464	0.112072	66.5372	0.124601
chr12	48365106	48366030	1	1340	211.476	0.157818	902.644	0.673615	332.831	0.248381	211.476	902.644	14.6424	0.0109272	21.7313	0.0162174
chr12	48449380	48451121	1	808	0	0	412.191	0.510138	0	0	0	412.191	1.40077	0.00173362	6.71608	0.00831198
chr12	49423723	49424617	1	1325	43.4067	0.0327598	206.427	0.155794	80.6293	0.0608523	43.4067	206.427	8.17844	0.00617241	0	0
chr12	49522672	49524333	1	1290	3245.08	2.51557	225.72	0.174977	160.973	0.124785	3245.08	225.72	23.5212	0.0182335	55.6955	0.0431748
chr12	50034541	50035851	1	819	11.4426	0.0139714	98.2596	0.119975	107.391	0.131125	11.4426	98.2596	5.45716	0.00666319	33.4845	0.0408846
chr12	50037346	50038266	1	562	84.9472	0.151152	0	0	35.0328	0.0623359	84.9472	0	3.28305	0.00584172	14.3916	0.0256078
chr12	53540897	53541827	1	1139	103.702	0.0910468	196.199	0.172256	147.199	0.129235	103.702	196.199	23.1929	0.0203625	11.0336	0.00968707
chr12	53581909	53588620	1	740	3741.44	5.056	49.235	0.0665337	71.6278	0.0967943	3741.44	49.235	21.2742	0.0287489	3.9337	0.00531582
chr12	54943762	54944329	1	1293	2436.46	1.88435	232.501	0.179815	136.218	0.10535	2436.46	232.501	37.3538	0.0288893	106.546	0.082402
chr12	56554006	56555113	1	1446	331.007	0.228912	22.7877	0.0157591	0	0	331.007	22.7877	10.7392	0.00742684	43.1748	0.0298581
chr12	56555479	56557749	1	707	290.37	0.410708	216.979	0.3069	110.951	0.156932	290.37	216.979	3.83022	0.00541757	28.7832	0.0407118
chr12	57248496	57248908	1	794	105.738	0.133171	0	0	0	0	105.738	0	5.47904	0.00690055	6.57216	0.00827728
chr12	57308021	57308563	1	1207	0	0	258.588	0.21424	221.9	0.183844	0	258.588	12.3589	0.0102393	21.1077	0.0174877
chr12	57488107	57490099	1	902	113.094	0.125381	363.631	0.403139	0	0	113.094	363.631	4.53791	0.00503094	26.8643	0.0297831
chr12	57886833	57887944	1	895	150.31	0.167944	214.676	0.239861	0	0	150.31	214.676	3.04229	0.00339921	15.351	0.017152
chr12	59370347	59371244	1	1507	125.966	0.0835873	118.892	0.0788934	111.707	0.0741251	125.966	118.892	17.2032	0.0114155	67.2088	0.0445977
chr12	59966301	59967102	1	702	102.06	0.145385	204.099	0.290739	0	0	102.06	204.099	10.5203	0.0149862	20.9158	0.0297946
chr12	60065173	60066373	1	1611	0	0	0	0	0	0	0	0	0	0	0	0
chr12	63949777	63950479	1	767	192.168	0.250545	121.87	0.158892	0	0	192.168	121.87	0.933846	0.00121753	25.2812	0.0329612
chr12	64759264	64761326	1	715	0	0	68.7918	0.0962123	0	0	0	68.7918	5.54471	0.00775484	15.3511	0.02147
chr12	66461627	66463474	1	722	85.1254	0.117902	205.49	0.284613	0	0	85.1254	205.49	5.23829	0.00725524	10.5538	0.0146175
chr12	69332541	69333383	1	1105	248.666	0.225037	109.975	0.0995253	0	0	248.666	109.975	0.809819	0.000732868	21.6354	0.0195795
chr12	69434617	69435739	1	1426	211.476	0.1483	118.892	0.0833748	110.951	0.0778058	211.476	118.892	12.2421	0.00858494	37.0824	0.0260045
chr12	69621854	69623458	1	318	0	0	108.478	0.341125	0	0	0	108.478	0	0	0	0
chr12	69676193	69676917	1	1017	105.738	0.10397	165.459	0.162693	0	0	105.738	165.459	6.42018	0.00631286	24.8015	0.0243869
chr12	72136796	72137859	1	1012	385.326	0.380757	116.455	0.115074	64.4312	0.0636672	385.326	116.455	15.6419	0.0154564	14.3916	0.0142209
chr12	72905978	72906666	1	710	0	0	10.8985	0.01535	15.3036	0.0215544	0	10.8985	2.21788	0.00312378	6.71608	0.00945927
chr12	74103596	74104885	1	1714	18.0441	0.0105275	157.365	0.0918116	8240.11	4.80753	18.0441	157.365	185.266	0.10809	138.831	0.0809982
chr12	74147203	74147835	1	1059	389.466	0.367768	1006.56	0.950486	100.461	0.0948637	389.466	1006.56	14.4016	0.0135993	13.4322	0.0126838
chr12	74225903	74226841	1	1140	0	0	141.141	0.123808	44.6352	0.0391537	0	141.141	4.42117	0.00387822	7.67552	0.00673291
chr12	74490887	74491219	1	1292	105.738	0.0818405	433.984	0.335901	5.35626	0.00414571	105.738	433.984	5.49363	0.00425204	0	0
chr12	75008904	75010321	1	1595	105.738	0.0662934	0	0	105.053	0.0658639	105.738	0	10.7611	0.00674677	0	0
chr12	75344999	75345600	1	3527	211.476	0.0599591	94.1143	0.0266839	0	0	211.476	94.1143	33.4214	0.00947589	60.8285	0.0172465
chr12	75803336	75803731	1	666	293.989	0.441425	115.829	0.173918	0	0	293.989	115.829	5.96785	0.00896074	7.67552	0.0115248
chr12	76514123	76516725	1	1048	0	0	154.576	0.147496	97.6689	0.0931955	0	154.576	2.3638	0.00225553	18.9969	0.0181268
chr12	77067436	77068797	1	1035	105.738	0.102162	0	0	0	0	105.738	0	3.89588	0.00376413	6.52419	0.00630357
chr12	78353895	78355698	1	1433	141.597	0.0988115	237.804	0.165948	0	0	141.597	237.804	6.12106	0.0042715	1.91888	0.00133906
chr12	78982298	78983078	1	758	205.395	0.27097	205.039	0.2705	0	0	205.395	205.039	4.84432	0.00639092	24.0819	0.0317704
chr12	79270197	79270884	1	438	0	0	23.021	0.0525592	46.8136	0.10688	0	23.021	30.6053	0.0698752	51.8577	0.118397
chr12	79572516	79573377	1	2424	438.584	0.180934	0	0	36.7286	0.0151521	438.584	0	9.33845	0.0038525	11.0336	0.0045518
