Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr13	51181021	51181468	328424	27213	94175	12177	8277	4125	1311
chr13	52347784	52348589	5173	115879	8642	8560	8620	2389	0
chr13	53902491	53903028	646532	253935	476494	77827	77827	8801	20321
chr13	57351250	57352060	3706268	3702694	3384444	117842	88470	17517	3294
chr13	58318958	58320140	2738188	4670402	2416364	252134	86268	17432	7823
chr13	59312945	59313970	1744358	5664389	1422534	216164	82197	3258	77062
chr13	59389131	59389712	1668616	5740575	1346792	140422	8164	7903	1320
chr13	59469156	59470635	1587693	5820600	1265869	59499	35832	1438	0
chr13	61551300	61552483	447160	6251738	549423	522838	12068	10223	49036
chr13	62593254	62594183	1489114	5210038	189315	18313	15244	4514	5055
chr13	63039018	63039882	1934878	4764339	254842	58474	46734	1990	8888
chr13	63261949	63263243	2157809	4540978	477773	163145	44536	6923	4442
chr13	63633135	63635960	2528995	4168261	574516	534331	5443	3865	0
chr13	63640209	63642211	2536069	4162010	568265	541405	12517	90	481
chr13	63646916	63648203	2542776	4156018	562273	548112	19224	0	0
chr13	64019137	64020015	2914997	3784206	190461	920333	47997	4707	0
chr13	64953128	64953662	3848988	2850559	741948	1854324	172314	901	9820
chr13	65091190	65092066	3987050	2712155	880010	1992386	144950	2044	12514
chr13	65598816	65599480	4494676	2204741	1387636	2205008	30553	16105	0
chr13	67018994	67020184	5914854	784037	784059	784304	19718	5747	0
chr13	68181749	68182936	5105801	376128	376037	377113	80426	1272	8297
chr13	68655899	68656998	4631739	850278	850187	770138	43580	0	0
chr13	72126947	72127988	1160749	3459981	242541	3499	13108	1990	13744
chr13	72308191	72309401	979336	3278568	130834	184743	166947	9355	19328
chr13	73682541	73683061	184107	1904908	47910	49417	49417	2175	25633
chr13	73782779	73783609	284345	1804360	148148	14105	13827	3401	7851
chr13	75383886	75385534	714168	202435	488645	119522	56182	11466	36724
chr13	75561648	75562722	536980	25247	311457	56444	8622	0	15319
chr13	76892298	76893829	460595	1304149	425837	120987	20074	0	0
chr13	78277904	78279456	2464	214935	3687	6140	4940	5123	77056
chr13	81156915	81157750	1047934	1747620	239813	239691	71266	1329	2386
chr13	83202269	83203281	3093288	3792974	1362638	39150	26155	1107	33599
chr13	84699514	84700206	4590533	5290219	132477	1007872	563	17606	6487
chr13	84813458	84814407	4704477	5404163	246421	1121816	23189	8059	0
chr13	85056382	85057148	4947401	5647087	489345	1226476	43591	9014	2438
chr13	85280458	85282278	5171477	5871163	713421	1001346	107167	12019	16445
chr13	85467348	85467826	5358367	6058053	900311	815798	2565	1186	26544
chr13	85969159	85970574	5860178	6080742	599137	313050	40359	8821	0
chr13	87149832	87151396	4855872	4899920	579577	298125	58798	3630	0
chr13	87726333	87727577	4279691	4323739	1156078	276664	3764	29080	0
chr13	88251328	88252538	3754730	3798778	1681073	801659	13004	181	0
chr13	88279771	88280817	3726451	3770499	1709516	830102	14081	6706	4683
chr13	88331790	88332452	3674816	3718864	1761535	882121	8086	0	3301
chr13	91960679	91961496	45772	89820	4029	37700	3960	0	0
chr13	92482829	92483653	472808	431375	430147	431658	44805	12907	0
chr13	92559326	92559928	549305	507872	506644	508155	2722	1744	1478
chr13	92723933	92724532	713912	672479	671251	672762	7604	2440	0
chr13	93037301	93038188	1027280	985847	420238	986130	197079	6142	0
chr13	93191049	93191510	1181028	1139595	266916	1004900	189438	2489	0
chr13	93315430	93316225	1305409	1263976	142201	880185	64723	3098	0
chr13	93743532	93744125	1477736	1274967	284873	452285	135371	3341	30061
chr13	99030796	99031688	67416	236512	96788	28461	15988	10686	1219
chr13	99257380	99258714	44929	57821	26935	33816	8396	3757	0
chr13	101732641	101733232	412104	837577	372692	163398	15077	2988	102382
chr13	103428021	103428639	8485	302791	1383	1777	1797	283	0
chr13	106345674	106346311	799112	3220444	552773	527260	100329	1149	7547
chr13	106454928	106455590	689833	3329698	662027	636514	8140	854	0
chr13	109674177	109676645	811927	458528	105760	59933	52902	0	35929
chr13	109868895	109871421	1006645	263752	53756	53511	49471	567	0
chr13	109945776	109946522	1083526	188651	130637	130392	76918	9116	8367
chr13	109995375	109996572	1133125	138601	180236	179991	26868	8490	164
chr13	110101482	110102506	1172655	32667	286343	196477	71672	2287	0
chr13	110346125	110347400	927761	210799	90666	46994	3436	11217	16945
chr13	110543442	110544150	731011	180599	103301	104438	21218	3555	3280
chr13	110871855	110872416	402745	2060	80482	2253	2260	1389	15200
chr13	110904594	110906477	368684	28214	113221	29777	7592	1642	0
chr13	111290933	111292881	0	56758	21182	22989	4378	411	138945
chr13	111667921	111668644	104764	78066	50960	49977	27400	11497	9694
chr13	111906623	111908856	0	106527	50127	51279	47720	0	0
chr13	112038112	112038865	69050	22059	181616	88051	17325	3634	27947
chr14	19012232	19014193	1743361	2002500	1759074	1332028	95543	22699	47428
chr14	19016602	19017343	1740211	1999350	1755924	1328878	92393	19549	51798
chr14	19025592	19026636	1730918	1990057	1746631	1319585	83100	10256	60788
chr14	19028276	19029134	1728420	1987559	1744133	1317087	80602	7758	63472
chr14	19034879	19037110	1720444	1979583	1736157	1309111	72626	0	70075
chr14	19040243	19043401	1714153	1973292	1729866	1302820	66335	3057	75439
chr14	19044579	19046597	1710957	1970096	1726670	1299624	63139	7393	79775
chr14	19085062	19085379	1672175	1931314	1687888	1260842	24357	22760	120258
chr14	19112370	19113501	1644053	1903192	1659766	1232720	2486	3937	147566
chr14	19554898	19555602	1201952	1461091	1217665	790619	445014	237664	4137
chr14	19629846	19630626	1126928	1386067	1142641	715595	519962	162640	11995
chr14	19816847	19817542	940012	1199151	955725	528679	551967	23287	23980
chr14	20243503	20244276	513278	772417	528991	101945	125233	3497	3343
chr14	20340127	20341154	416400	675539	432113	5067	28355	4121	19862
chr14	20384910	20385603	371951	631090	387664	38541	15253	0	64645
chr14	20704280	20707004	50550	309689	66263	23772	23812	8864	9429
chr14	21651162	21651888	20921	109754	8240	8268	8288	4235	43463
chr14	22629305	22629951	348288	121046	303673	6061	1036	0	0
chr14	24034047	24036368	0	157943	0	588	588	0	6204
chr14	24650186	24650933	0	169756	5894	7083	6583	176	0
chr14	24651337	24651891	0	168798	4936	6125	5625	0	207
chr14	24707992	24708787	0	111902	1458	2729	2769	833	2968
chr14	24906972	24909926	0	28093	811	1530	1530	0	4502
chr14	26335253	26337346	1424971	816754	815615	232890	34594	17582	8065
chr14	26877950	26878881	1967668	1359451	1358312	307566	69173	5856	8415
chr14	29133106	29134264	1922487	2208829	89663	28242	28242	2646	0
chr14	29486605	29487823	1568928	1855270	241774	185961	841	842	1178
chr14	30295171	30296155	760596	1046938	731604	443613	30641	583	10796
chr14	32953263	32954402	1280669	997399	49093	14348	50411	4379	1652
chr14	34817304	34820155	102334	106232	15923	111381	120	2722	0
chr14	34953345	34954068	30604	242273	21048	21301	8892	12010	0
chr14	35850651	35851366	18680	890175	18586	13427	5487	2556	21
chr14	38569214	38569964	929023	1446728	889490	225072	18601	8424	0
chr14	39226469	39227398	271589	2103983	232056	109369	13788	12096	0
chr14	39602200	39602649	359	2479714	17539	18616	17536	19317	2609
chr14	40694482	40695479	826543	3571996	791361	101978	20486	6019	0
chr14	41741681	41742470	1873742	4619195	333311	77003	77285	5832	16182
chr14	41816092	41817131	1948153	4693606	258650	2342	2624	788	3898
chr14	42008415	42009276	2140476	4885929	66505	188794	73068	7029	6968
chr14	42507484	42508245	2639545	5384998	431497	183891	26880	0	21960
chr14	42519911	42521108	2651972	5397425	443924	171028	39307	5872	21640
chr14	42561857	42562489	2693918	5439371	485870	129647	20156	336	4789
chr14	43075615	43076383	2331851	5953129	999628	177127	35106	1223	0
chr14	46236143	46236695	533424	3729128	100553	513619	5317	6992	0
chr14	46480094	46480966	777375	3484857	142672	328266	90572	2425	10390
chr14	49356338	49357403	684703	608420	693102	283209	8372	9365	4204
chr14	49407364	49408406	633700	557417	642099	232206	59398	4899	0
chr14	52995168	52997567	109419	172365	20080	21769	20737	1117	11758
chr14	55346870	55347622	20854	123238	98	454	454	299	1928
chr14	55956118	55956941	107225	398182	77026	30014	30034	8163	7002
chr14	59428582	59429905	315478	129768	65654	57239	5318	13691	38510
chr14	60215696	60217589	252201	655809	118029	72447	21532	16640	20917
chr14	60375531	60376028	199766	576002	9894	56048	9913	3665	26513
chr14	60405420	60405983	169811	546047	18770	26093	733	5680	0
chr14	60900062	60902034	140171	49996	101307	79738	50402	18831	0
chr14	61056486	61057656	247639	58755	56133	27374	27344	2799	3075
chr14	62664232	62665004	406709	96765	79524	80008	15372	8590	79711
chr14	63027816	63028475	770293	460349	443108	443592	47171	3243	1558
chr14	63283557	63284625	562982	450914	465411	396440	93580	2808	998
chr14	64280979	64282273	134209	545174	36752	14415	14395	14328	0
chr14	65137685	65138269	148587	30900	32466	2398	2347	101	4513
chr14	67659370	67660351	20424	220387	46565	47545	2926	2970	25274
chr14	70891287	70892082	26757	397894	7153	7423	134	762	28496
chr14	73739085	73739971	0	33236	1918	2061	2081	0	949
chr14	74187319	74187978	0	481470	5798	6115	6115	2490	0
chr14	75371374	75371948	85	267676	17179	508	528	492	0
chr14	76798621	76800104	125514	3450	18902	19132	19132	8137	0
chr14	81923858	81924869	17677	11650	6150	11727	4094	2693	5565
chr14	83141087	83142864	1151338	1228879	1140377	198443	385523	5830	1087
chr14	84464665	84465770	2474916	2552457	1935076	409721	57226	219	6394
chr14	86312702	86315061	2719366	2303509	85785	505235	85590	598	3385
chr14	86909391	86911131	2123296	1707439	507323	88947	201309	11107	0
chr14	87413504	87414133	1620294	1204437	510047	593060	41480	9486	34081
chr14	88058371	88059030	975397	559540	133946	178586	57102	49	9234
chr14	89262244	89263676	184045	7042	2375	2940	2193	2556	0
chr14	89658071	89659217	4149	176348	26023	15139	6612	3616	0
chr14	89827071	89829168	10249	345348	1586	2328	2348	8734	0
chr14	91759346	91760205	0	252622	30271	9531	0	0	6232
chr14	93013137	93013868	10141	157884	3772	4078	4108	18	32936
chr14	93624678	93626294	39121	282992	23441	24475	3702	347	7038
chr14	94510732	94511837	5	26918	17374	17988	18008	5744	24522
chr14	94611710	94612144	17949	8119	15173	8406	8406	1761	10484
chr14	95057305	95057945	463544	10979	178394	97991	41281	331	12149
chr14	98253986	98254967	892410	998835	152554	79782	10251	281	6302
chr14	99968189	99968862	0	29211	18836	15994	15994	416	1679
chr14	99969868	99970451	0	27622	20515	14405	14405	296	90
chr14	99975703	99976401	0	21672	26350	8455	8455	1040	1275
chr14	100394089	100394668	142027	7342	18371	2488	1918	1896	5624
chr14	100589590	100590220	0	36318	35243	14666	14706	126	0
chr14	101504533	101505344	511183	337657	451038	186789	34146	15029	6276
chr14	102189767	102191733	86822	55428	15698	35183	5963	6435	46643
chr15	20003800	20006295	2830914	8332755	705302	2827061	172781	1793	0
chr15	20014675	20016354	2820855	8322696	695243	2817002	162722	6293	4302
chr15	20019506	20021274	2815935	8317776	690323	2812082	157802	11124	3354
chr15	20024285	20026860	2810349	8312190	684737	2806496	152216	15903	0
chr15	20032637	20034427	2802782	8304623	677170	2798929	144649	24255	0
chr15	20037749	20039630	2797579	8299420	671967	2793726	139446	29367	0
chr15	20040352	20041052	2796157	8297998	670545	2792304	138024	31970	0
chr15	20041591	20042453	2794756	8296597	669144	2790903	136623	33209	0
chr15	20042852	20043730	2793479	8295320	667867	2789626	135346	34470	0
chr15	20119501	20119908	2717301	8219142	591689	2713448	59168	59163	58079
chr15	20137908	20139149	2698060	8199901	572448	2694207	39927	39922	76486
chr15	20304895	20312478	2524731	8026572	399119	2520878	112012	111957	37024
chr15	20313732	20314726	2522483	8024324	396871	2518630	109764	120794	34776
chr15	20314851	20315948	2521261	8023102	395649	2517408	108542	121913	33554
chr15	20544743	20549799	2287410	7789251	161798	2283557	0	11891	0
chr15	20759750	20760935	2076274	7578115	47917	2072421	214006	98170	190224
chr15	21312037	21319039	1518170	7020011	600204	1514317	608298	111404	2556
chr15	21320219	21322559	1514650	7016491	608386	1510797	604778	119586	10738
chr15	22658082	22659343	177866	5679707	173474	174013	33442	70725	5588
chr15	23427139	23428162	367759	4910888	53938	334515	48595	193114	18335
chr15	23592223	23593016	532843	4746034	109937	499599	109829	28260	3329
chr15	23921007	23921899	861627	4417151	438721	828383	9962	2821	4061
chr15	25163177	25164353	63379	3174697	35521	35683	35683	3480	0
chr15	25675131	25675701	24966	2663349	6061	7775	6775	2296	8362
chr15	26661882	26662706	1011717	1676344	333721	296158	21610	9499	358036
chr15	27067829	27068606	1288869	1270444	739668	66076	70256	10453	5179
chr15	27550363	27554469	803006	784581	785625	415533	33763	407	0
chr15	28616193	28616842	89024	273552	49154	274769	49447	88315	84770
chr15	28687428	28689056	160259	344787	120389	346004	120682	16101	12556
chr15	28718796	28720541	191627	376155	114301	377372	152050	11006	1152
chr15	28738151	28739263	210982	395510	95579	396727	171405	30361	6728
chr15	28785096	28785888	257927	440940	48954	443672	197208	77306	0
chr15	30241317	30242418	797359	28878	640462	675478	198	4058	43538
chr15	30622748	30623169	416608	410309	293900	294727	157260	254908	67841
chr15	31221508	31222415	0	607863	24747	25384	180	10058	9553
chr15	31802504	31804107	128672	26171	36849	0	0	0	1285
chr15	34473494	34474350	18492	488126	26527	27886	19802	1720	5867
chr15	37535043	37535828	148148	361965	131497	108938	24179	7265	20543
chr15	38274426	38275077	368522	743278	89480	65399	20159	0	0
chr15	38788569	38789496	1614	228859	40626	21964	9071	0	19676
chr15	40422537	40423181	25694	209970	20698	3571	3532	10158	2825
chr15	41718618	41719407	11135	75153	1546	2369	0	223	0
chr15	42191943	42193636	0	18077	4396	4719	3280	1096	9439
chr15	44085198	44086652	0	483507	0	774	0	4771	4527
chr15	44087078	44089898	0	485387	1065	2654	1238	1525	3715
chr15	44090410	44091519	95	488719	1194	1157	0	0	2094
chr15	44699170	44699521	32223	686231	18862	19775	6855	4273	3166
chr15	45753680	45756163	40330	232384	2533	30996	2366	2451	6167
chr15	49663633	49664361	36137	765205	199738	201249	50015	302	19467
chr15	50377686	50379993	199676	49573	94197	18959	19903	772	30456
chr15	50817523	50818184	24649	341847	99544	26480	16752	23119	583
chr15	51125696	51126515	87874	220366	42191	67712	6346	1709	2038
chr15	53633662	53634367	668447	20371	550336	495336	52838	4715	22724
chr15	54844152	54845927	42928	1155940	30119	30106	29269	1369	2892
chr15	55331130	55331965	138942	701866	154908	128725	34907	1312	35618
chr15	55501792	55502489	3874	531342	11722	12468	7467	7443	11685
chr15	57979167	57982387	20519	40335	15949	16369	15962	261	0
chr15	61107948	61109206	260523	102989	94422	19624	16684	14463	35365
chr15	64449019	64451785	0	739103	493	3095	3075	0	0
chr15	64868852	64870038	48721	489744	18862	4568	4548	12336	4898
chr15	65244360	65246728	876	113054	20981	35508	21616	1001	0
chr15	66156287	66157121	12623	105670	4326	1043	1003	1082	4581
chr15	66792582	66796160	0	80539	0	1136	513	0	9795
chr15	68488712	68489905	0	123972	10671	12351	12311	46	389
chr15	68549923	68551179	25946	62698	199	18777	299	32	0
chr15	70338912	70339835	0	89993	46156	9788	9808	4882	3164
chr15	72491143	72498964	0	406656	19291	20232	0	0	0
chr15	72499350	72499903	0	414863	18352	19293	7046	1418	0
chr15	74913488	74914327	0	321184	3685	5324	0	0	0
chr15	74916851	74918433	0	317078	7048	8687	1183	39	0
chr15	74920209	74923095	0	312416	10406	4541	445	64	157
chr15	75005394	75007501	37970	228010	10348	10851	7568	7298	2825
chr15	75082885	75083739	452	151772	0	241	61	308	1210
chr15	75268729	75270071	39544	17261	17408	17645	6225	0	4041
chr15	75495888	75496610	81	24037	0	606	0	0	3446
chr15	75500023	75501372	0	19829	2796	2659	2659	0	7581
chr15	75502612	75505271	0	15930	5385	5248	810	1536	10170
chr15	75822575	75823487	3070	146390	45868	48189	16321	1308	2260
chr15	77369485	77370337	24271	112348	5462	5839	5859	7362	10413
chr15	79213670	79214757	0	89873	16458	16483	16819	1248	17428
chr15	79216819	79217525	0	93022	13690	13715	14051	303	20577
chr15	79285389	79285772	1528	64677	9924	11024	60	5581	3201
chr15	79383962	79384966	91316	1120	87088	0	0	316	0
chr15	79644894	79645942	23672	47257	39888	27554	27554	0	0
chr15	80213925	80215195	1183	304396	0	341	301	0	3661
chr15	80296613	80298303	74657	223103	11427	5133	2741	6290	0
chr15	81597631	81598705	0	47680	1493	11187	3167	1966	20693
chr15	82129147	82130110	313716	41860	206822	5606	5606	14755	1816
chr15	82824133	82824602	304075	426157	268341	245149	244469	243	84170
chr15	83169892	83171067	52553	418092	143906	145609	49569	49332	2974
chr15	83504269	83504974	0	84185	2922	25865	2685	5092	11705
chr15	83897685	83900048	72244	16544	20308	17168	16977	934	24008
chr15	84866653	84868124	281263	261975	116849	47052	2088	46988	0
chr15	86439605	86440865	147280	2206	55733	18789	17969	6873	0
chr15	87516903	87518053	1224578	746987	758630	769839	37534	9281	13169
chr15	87577706	87578668	1285381	807790	819433	830642	11540	1028	0
chr15	89173859	89174872	0	23969	5405	7204	6050	29	0
chr15	89193770	89195731	0	42307	8858	4365	846	3603	0
chr15	89856701	89857863	0	32427	18059	20213	18773	6787	0
chr15	89861821	89863524	0	26766	12398	14552	13112	1326	0
chr15	89875315	89875772	64	14518	150	2304	864	0	11366
chr15	90050652	90052866	74736	11007	65022	20568	10863	1659	43644
chr15	90624548	90624975	0	168509	15580	15381	15381	456	7872
chr15	91604992	91605287	43580	22527	37626	39048	5628	5651	3239
chr15	92292683	92293403	731271	97834	102730	107793	42819	6150	50
chr15	93048495	93049024	107648	8303	113639	119712	110416	7029	3519
chr15	93173858	93174840	27	46062	5424	4974	4974	182	2832
chr15	93320524	93321701	108877	192728	29407	18815	13540	1184	0
chr15	94545615	94547242	974687	227002	226473	170479	29688	2515	11621
chr15	94594717	94595482	1023789	178762	178233	122239	17489	7148	4249
chr15	94786714	94789149	1215786	12280	11218	11990	4689	11986	3928
chr15	95783796	95784655	2212868	1009362	290939	13512	13457	5985	3058
chr15	97365699	97367019	2438536	411814	66080	56654	46776	3289	251
chr15	97899104	97899940	1905615	945219	465341	12145	131270	0	0
chr15	99032014	99032886	772669	22465	110746	110801	29370	8820	8252
chr15	100702464	100703435	405157	28385	30201	7181	6496	0	522092
chr15	102485095	102485521	225184	168363	220078	220351	16049	88401	2304723
chr15	102520775	102521456	260864	204043	255758	256031	0	124081	2340403
chr16	907360	909988	60092	121184	48936	49416	17593	2803	4558
chr16	1786607	1787071	1682	169716	21912	30015	14183	4967	0
chr16	2803151	2803930	2468	31603	0	127	167	0	0
chr16	3420228	3420899	11799	322817	4459	5064	5044	0	0
chr16	3579120	3580174	2628	424380	26976	19236	19296	669	0
chr16	4230849	4231391	80289	133166	1787	1725	2025	2097	2344
chr16	5875683	5876385	736975	599330	619845	334912	172462	11690	0
chr16	6357338	6358375	1218630	1080985	1101500	816567	174821	1010	0
chr16	6516932	6517428	1378224	1240579	1261094	976161	15768	2302	0
chr16	6684396	6685274	1545688	1408043	1428558	1143625	7955	6636	7228
chr16	6686550	6687827	1547842	1410197	1430712	1145779	5402	4083	9382
chr16	6829488	6830792	1690780	1553135	1573650	1288717	136111	3327	283
chr16	7616897	7618044	1101373	1644979	1097162	999748	48450	297	0
chr16	7982258	7982861	736556	1280162	732345	634931	50439	16300	1973
chr16	8837094	8837766	58236	425257	52600	53790	22542	28747	2007
chr16	9247017	9247595	27428	15428	12795	13823	6510	1211	7645
chr16	9941421	9943445	539793	94042	65024	6017	3961	7299	5834
chr16	10815342	10816347	34035	141552	20913	14709	14789	0	0
chr16	10817450	10818349	32033	143660	18911	12707	12787	1489	0
chr16	11345560	11348710	0	132391	0	86	0	0	0
chr16	15122742	15123292	0	65170	25117	26284	0	1632	40866
chr16	15309708	15310632	139723	252136	120952	60764	60964	3249	85681
chr16	16727547	16728788	488153	774636	378602	392008	39802	39961	55331
chr16	16872565	16873691	357311	689484	233699	247105	81845	26401	0
chr16	17137102	17138826	92176	424349	15947	16158	15218	8607	0
chr16	17325822	17326408	94539	236767	26265	69168	5833	455	0
chr16	18221222	18222236	572158	567812	349511	350962	64612	67024	160208
chr16	19445179	19446120	65442	170997	22793	59042	1796	12985	3976
chr16	20209519	20210181	485298	47140	311948	101655	22677	4300	50619
chr16	20577345	20579890	168163	164121	106421	59866	153726	33701	10879
chr16	21179680	21180558	1457	56948	8312	9656	8576	590	0
chr16	22592243	22592800	151679	64363	143458	89130	42678	39450	921
chr16	23264038	23265561	134736	48865	47732	38835	34655	9118	4359
chr16	23886653	23887161	1672	53697	10590	5835	1687	1338	0
chr16	26822686	26824227	397332	13179	390165	296849	38566	11893	0
chr16	27149663	27150962	70597	255990	63430	24659	10534	0	0
chr16	28100100	28101246	1514	76860	25303	51070	51050	1077	3441
chr16	28863295	28864712	3330	556660	4350	5431	5451	5319	0
chr16	29821153	29821825	0	200102	0	1541	791	694	3582
chr16	30077658	30079116	0	36690	0	634	654	0	0
chr16	30156097	30156811	27935	115129	20965	17921	17986	1375	46318
chr16	31194936	31196623	0	30741	435	2872	2252	2923	34886
chr16	31201264	31202314	0	25050	6763	9200	8580	1424	34490
chr16	32225157	32226078	294984	734206	97411	336178	25547	147265	46384
chr16	32244003	32244615	313830	753052	116257	355024	20343	166111	27847
chr16	32796649	32797218	866476	1305698	668903	907670	25988	79503	0
chr16	32840202	32841148	910029	1349251	712456	951223	16848	35573	33531
chr16	33045162	33045935	1114989	1554211	917416	1156183	135844	135703	170295
chr16	33053252	33053635	1123079	1562301	925506	1164273	143934	143793	162595
chr16	33059854	33060432	1129681	1568903	932108	1170875	150536	150395	155798
chr16	33237081	33241276	1306908	1746130	1109335	1245640	52580	52583	12274
chr16	33293719	33295244	1363546	1802768	1165973	1191672	0	0	0
chr16	33532997	33534003	1602824	2042046	1405251	952913	23013	1504	10963
chr16	33586323	33587612	1656150	2095372	1458577	899304	31384	18031	28871
chr16	33864527	33870904	1934354	2373576	1736781	616012	129603	51850	0
chr16	33871351	33877093	1941178	2380400	1743605	609823	136427	45661	0
chr16	33879654	33883901	1949481	2388703	1751908	603015	144730	38853	0
chr16	33884823	33885784	1954650	2393872	1757077	601132	149899	36970	3443
chr16	33886781	33891892	1956608	2395830	1759035	595024	151857	30862	5401
chr16	33894001	33897988	1963828	2403050	1766255	588928	159077	24766	4184
chr16	33898347	33902769	1968174	2407396	1770601	584147	163423	19985	0
chr16	33932982	33934276	2002809	2442031	1805236	552640	198058	861	3702
chr16	33969317	33970153	2039144	2478366	1841571	516763	234393	3262	40037
chr16	33970857	33976647	2040684	2479906	1843111	510269	235933	0	41577
chr16	33981800	33983462	2051627	2490849	1854054	503454	246876	6888	52520
chr16	33983867	33985218	2053694	2492916	1856121	501698	248943	6489	54587
chr16	33995357	33996876	2065184	2504406	1867611	490040	260433	3356	66077
chr16	33997859	33998766	2067686	2506908	1870113	488150	262935	5858	68506
chr16	34004637	34005991	2074464	2513686	1876891	480925	258719	12636	61281
chr16	34011805	34016464	2081632	2520854	1884059	470452	248246	6060	50808
chr16	34021526	34022828	2091353	2530575	1893780	464088	241882	0	44444
chr16	34180608	34186196	2250435	2689657	2052862	300720	78514	1683	0
chr16	34189942	34193286	2259769	2698991	2062196	293630	71424	1769	0
chr16	34196518	34197079	2266345	2705567	2068772	289837	67631	8345	0
chr16	35226797	35230260	3296624	3735846	3099051	458513	113931	3003	83502
chr16	35231959	35233037	3301786	3741008	3104213	463675	119093	226	88664
chr16	35233803	35235669	3303630	3742852	3106057	465519	120937	246	90508
chr16	35243757	35244116	3313584	3752806	3116011	475473	130891	10200	100462
chr16	35255695	35256461	3325522	3764744	3127949	487411	142829	22138	112400
chr16	35258496	35260440	3328323	3767545	3130750	490212	145630	24939	115201
chr16	35260706	35261774	3330533	3769755	3132960	492422	147840	27149	117411
chr16	35269468	35270196	3339295	3778517	3141722	501184	156602	35911	126173
chr16	35273863	35276021	3343690	3782912	3146117	505579	160997	40306	130568
chr16	46385867	46409473	200914	1566252	236461	236703	178943	0	0
chr16	46411879	46415675	194712	1560050	230259	230501	172741	12017	24668
chr16	46416611	46418398	191989	1557327	227536	227778	170018	9294	29400
chr16	46418951	46429443	180944	1546282	216491	216733	158973	0	31740
chr16	46431040	46435892	174495	1539833	210042	210284	152524	3054	43829
chr16	46438648	46439267	171120	1536458	206667	206909	149149	3750	41156
chr16	46449462	46456454	153933	1519271	189480	189722	131962	4654	23969
chr16	46496026	46496836	113551	1478889	149098	149340	91580	7514	12341
chr16	46497473	46498360	112027	1477365	147574	147816	90056	5990	13788
chr16	48951073	48952165	310855	58196	293364	8709	8689	3475	245
chr16	52282652	52283927	837232	1123092	801809	191132	265462	4157	4064
chr16	52373780	52374844	746315	1032175	710892	100215	205634	5815	13538
chr16	52787686	52788696	332463	618323	297040	300120	139037	1496	3784
chr16	54140196	54141062	224609	107870	401132	35104	35052	19403	37135
chr16	55295845	55296572	1098043	62485	332228	3741	3721	2291	3177
chr16	56431500	56432520	2946	73092	23156	22896	22896	2154	9785
chr16	56841766	56842964	667	87042	60780	62172	18294	612	0
chr16	58781381	58781802	23714	280739	12792	8381	8554	8618	17109
chr16	59083520	59084548	325853	582878	314931	167096	0	2325	28819
chr16	59808129	59809233	1050462	1307487	1039540	627663	19056	3184	0
chr16	60062621	60063160	1304954	1561979	1294032	373736	190239	16851	13168
chr16	60773116	60773630	2015449	2272474	1899351	336072	56752	11194	3997
chr16	60918046	60919259	2160379	2417404	1753722	481002	90546	1283	12564
chr16	63927742	63928240	2664626	2238685	1228986	198942	58970	656	0
chr16	64162073	64163017	2429849	2003908	994209	433273	32474	3890	4299
chr16	64199643	64200227	2392639	1966698	956999	470843	4004	21756	5292
chr16	65161724	65163686	1429180	1003239	4355	580643	6263	0	0
chr16	65355406	65357875	1234991	809050	198037	386454	199945	6083	19223
chr16	65499300	65500192	1092674	666733	341931	244137	167804	1480	0
chr16	65570670	65571189	1021677	595736	413301	173140	96807	6166	0
chr16	66255533	66256440	336426	14043	184143	47976	48016	12789	4779
chr16	67374458	67375244	63839	34019	13416	13614	13634	733	0
chr16	67964201	67965372	0	498342	3736	4304	509	1523	1642
chr16	67967112	67969387	0	501253	0	289	269	844	4553
chr16	68090484	68091323	178	381592	16512	15760	7313	0	187
chr16	68329493	68335295	0	137620	8029	5709	5749	0	0
chr16	68335535	68336623	0	136292	6701	8213	8213	2984	0
chr16	71143957	71144557	173430	10	177425	21375	878	0	16394
chr16	74143099	74145505	186815	68526	860	185091	1175	1152	4839
chr16	75819972	75820489	126163	69594	23731	24208	12367	852	0
chr16	77367390	77369160	131763	227985	120331	25006	5466	0	4762
chr16	79065555	79067489	913998	88732	281543	23771	18391	8639	0
chr16	80230313	80231501	408363	39478	342593	34278	315	51470	356
chr16	80444601	80445273	194591	2729	128821	55083	22610	4345	0
chr16	82332764	82334252	131208	36819	128325	128820	1804	9652	13142
chr16	82912833	82913864	711277	107550	225472	2967	2972	5893	9494
chr16	84084975	84086169	0	51023	62825	32367	10293	2705	0
chr16	84480997	84481767	31618	8772	55698	56549	23592	0	0
chr16	85364782	85365437	254313	69586	27397	24678	14518	0	3692
chr16	85937679	85938267	0	125080	0	1155	275	1107	0
chr16	86177930	86179375	221888	5540	148416	25486	25526	5394	2492
chr16	86452836	86453363	111468	12811	89259	12406	78272	1556	0
chr16	87255343	87256314	100596	125586	94079	18299	13462	2075	0
chr16	87772160	87774458	0	97100	23896	13296	12716	2952	16449
chr16	89095115	89097124	58114	59364	29805	44671	1432	1493	433913
chr16	90183196	90184479	116322	194646	34086	10272	10272	19395	1521994
chr16	90188060	90189091	121186	199510	38950	15136	15136	24259	1526858
chr17	164431	166825	84520	2023	68420	4865	5067	5006	34566
