Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr1	143055834	143056520	0	686	0	0	0	0	0	0	0	0	0	0	0	0
chr1	77313270	77313688	0	418	6.6015	0.0157931	0	0	0	0	6.6015	0	5.00482	0.0119733	15.3511	0.036725
chr1	109964127	109964914	0	787	3638.42	4.62315	142.774	0.181416	17.7787	0.0225905	3638.42	142.774	16.3496	0.0207746	43.5106	0.0552867
chr1	17753779	17754518	0	739	4288.15	5.80264	331.604	0.44872	339.694	0.459668	4288.15	331.604	53.0468	0.0717819	30.0305	0.0406366
chr1	47981412	47982582	0	1170	721.424	0.616602	2085.4	1.78239	210.608	0.180007	721.424	2085.4	13.1322	0.0112241	26.8643	0.022961
chr1	39510437	39511062	0	625	1547.79	2.47646	539.041	0.862465	393.832	0.630131	1547.79	539.041	20.3841	0.0326146	25.6171	0.0409873
chr1	167343208	167344490	0	1282	2869.66	2.23842	246.48	0.192262	168.333	0.131305	2869.66	246.48	39.6009	0.0308899	33.5324	0.0261564
chr1	238580474	238581056	0	582	270.551	0.464865	0	0	12.9301	0.0222167	270.551	0	5.85112	0.0100535	0	0
chr1	147942379	147944036	0	1657	0	0	0	0	0	0	0	0	0	0	0	0
chr1	246404916	246406038	0	1122	0	0	118.892	0.105965	0	0	0	118.892	0	0	0	0
chr1	246932273	246932974	0	701	3215.66	4.58725	507.72	0.724279	181.614	0.259079	3215.66	507.72	31.8675	0.04546	37.4182	0.0533783
chr1	159557419	159558757	0	1338	338.458	0.252958	2556.12	1.9104	181.683	0.135787	338.458	2556.12	18.8082	0.014057	19.0929	0.0142697
chr1	12725690	12730578	0	4888	1707.49	0.349324	5301.83	1.08466	1134.85	0.232171	1707.49	5301.83	89.5616	0.0183227	114.893	0.0235051
chr1	130224547	130225945	0	1398	0	0	0	0	0	0	0	0	0	0	0	0
chr1	168197086	168197797	0	711	901.396	1.26779	222.265	0.312609	6435.11	9.05079	901.396	222.265	20.8729	0.0293571	28.2075	0.039673
chr1	204619751	204620482	0	731	298.79	0.408741	1985.18	2.7157	113.523	0.155298	298.79	1985.18	30.2332	0.0413587	16.0226	0.0219188
chr1	124735206	124735905	0	699	0	0	0	0	0	0	0	0	0	0	0	0
chr1	119526900	119567010	0	40110	17194.2	0.428676	60965.5	1.51996	11173.7	0.278576	17194.2	60965.5	1763.25	0.0439604	1116.07	0.0278252
chr1	145789100	145789494	0	394	12.8724	0.0326712	0	0	0	0	12.8724	0	1.41536	0.00359228	0	0
chr1	18277228	18278441	0	1213	594.122	0.489795	3201.63	2.63943	463.303	0.381948	594.122	3201.63	43.6354	0.0359731	9.06672	0.00747462
chr1	119007462	119008129	0	667	95.6713	0.143435	651.795	0.977204	185.796	0.278555	95.6713	651.795	12.5777	0.0188572	38.3776	0.0575377
chr1	72406343	72407193	0	850	287.792	0.338579	328.312	0.386249	156.221	0.183789	287.792	328.312	6.56609	0.00772482	7.67552	0.00903002
chr1	167527321	167528009	0	688	94.8571	0.137874	284.829	0.413996	98.5891	0.143298	94.8571	284.829	9.36764	0.0136157	9.78629	0.0142243
chr1	244968670	244969457	0	787	123.208	0.156554	594.491	0.755388	71.1617	0.0904215	123.208	594.491	22.6458	0.0287748	21.4435	0.0272471
chr1	97642942	97643451	0	509	323.675	0.635904	420.355	0.825845	85.7218	0.168412	323.675	420.355	4.92457	0.009675	1.10336	0.00216769
chr1	192955140	192956365	0	1225	1398.48	1.14161	335.835	0.274151	111.081	0.0906781	1398.48	335.835	31.9915	0.0261155	17.7496	0.0144895
chr1	175066547	175067337	0	790	198.462	0.251218	757.636	0.959033	343.062	0.434255	198.462	757.636	37.0036	0.04684	28.2076	0.0357058
chr1	137387641	137388226	0	585	0	0	0	0	0	0	0	0	0	0	0	0
chr1	7146402	7147160	0	758	145.237	0.191606	1440.92	1.90095	14.2989	0.018864	145.237	1440.92	17.4877	0.0230709	32.3811	0.0427192
chr1	215324372	215325249	0	877	105.738	0.120568	118.892	0.135567	0	0	105.738	118.892	8.69643	0.00991612	7.67552	0.00875202
chr1	195266344	195267504	0	1160	397.207	0.34242	497.328	0.428731	221.902	0.191295	397.207	497.328	20.0047	0.0172454	50.8503	0.0438365
chr1	150202236	150203358	0	1122	1858.35	1.65628	0	0	511.189	0.455605	1858.35	0	16.6195	0.0148124	80.3531	0.071616
chr1	139158962	139161913	0	2951	0	0	0	0	0	0	0	0	0	0	0	0
chr1	55979850	55980827	0	977	236.162	0.241722	701.311	0.717821	67.9058	0.0695044	236.162	701.311	13.818	0.0141433	20.4361	0.0209172
chr1	14477336	14478657	0	1321	444.097	0.336182	989.039	0.748705	68.7112	0.0520146	444.097	989.039	28.6063	0.021655	42.2154	0.0319571
chr1	187140375	187140909	0	534	192.72	0.3609	240.494	0.450363	0	0	192.72	240.494	6.59528	0.0123507	0	0
chr1	95490288	95490863	0	575	333.349	0.579737	0	0	100.757	0.17523	333.349	0	9.96588	0.017332	1.82294	0.00317032
chr1	181820544	181821133	0	589	105.738	0.179521	455.782	0.773823	221.902	0.376744	105.738	455.782	0.787932	0.00133775	7.67552	0.0130314
chr1	22991548	22992409	0	861	388.053	0.4507	958.624	1.11338	0	0	388.053	958.624	27.242	0.03164	32.8129	0.0381102
chr1	89953987	89954865	0	878	479.767	0.546432	904.802	1.03053	178.386	0.203173	479.767	904.802	14.0077	0.0159541	42.1194	0.047972
chr1	178974839	178975499	0	660	249.014	0.377293	464.158	0.703269	47.5576	0.072057	249.014	464.158	17.5242	0.0265518	13.8159	0.0209332
chr1	20673200	20673825	0	625	76.5001	0.1224	552.388	0.883821	181.273	0.290037	76.5001	552.388	12.8768	0.020603	19.4287	0.0310859
chr1	260785	261885	0	1100	0	0	0	0	0	0	0	0	0	0	0	0
chr1	38221850	38223024	0	1174	576.413	0.490983	2688.78	2.29027	176.913	0.150692	576.413	2688.78	30.35	0.0258518	7.67552	0.00653792
chr1	150897747	150898511	0	764	121.991	0.159674	0	0	2305.73	3.01797	121.991	0	422.653	0.553211	421.578	0.551804
chr1	14979191	14981505	0	2314	353.822	0.152905	1851.46	0.800112	58.7451	0.0253868	353.822	1851.46	46.7944	0.0202223	99.7818	0.0431209
chr1	89362921	89363801	0	880	179.972	0.204514	667.903	0.758981	144.542	0.164252	179.972	667.903	7.00384	0.00795891	7.67552	0.00872218
chr1	122154273	122155348	0	1075	0	0	0	0	0	0	0	0	0	0	0	0
chr1	134506092	134507157	0	1065	0	0	0	0	0	0	0	0	0	0	0	0
chr1	235152021	235152778	0	757	83.6743	0.110534	0	0	131.148	0.173247	83.6743	0	75.5174	0.0997588	182.534	0.241127
chr1	236203442	236204018	0	576	716.508	1.24394	196.73	0.341546	91.509	0.15887	716.508	196.73	25.6297	0.044496	6.86	0.0119097
chr1	4262933	4263745	0	812	396.966	0.488874	763.043	0.939708	110.951	0.136639	396.966	763.043	14.387	0.017718	17.2699	0.0212684
chr1	58307744	58309248	0	1504	390.672	0.259755	1471.11	0.978133	221.892	0.147535	390.672	1471.11	16.5101	0.0109775	22.0671	0.0146723
chr1	154480142	154480677	0	535	514.195	0.961111	1746.13	3.2638	247.579	0.462764	514.195	1746.13	18.6769	0.0349101	5.51678	0.0103117
chr1	95752923	95753344	0	421	66.2058	0.157258	176.331	0.418839	0	0	66.2058	176.331	3.06418	0.00727833	0	0
chr1	2472006	2472535	0	529	58.3056	0.110219	785.896	1.48563	436.396	0.824945	58.3056	785.896	37.4341	0.0707638	34.3	0.0648393
chr1	193956602	193957147	0	545	211.476	0.388029	237.785	0.436302	332.848	0.610731	211.476	237.785	3.71349	0.00681375	6.71608	0.0123231
chr1	21568849	21569213	0	364	1353.9	3.71949	437.55	1.20206	72.2463	0.198479	1353.9	437.55	15.5252	0.0426516	19.3807	0.0532437
chr1	235631588	235633058	0	1470	1003.79	0.682851	197.118	0.134094	55.5547	0.0377923	1003.79	197.118	31.955	0.0217381	55.6475	0.0378555
chr10	70189767	70190314	0	1141	83.6709	0.0733312	144.375	0.126534	88.1021	0.0772148	83.6709	144.375	3.8667	0.00338887	34.0601	0.0298511
chr10	88036050	88037021	0	956	132.402	0.138496	1121.34	1.17295	103.973	0.108759	132.402	1121.34	14.387	0.0150492	3.64587	0.00381367
chr10	2474818	2475713	0	1364	503.63	0.36923	1222.86	0.896528	126.273	0.0925752	503.63	1222.86	71.7894	0.0526315	37.802	0.027714
chr10	110551069	110551844	0	523	41.3694	0.0791002	117.552	0.224764	225.272	0.430731	41.3694	117.552	14.6497	0.0280109	6.71608	0.0128415
chr10	25457078	25458081	0	882	809.143	0.917396	121.724	0.138009	194.582	0.220614	809.143	121.724	21.6098	0.0245009	16.7902	0.0190365
chr10	128532796	128533433	0	1246	513.994	0.412515	2378.16	1.90864	152.721	0.122569	513.994	2378.16	14.2922	0.0114705	33.8683	0.0271816
chr10	81390659	81391154	0	1325	2583.62	1.9499	60.1952	0.0454303	177.906	0.134269	2583.62	60.1952	31.3349	0.023649	28.3035	0.0213611
chr10	80937646	80938922	0	847	1171.69	1.38334	310.691	0.366813	171.776	0.202805	1171.69	310.691	7.68963	0.00907867	15.9747	0.0188603
chr10	44104022	44104645	0	696	166.972	0.239902	480.04	0.689713	0	0	166.972	480.04	4.69111	0.00674011	15.399	0.022125
chr10	61473268	61474224	0	2227	720.335	0.323455	1529.76	0.686914	262.394	0.117824	720.335	1529.76	16.729	0.00751188	42.2154	0.0189562
chr10	38472575	38474039	0	900	547.486	0.608318	494.905	0.549895	239.036	0.265596	547.486	494.905	15.7586	0.0175096	6.71608	0.00746231
chr10	68601391	68601844	0	1214	359.197	0.295879	996.346	0.820713	13.0081	0.010715	359.197	996.346	6.34723	0.00522836	4.26951	0.00351689
chr10	16891300	16895854	0	782	438.091	0.560219	1156.46	1.47885	0	0	438.091	1156.46	7.60208	0.00972133	4.89314	0.00625722
chr10	84839589	84842762	0	516	789.819	1.53066	237.785	0.460823	0	0	789.819	237.785	1.42995	0.00277122	16.1186	0.0312376
chr10	50918243	50919490	0	570	186.82	0.327754	0	0	92.7477	0.162715	186.82	0	13.8909	0.0243701	13.6241	0.0239019
chr10	11475404	11476439	0	624	0	0	0	0	0	0	0	0	0	0	0	0
chr10	104824098	104825313	0	814	360.617	0.443018	1664.33	2.04463	204.94	0.251769	360.617	1664.33	18.8228	0.0231239	16.6943	0.0205089
chr10	92337817	92338155	0	715	281.608	0.393858	1139.85	1.59419	62.5348	0.0874612	281.608	1139.85	26.0455	0.0364273	24.9455	0.0348887
chr10	79019452	79021492	0	719	227.014	0.315736	237.305	0.330048	28.6292	0.0398181	227.014	237.305	8.95908	0.0124605	23.6022	0.0328265
chr10	3421564	3422483	0	817	170.647	0.208871	575.931	0.704933	110.951	0.135803	170.647	575.931	18.925	0.023164	38.7614	0.0474435
chr10	117002975	117003814	0	716	258.409	0.360906	850.393	1.1877	282.185	0.394113	258.409	850.393	19.1146	0.0266964	35.3074	0.049312
chr10	91361235	91361680	0	1047	308.188	0.294353	201.145	0.192115	0	0	308.188	201.145	11.8409	0.0113093	0	0
chr10	37887071	37888294	0	962	178.829	0.185893	546.742	0.568339	58.702	0.0610207	178.829	546.742	11.1186	0.0115578	42.9829	0.0446808
chr10	103321975	103322862	0	802	59.7193	0.074463	394.383	0.491749	95.4782	0.11905	59.7193	394.383	11.4104	0.0142275	7.77147	0.00969011
chr10	39828045	39829214	0	669	349.552	0.522499	305.496	0.456645	0	0	349.552	305.496	14.2266	0.0212654	14.3916	0.0215121
chr10	61453976	61454643	0	622	346.638	0.557295	554.687	0.89178	110.951	0.178378	346.638	554.687	7.00383	0.0112602	7.67552	0.0123401
chr10	89233964	89235082	0	2069	759.216	0.366948	624.505	0.301839	398.998	0.192846	759.216	624.505	60.2987	0.0291439	89.228	0.0431261
chr10	67993864	67995084	0	643	156.838	0.243916	482.293	0.750067	104.611	0.162692	156.838	482.293	7.42699	0.0115505	14.2957	0.0222327
chr10	5413388	5414195	0	430	361.752	0.841284	201.412	0.468399	128.622	0.299121	361.752	201.412	10.1556	0.0236176	7.57958	0.0176269
chr10	114677754	114678496	0	702	1343.19	1.91338	53.2797	0.0758971	49.1746	0.0700493	1343.19	53.2797	14.066	0.0200371	13.8159	0.0196808
chr10	10737085	10737917	0	1393	928.449	0.666511	595.664	0.427613	174.582	0.125328	928.449	595.664	9.9221	0.00712283	0	0
chr10	75603155	75603933	0	905	412.084	0.455341	219.996	0.24309	2162.84	2.38988	412.084	219.996	1341.3	1.4821	784.247	0.866571
chr10	67179057	67179794	0	647	177.636	0.274553	827.973	1.27971	226.699	0.350385	177.636	827.973	36.223	0.0559861	49.8429	0.077037
chr10	13211903	13212499	0	429	211.428	0.492838	652.332	1.52059	82.3679	0.192	211.428	652.332	3.26846	0.00761878	14.8713	0.0346651
chr10	71691782	71692572	0	1098	511.837	0.466154	491.953	0.448045	359.438	0.327357	511.837	491.953	20.1214	0.0183255	14.3916	0.0131071
chr10	113708439	113708963	0	674	275.862	0.409291	0.98966	0.00146834	76.5939	0.113641	275.862	0.98966	18.1954	0.0269961	8.82685	0.0130962
chr10	27282256	27283326	0	630	95.498	0.151584	353.776	0.561549	204.618	0.32479	95.498	353.776	2.5243	0.00400683	6.14042	0.00974669
chr10	38619998	38621285	0	1055	179.406	0.170053	555.967	0.526983	148.267	0.140538	179.406	555.967	17.1594	0.0162648	15.351	0.0145508
chr10	59111338	59112104	0	1802	5438.29	3.01792	382.342	0.212176	189.439	0.105127	5438.29	382.342	36.1865	0.0200813	63.9947	0.0355131
chr10	71386279	71387116	0	486	210.158	0.432425	812.028	1.67084	135.547	0.278904	210.158	812.028	4.86621	0.0100128	4.31748	0.0088837
chr10	100093267	100093806	0	945	147.242	0.155811	275.354	0.291379	183.068	0.193723	147.242	275.354	13.1541	0.0139197	38.2817	0.0405097
chr10	97583914	97584435	0	1169	0	0	0	0	0	0	0	0	0	0	0	0
chr10	25525227	25525840	0	1244	1206.9	0.970179	1825.92	1.46778	479.333	0.385316	1206.9	1825.92	26.9064	0.021629	13.4322	0.0107976
chr10	116984567	116985249	0	525	124.449	0.237046	4.38635	0.00835495	0	0	124.449	4.38635	1.02139	0.00194551	0	0
chr10	67961060	67962465	0	702	811.182	1.15553	127.265	0.181289	110.951	0.15805	811.182	127.265	11.8555	0.0168881	28.6873	0.0408651
chr10	76443470	76444615	0	744	21.1477	0.0284243	0	0	0	0	21.1477	0	0	0	0.671609	0.0009027
chr10	128459971	128461395	0	1196	1089.38	0.910853	118.892	0.0994084	332.839	0.278294	1089.38	118.892	9.52084	0.00796057	11.993	0.0100276
chr10	58322715	58323896	0	469	0	0	118.892	0.253502	110.951	0.23657	0	118.892	0.984915	0.00210003	0	0
chr10	54318844	54320174	0	565	140.648	0.248935	1122.63	1.98696	0	0	140.648	1122.63	8.06171	0.0142685	1.05538	0.00186794
chr10	93016980	93017966	0	3314	1874.97	0.565773	1664.92	0.502389	633.052	0.191023	1874.97	1664.92	59.8828	0.0180696	59.4853	0.0179497
chr10	61744279	61745198	0	1968	211.477	0.107458	0	0	0	0	211.477	0	6.96736	0.00354032	8.20321	0.0041683
chr10	56859376	56859820	0	1356	408.593	0.301322	949.72	0.700384	252.809	0.186437	408.593	949.72	19.0125	0.014021	12.4247	0.00916279
chr10	69915772	69916059	0	702	1230.43	1.75275	382.299	0.544586	75.5654	0.107643	1230.43	382.299	16.8092	0.0239448	9.97818	0.0142139
chr10	99631351	99631746	0	878	293.78	0.334601	344.687	0.392582	0	0	293.78	344.687	11.6585	0.0132784	14.3916	0.0163914
chr10	45718908	45719553	0	813	133.792	0.164566	434.15	0.53401	0	0	133.792	434.15	11.228	0.0138106	14.2957	0.0175838
chr10	109743817	109744881	0	589	275.116	0.467091	238.175	0.404372	34.6896	0.0588957	275.116	238.175	3.31223	0.00562348	1.63105	0.00276918
chr10	46622884	46623749	0	743	544.633	0.733019	913.367	1.2293	90.8535	0.122279	544.633	913.367	12.6653	0.0170461	37.5621	0.0505546
chr10	134952873	134953396	0	370	206.836	0.559015	145.892	0.394303	83.4469	0.225532	206.836	145.892	31.9112	0.0862466	2.44657	0.00661236
chr10	63275238	63275936	0	818	503.228	0.615193	620.158	0.758139	103.874	0.126985	503.228	620.158	16.8092	0.0205492	15.5429	0.0190011
chr10	73108576	73109792	0	871	0	0	0	0	0	0	0	0	0	0	0	0
chr10	114095880	114096579	0	634	625.708	0.98692	433.873	0.684342	131.15	0.206861	625.708	433.873	10.0607	0.0158686	16.9821	0.0267856
chr10	74012323	74013038	0	647	105.738	0.163428	950.229	1.46867	207.642	0.320931	105.738	950.229	6.42019	0.00992301	14.3916	0.0222436
chr10	13176985	13177634	0	372	27.7254	0.0745307	123.55	0.332125	19.8089	0.0532497	27.7254	123.55	6.7412	0.0181215	6.71608	0.018054
chr10	66812494	66814959	0	1958	742.694	0.379312	423.806	0.216448	82.4324	0.0421003	742.694	423.806	17.8671	0.00912516	36.4587	0.0186204
chr10	108296530	108297492	0	4502	2209.24	0.490724	4812.39	1.06894	1139.86	0.25319	2209.24	4812.39	106.597	0.0236777	113.646	0.0252434
chr10	105941071	105942339	0	558	852.342	1.5275	0	0	110.951	0.198837	852.342	0	4.34822	0.0077925	29.8386	0.0534742
chr10	44986187	44986627	0	1110	193.93	0.174712	0	0	0	0	193.93	0	4.82973	0.0043511	6.71608	0.00605052
chr10	21116344	21116636	0	833	285.514	0.342753	208.333	0.250099	231.506	0.277918	285.514	208.333	21.0845	0.0253115	23.0266	0.0276429
chr10	9026322	9026908	0	548	0	0	0	0	0	0	0	0	1.95524	0.00356795	1.15133	0.00210096
chr10	125169829	125170448	0	2219	1284.64	0.578929	225.95	0.101825	221.203	0.099686	1284.64	225.95	27.169	0.0122438	67.0649	0.030223
chr10	113574927	113575641	0	344	77.935	0.226555	93.5995	0.272091	81.8257	0.237865	77.935	93.5995	4.28985	0.0124705	10.9856	0.0319348
chr10	130191893	130192764	0	725	620.302	0.855589	1279.39	1.76468	210.795	0.290752	620.302	1279.39	15.3282	0.0211423	17.174	0.0236883
chr10	108291300	108291807	0	624	616.107	0.987351	746.137	1.19573	51.4248	0.0824115	616.107	746.137	5.31124	0.0085116	14.3916	0.0230635
chr10	3565407	3566076	0	1113	399.844	0.359249	394.849	0.354761	89.4104	0.0803328	399.844	394.849	11.0529	0.00993076	0	0
chr10	111641713	111643257	0	587	792.724	1.35047	45.4411	0.0774124	0	0	792.724	45.4411	9.79079	0.0166794	20.2442	0.0344876
chr10	40717613	40718273	0	1039	105.738	0.101769	604.298	0.581615	146.842	0.14133	105.738	604.298	4.91728	0.0047327	42.1194	0.0405384
chr10	101081181	101081680	0	611	185.731	0.303979	814.49	1.33304	0	0	185.731	814.49	12.5267	0.0205019	1.58308	0.00259096
chr10	125639241	125639793	0	2575	597.693	0.232114	1395.05	0.541766	256.271	0.0995227	597.693	1395.05	44.3576	0.0172263	81.7923	0.031764
chr10	99040329	99040780	0	3223	894.213	0.277447	627.834	0.194798	639.603	0.19845	894.213	627.834	33.1369	0.0102814	43.1748	0.0133958
chr10	19865279	19865706	0	777	1274.72	1.64056	233.147	0.300061	104.475	0.134459	1274.72	233.147	16.0505	0.020657	2.7344	0.00351918
chr10	83121475	83122103	0	1189	0	0	118.892	0.0999936	21.2423	0.0178657	0	118.892	7.34673	0.00617892	22.9306	0.0192856
chr10	46322165	46322874	0	656	244.207	0.372267	162.107	0.247114	159.225	0.242721	244.207	162.107	3.21009	0.00489343	0	0
chr10	97796959	97797523	0	614	257.993	0.420184	107.621	0.175279	0	0	257.993	107.621	8.27328	0.0134744	5.133	0.00835994
chr10	17502500	17502935	0	624	105.738	0.169452	451.817	0.724065	0	0	105.738	451.817	4.63275	0.00742428	0	0
chr10	31491073	31491641	0	1111	174.697	0.157243	521.623	0.469508	114.828	0.103356	174.697	521.623	13.0228	0.0117217	6.71608	0.00604508
chr10	7981121	7982094	0	1237	1129.51	0.913106	3263.57	2.63829	190.477	0.153983	1129.51	3263.57	35.8071	0.0289468	20.1483	0.016288
chr10	12783875	12784524	0	724	116.635	0.161098	1135.86	1.56887	136.787	0.188933	116.635	1135.86	7.70422	0.0106412	28.7832	0.0397558
chr10	99186261	99187146	0	1196	239.619	0.200351	732.684	0.612612	221.883	0.185521	239.619	732.684	10.2504	0.00857057	11.0815	0.0092655
chr10	7399247	7400163	0	633	422.953	0.668173	1054.46	1.66581	0	0	422.953	1054.46	5.58848	0.00882856	7.67552	0.0121256
chr10	97131417	97131786	0	818	294.04	0.359462	665.426	0.813479	110.557	0.135155	294.04	665.426	10.586	0.0129413	7.67552	0.00938328
chr10	36760091	36760948	0	571	220.496	0.386158	23.9729	0.0419841	0	0	220.496	23.9729	9.81997	0.0171978	11.6092	0.0203314
chr10	7032684	7033266	0	823	168.468	0.2047	447.139	0.543304	0	0	168.468	447.139	18.6988	0.0227203	21.1077	0.0256472
chr10	56681298	56682076	0	797	3415.38	4.2853	83.2659	0.104474	100.876	0.12657	3415.38	83.2659	7.61667	0.00955667	33.1007	0.0415316
chr10	71009380	71009965	0	621	29.5786	0.0476307	287.409	0.462816	0	0	29.5786	287.409	6.66094	0.0107262	8.68293	0.0139822
chr10	73845178	73846251	0	558	82.2493	0.1474	219.86	0.394013	0	0	82.2493	219.86	1.8531	0.00332096	8.73091	0.0156468
chr10	50515385	50516272	0	745	1232.38	1.6542	431.284	0.578905	62.6684	0.0841187	1232.38	431.284	43.1612	0.0579344	42.1194	0.0565361
chr10	41415704	41424228	0	1693	139.749	0.082545	1648.89	0.973946	146.709	0.0866564	139.749	1648.89	18.5529	0.0109586	55.5516	0.0328125
chr10	4368922	4371762	0	721	324.052	0.449448	85.3902	0.118433	600.878	0.833395	324.052	85.3902	37.7405	0.0523447	67.3047	0.0933492
chr10	71631729	71639806	0	846	624.839	0.73858	498.848	0.589655	116.122	0.13726	624.839	498.848	26.5124	0.0313386	35.4993	0.0419613
chr10	71514330	71533386	0	308	56.5823	0.183709	0	0	100.826	0.327358	56.5823	0	5.36961	0.0174338	11.7052	0.0380038
chr10	15076309	15082795	0	586	117.387	0.200319	68.8025	0.11741	0	0	117.387	68.8025	21.493	0.0366775	9.11468	0.0155541
chr10	49671909	49678871	0	611	188.535	0.308568	288.951	0.472915	252.911	0.41393	188.535	288.951	7.99605	0.0130868	7.43566	0.0121697
chr10	66171477	66172271	0	1826	1594.39	0.873159	2819.77	1.54423	2328.84	1.27538	1594.39	2819.77	287.384	0.157384	175.865	0.0963118
chr10	123367609	123368362	0	1286	44.8691	0.0348905	405.584	0.315384	1688.39	1.3129	44.8691	405.584	506.793	0.394085	437.841	0.340467
chr10	74309620	74310604	0	1050	979.4	0.932762	500.687	0.476844	98.9248	0.0942141	979.4	500.687	12.782	0.0121733	28.7832	0.0274126
chr10	42278443	42290901	0	891	230.584	0.258792	50.7205	0.0569253	119.398	0.134004	230.584	50.7205	37.8353	0.0424639	61.5001	0.0690237
chr10	28550476	28580672	0	2271	738.085	0.325005	437.167	0.1925	460.901	0.202951	738.085	437.167	34.9024	0.0153688	28.0157	0.0123363
chr10	39856055	39856916	0	421	481.352	1.14335	0	0	110.951	0.263542	481.352	0	4.62545	0.0109868	17.8936	0.0425025
chr10	53455242	53467766	0	678	178.271	0.262936	348.56	0.5141	136.797	0.201765	178.271	348.56	11.7314	0.017303	2.11077	0.00311323
chr10	13128362	13148004	0	614	164.24	0.267492	1135.39	1.84917	160.194	0.260902	164.24	1135.39	9.02474	0.0146983	23.0266	0.0375026
chr10	80793638	80819738	0	1178	1786.88	1.51688	115.914	0.0983987	0	0	1786.88	115.914	28.2634	0.0239927	35.3074	0.0299723
chr10	1041970	1049492	0	1069	839.372	0.785194	124.215	0.116197	104.883	0.0981135	839.372	124.215	14.5403	0.0136017	28.7832	0.0269254
chr10	59450527	59457439	0	1019	411.297	0.403629	835.173	0.8196	61.4181	0.0602729	411.297	835.173	15.4303	0.0151426	27.0562	0.0265517
chr10	43055850	43057500	0	1212	334.198	0.275741	152.257	0.125624	104.434	0.0861665	334.198	152.257	10.6808	0.00881258	7.67552	0.00633294
chr10	39616774	39617847	0	570	65.7076	0.115276	530.339	0.930418	30.7042	0.053867	65.7076	530.339	7.76989	0.0136314	0.23986	0.000420807
chr10	90941601	90941990	0	710	256.218	0.360871	1579.85	2.22513	155.956	0.219657	256.218	1579.85	14.3141	0.0201607	22.9306	0.0322966
chr10	51036971	51038370	0	647	3672.4	5.67605	138.708	0.214386	221.901	0.342969	3672.4	138.708	10.9143	0.0168691	21.0117	0.0324757
chr10	73472953	73473694	0	658	280.687	0.426576	540.256	0.821058	154.332	0.234547	280.687	540.256	16.1964	0.0246145	47.6842	0.0724684
chr10	75665419	75667131	0	1736	805.801	0.464171	276.497	0.159272	202.918	0.116888	805.801	276.497	16.5903	0.00955665	65.8176	0.0379134
chr10	58436218	58437996	0	798	193.082	0.241957	694.527	0.870334	20.0242	0.025093	193.082	694.527	12.3297	0.0154507	42.3593	0.0530818
chr10	35069624	35079848	0	1019	592.965	0.581909	79.0513	0.0775773	0	0	592.965	79.0513	14.9926	0.014713	27.8717	0.0273521
chr10	112425510	112428304	0	843	477.467	0.56639	256.84	0.304673	122.683	0.145531	477.467	256.84	4.37739	0.00519264	7.67552	0.00910501
chr10	86541206	86541982	0	872	46.9428	0.0538335	832.105	0.954249	53.1949	0.0610033	46.9428	832.105	15.9921	0.0183396	9.21062	0.0105626
chr10	91750922	91754675	0	573	445.582	0.77763	80.1828	0.139935	157.988	0.275722	445.582	80.1828	7.87932	0.013751	23.2664	0.0406046
chr10	47900143	47900768	0	2877	936.144	0.325389	3126.71	1.0868	307.566	0.106905	936.144	3126.71	66.4927	0.0231118	77.7147	0.0270124
chr10	24851638	24852554	0	2980	929.417	0.311885	4523.14	1.51783	96.6595	0.0324361	929.417	4523.14	103.715	0.0348038	91.4347	0.0306828
chr10	6731560	6732322	0	577	233.717	0.405055	255.478	0.442769	881.298	1.52738	233.717	255.478	81.1059	0.140565	79.6335	0.138013
chr10	110388151	110389673	0	704	681.44	0.967955	122.797	0.174427	0	0	681.44	122.797	6.47854	0.00920248	33.2926	0.0472906
chr10	50292864	50293671	0	497	106.657	0.214602	172.399	0.34688	0	0	106.657	172.399	4.25337	0.00855809	0	0
chr10	99435594	99436378	0	620	30.7936	0.049667	0	0	0	0	30.7936	0	4.3774	0.00706032	23.0266	0.0371396
chr10	46367735	46371748	0	1078	601.377	0.557864	679.598	0.630425	356.79	0.330974	601.377	679.598	13.7304	0.012737	6.71608	0.00623013
chr10	65369173	65375554	0	1898	168.85	0.0889619	496.294	0.261482	172.645	0.0909617	168.85	496.294	19.618	0.0103362	26.7684	0.0141035
chr10	34645060	34645749	0	615	3684	5.99025	669.115	1.08799	158.74	0.258113	3684	669.115	14.6351	0.0237969	5.85259	0.0095164
chr10	112539212	112544158	0	1862	2826.27	1.51787	393.64	0.211407	293.084	0.157403	2826.27	393.64	15.2261	0.00817726	20.1482	0.0108208
chr10	74274340	74281373	0	2575	322.281	0.125158	387.277	0.150399	80.7275	0.0313505	322.281	387.277	10.7538	0.00417624	15.351	0.00596157
chr10	130026985	130034146	0	822	210.382	0.255939	1038.07	1.26286	163.671	0.199113	210.382	1038.07	17.6409	0.021461	10.1701	0.0123723
chr10	40355212	40356729	0	283	0	0	80.6243	0.284892	66.6524	0.235521	0	80.6243	2.48782	0.00879089	15.3511	0.054244
chr10	102824816	102827575	0	2745	696.315	0.253667	922.465	0.336053	254.477	0.0927056	696.315	922.465	53.0395	0.0193222	50.1308	0.0182626
