Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr14	9862029	9862800	10894754	11153893	10910467	10483421	9246936	9174092	8255267
chr14	10528215	10529212	10228342	10487481	10244055	9817009	8580524	8507680	7588855
chr14	11081788	11083186	9674368	9933507	9690081	9263035	8026550	7953706	7034881
chr14	11755842	11756191	9001363	9260502	9017076	8590030	7353545	7280701	6361876
chr14	12026997	12028036	8729518	8988657	8745231	8318185	7081700	7008856	6090031
chr14	12101480	12101959	8655595	8914734	8671308	8244262	7007777	6934933	6016108
chr14	12574203	12575184	8182370	8441509	8198083	7771037	6534552	6461708	5542883
chr14	13153107	13153887	7603667	7862806	7619380	7192334	5955849	5883005	4964180
chr14	13407337	13408108	7349446	7608585	7365159	6938113	5701628	5628784	4709959
chr14	15079340	15080428	5677126	5936265	5692839	5265793	4029308	3956464	3037639
chr14	15159150	15160368	5597186	5856325	5612899	5185853	3949368	3876524	2957699
chr14	15759815	15760540	4997014	5256153	5012727	4585681	3349196	3276352	2357527
chr14	17839347	17841746	2915808	3174947	2931521	2504475	1267990	1195146	276321
chr14	18616061	18616756	2140798	2399937	2156511	1729465	492980	420136	71738
chr14	20275180	20276224	481330	740469	497043	69997	93285	10107	9726
chr14	20350683	20351478	406076	665215	421789	4314	18031	0	30418
chr14	20466431	20467284	290270	549409	305983	120062	96774	21998	56778
chr14	20677855	20678576	78978	338117	94691	52200	19431	9046	12216
chr14	20713392	20713999	43555	302694	59268	16777	16817	1869	2434
chr14	21119205	21119950	172259	59444	1253	29694	1406	910	12854
chr14	21493541	21493933	28580	787	34012	35097	237	973	33081
chr14	21984292	21984714	12241	19963	3985	4688	4708	2443	0
chr14	22088627	22090645	116576	12665	62797	7803	7863	7844	18735
chr14	22462045	22462572	489994	31878	436215	125211	15301	3006	0
chr14	23587409	23587942	19790	20743	21267	2194	1354	2087	0
chr14	23837197	23837566	42260	0	15188	2057	11650	3177	0
chr14	24611376	24611955	1018	208734	0	392	412	473	15917
chr14	24731430	24732050	247	88639	7686	8706	8706	8028	26406
chr14	24820538	24821361	12478	0	11098	13575	11254	11510	37346
chr14	27311570	27312262	2401288	1793071	1791932	741186	141741	5097	1281
chr14	27436093	27436520	2525811	1917594	1787407	865709	17483	797	1511
chr14	27837055	27837796	2926773	2318556	1386131	1266671	382904	327	0
chr14	29192311	29192951	1863800	2150142	30976	87447	38305	27802	8314
chr14	29314824	29315308	1741443	2027785	69993	14180	14200	8781	488
chr14	30281601	30282460	774291	1060633	745299	457308	44336	5170	0
chr14	30920672	30921093	135658	422000	106666	7811	40207	1176	36690
chr14	31095026	31095757	0	247336	1732	3482	2602	0	48006
chr14	31185032	31185691	9437	157402	91738	93488	22743	2228	16872
chr14	31728514	31729526	55920	385303	50179	30110	1490	4282	8689
chr14	31815717	31816356	143123	472506	72197	8860	8940	652	4051
chr14	32756535	32757577	1083941	1194224	83189	27531	27511	13018	0
chr14	33628591	33629143	1293346	322658	219470	598845	38873	11059	3466
chr14	34281162	34282343	640146	329176	137159	18996	10718	0	11954
chr14	34579055	34579485	343004	131397	49268	65731	49411	1683	0
chr14	34729675	34730393	192096	18603	70711	32171	32211	9039	0
chr14	35614407	35615039	10153	903335	21058	4183	4163	1228	23095
chr14	36030792	36031328	39319	710213	26278	26148	9540	1478	0
chr14	36938854	36939514	156140	182828	35239	95330	15600	8287	28933
chr14	37314396	37315542	531682	191910	339453	470872	6952	7553	1001
chr14	38145700	38146439	1352548	1023214	1170757	197555	81276	2607	0
chr14	40812945	40814155	945006	3690459	909824	220441	138949	339	4380
chr14	40963370	40964528	1095431	3840884	1060249	370866	78205	546	21015
chr14	42865144	42866005	2542229	5742658	789157	4233	4240	10682	2741
chr14	43366290	43366828	2041406	6243804	1290303	467802	93712	5044	0
chr14	44064709	44065567	1342667	5900256	1300738	1166221	40837	870	0
chr14	44584959	44585591	822643	5380232	780714	780685	47630	15295	5996
chr14	44675649	44675998	732236	5289825	690307	690278	138320	9962	121
chr14	45006268	45007796	400438	4958027	358509	358480	172946	0	18670
chr14	45216974	45218624	189610	4747199	147681	147652	36084	489	57
chr14	45760047	45762074	57328	4203749	36447	37523	22034	0	7414
chr14	45811464	45812033	108745	4153790	87864	88940	73451	1404	0
chr14	46662379	46663046	959660	3302777	65486	146186	65813	6744	4990
chr14	46974221	46975544	1271502	2990279	14474	164841	145452	7795	139
chr14	49395751	49396439	645667	569384	654066	244173	47785	2091	0
chr14	50217165	50217954	24001	251210	15800	16342	15691	0	0
chr14	50402229	50404322	41369	436274	33882	5265	3482	22635	6889
chr14	50466609	50467760	90480	500654	0	2376	0	0	3445
chr14	51110133	51112099	2968	297888	1854	22397	2077	3054	902
chr14	51179638	51180244	8273	229743	35324	16776	13032	48	99
chr14	51566507	51566944	145063	5445	3923	4563	4563	4060	7533
chr14	52046822	52047243	139886	461745	70072	34253	34253	1619	5622
chr14	53040692	53041577	65409	217889	19610	21208	19988	21215	0
chr14	53382892	53383470	118220	560089	32702	1886	1886	3616	0
chr14	54086033	54087810	496912	226909	5227	5209	166	0	6728
chr14	55725462	55726211	91439	501830	11861	11785	5885	5707	9383
chr14	56593732	56594429	441030	76285	7579	8728	7588	1609	0
chr14	57875937	57876671	0	594525	15886	17698	18093	1150	7390
chr14	58379649	58380339	294017	1098237	237843	47867	41177	2538	141
chr14	58953353	58954254	14403	605419	57518	13693	1162	6826	0
chr14	59001219	59001814	12994	557859	102180	33124	16234	1475	0
chr14	63233511	63234739	612868	500800	515297	446326	81845	2017	14285
chr14	63805810	63806878	40729	70005	43211	124597	21590	14228	29558
chr14	64400354	64400737	15745	624114	54	214	190	6402	1732
chr14	64790779	64791826	77425	233025	11591	13330	13770	12799	0
chr14	66687290	66690448	477862	104748	283140	80066	80066	0	980
chr14	67000522	67001333	278713	417980	4538	21678	21678	816	40465
chr14	71102699	71104439	878	185537	2608	3457	3517	723	637
chr14	71427599	71428372	514	137476	50882	53395	10724	2803	9386
chr14	71805995	71806718	13578	515872	13336	16079	10818	11604	30539
chr14	72279644	72280502	73051	989521	117964	42654	41854	8384	0
chr14	72390764	72391625	184171	1100641	6841	7431	7451	6946	2832
chr14	72476798	72477660	270205	1186675	75015	12356	8954	2970	0
chr14	73232948	73234564	14005	469179	123888	50960	6492	13734	9984
chr14	76288243	76289302	9856	268454	158593	52339	1394	13977	8031
chr14	77354563	77355995	78731	16741	66275	15420	15341	548	0
chr14	78385229	78387953	19209	61079	44177	44463	10994	389	7702
chr14	79124795	79126756	758775	254640	252208	176498	37087	2032	11364
chr14	80016135	80016900	1284475	1145980	1143548	712733	18328	5518	439
chr14	80026346	80028577	1272798	1156191	1153759	722944	25595	1761	4384
chr14	81387281	81388297	4744	514781	8907	9179	7979	4568	0
chr14	81452831	81454028	70294	449050	31146	26747	0	0	2751
chr14	81482863	81483832	100326	419246	61178	56779	19959	11645	7631
chr14	81522126	81523231	135701	379847	100441	65365	5985	3179	17212
chr14	83058867	83059318	1069118	1146659	1058157	116223	469069	2662	15643
chr14	83174694	83176200	1184945	1262486	1173984	232050	352187	481	11701
chr14	84276358	84277289	2286609	2364150	2123557	221414	63829	237	0
chr14	84405403	84406107	2415654	2493195	1994739	350459	64137	0	8925
chr14	84593708	84595693	2603959	2681500	1805153	538764	7011	3010	0
chr14	85175941	85176691	3186192	3263733	1224155	1120997	19475	0	0
chr14	85423904	85424560	3434155	3194010	976286	1368960	137112	10133	3204
chr14	85969638	85970404	3064023	2648166	430442	849892	27712	5425	0
chr14	86787999	86789293	2245134	1829277	385931	31003	103835	0	8382
chr14	88039459	88041780	992647	576790	115034	195836	74352	5416	18866
chr14	88147718	88148729	885698	469841	223293	88887	31288	4257	0
chr14	89044976	89045759	0	224959	14036	15112	15592	3425	0
chr14	89055779	89056638	0	214080	9146	9678	9518	4391	984
chr14	89440940	89441619	187300	5080	51735	24664	24848	8760	6813
chr14	89467017	89467590	161329	13980	25764	586	0	5990	0
chr14	89730349	89731044	15653	248626	39053	11852	6292	5513	0
chr14	91612606	91613412	0	399415	28959	3642	3882	2434	2806
chr14	92580556	92581045	2230	221843	6019	7011	5592	3585	380
chr14	92943265	92944404	79605	88012	34990	29352	15561	2583	4556
chr14	92960990	92961427	62582	105737	17967	12329	0	2802	22281
chr14	93267373	93267906	1859	73662	5130	6809	6789	4421	31228
chr14	93448340	93449030	5053	106654	130340	29856	24686	3296	17241
chr14	94138387	94138705	261533	1486	281329	62280	26306	2464	10449
chr14	94268040	94268660	131578	1020	151374	7248	8856	1852	10401
chr14	94615626	94616547	21865	3716	19089	12322	12322	5677	6081
chr14	94780568	94781137	186807	160162	133062	31070	27717	2755	2140
chr14	95403305	95404089	155080	12295	166645	219747	97198	3049	1898
chr14	95970624	95972721	141	93450	0	667	0	0	10085
chr14	98257440	98258114	895864	1002289	156008	83236	13705	722	9756
chr14	98320699	98323550	959123	1065548	219267	146495	76964	3750	5929
chr14	100014761	100015529	34177	3257	54471	29757	19394	1152	7710
chr14	104889500	104890484	280186	17351	3021	2896	2916	2869	13292
chr14	105226833	105227258	0	24705	5762	7409	3289	6945	6404
chr14	106342665	106343284	11551	140779	3311	14181	10036	5584	4941
chr14	106975204	106976231	644090	490994	39015	10345	700	739	637480
chr14	107152341	107152784	821227	668131	1301	1417	1457	1217	814617
chr15	2011629	2013211	20823998	26325839	18698386	20820145	18165865	17994877	16274041
chr15	2645738	2646443	20190766	25692607	18065154	20186913	17532633	17361645	15640809
chr15	2963463	2964293	19872916	25374757	17747304	19869063	17214783	17043795	15322959
chr15	2968459	2969289	19867920	25369761	17742308	19864067	17209787	17038799	15317963
chr15	3212839	3213616	19623593	25125434	17497981	19619740	16965460	16794472	15073636
chr15	4188373	4195956	18641253	24143094	16515641	18637400	15983120	15812132	14091296
chr15	4360677	4361180	18476029	23977870	16350417	18472176	15817896	15646908	13926072
chr15	4761503	4762036	18075173	23577014	15949561	18071320	15417040	15246052	13525216
chr15	4837334	4839469	17997740	23499581	15872128	17993887	15339607	15168619	13447783
chr15	5010415	5011235	17825974	23327815	15700362	17822121	15167841	14996853	13276017
chr15	5478371	5485373	17351836	22853677	15226224	17347983	14693703	14522715	12801879
chr15	6166014	6167092	16670117	22171958	14544505	16666264	14011984	13840996	12120160
chr15	6957861	6958364	15878845	21380686	13753233	15874992	13220712	13049724	11328888
chr15	7296930	7297874	15539335	21041176	13413723	15535482	12881202	12710214	10989378
chr15	8274652	8275486	14561723	20063564	12436111	14557870	11903590	11732602	10011766
chr15	8304596	8305419	14531790	20033631	12406178	14527937	11873657	11702669	9981833
chr15	8492685	8493379	14343830	19845671	12218218	14339977	11685697	11514709	9793873
chr15	10659283	10662049	12175160	17677001	10049548	12171307	9517027	9346039	7625203
chr15	11181794	11183052	11654157	17155998	9528545	11650304	8996024	8825036	7104200
chr15	11183647	11184651	11652558	17154399	9526946	11648705	8994425	8823437	7102601
chr15	11836474	11837124	11000085	16501926	8874473	10996232	8341952	8170964	6450128
chr15	13053260	13053644	9783565	15285406	7657953	9779712	7125432	6954444	5233608
chr15	13265159	13265810	9571399	15073240	7445787	9567546	6913266	6742278	5021442
chr15	13461025	13461897	9375312	14877153	7249700	9371459	6717179	6546191	4825355
chr15	13890907	13891258	8945951	14447792	6820339	8942098	6287818	6116830	4395994
chr15	14126306	14128023	8709186	14211027	6583574	8705333	6051053	5880065	4159229
chr15	15134693	15137304	7699905	13201746	5574293	7696052	5041772	4870784	3149948
chr15	15614175	15615033	7222176	12724017	5096564	7218323	4564043	4393055	2672219
chr15	15744543	15745374	7091835	12593676	4966223	7087982	4433702	4262714	2541878
chr15	16390906	16398727	6438482	11940323	4312870	6434629	3780349	3609361	1888525
chr15	17359458	17360193	5477016	10978857	3351404	5473163	2818883	2647895	927059
chr15	18141509	18142583	4694626	10196467	2569014	4690773	2036493	1865505	144669
chr15	18552758	18553577	4283632	9785473	2158020	4279779	1625499	1454511	79386
chr15	18875154	18875599	3961610	9463451	1835998	3957757	1303477	1132489	0
chr15	19262374	19262880	3574329	9076170	1448717	3570476	916196	745208	4970
chr15	19930376	19931632	2905577	8407418	779965	2901724	247444	76456	0
chr15	21083374	21084694	1752515	7254356	371541	1748662	537630	115645	98445
chr15	21441350	21442048	1395161	6897002	729517	1391308	485289	240717	118
chr15	21467640	21468492	1368717	6870558	755807	1364864	458845	267007	18126
chr15	21926501	21928104	909105	6410946	458933	905252	0	0	5654
chr15	22244762	22246452	590757	6092598	140585	586904	140464	87034	39427
chr15	22584292	22586727	250482	5752323	196638	246629	69788	336	0
chr15	23533797	23534813	474417	4804237	51511	441173	51403	86463	0
chr15	23678072	23678979	618692	4660071	195786	585448	33153	23750	0
chr15	23937715	23938976	878335	4400074	455429	845091	5706	19529	2543
chr15	24409809	24410567	817165	3928483	789307	789469	12134	20032	0
chr15	25621761	25622572	779	2716478	39544	39379	1124	151	608
chr15	25848582	25849716	198417	2489334	113248	164238	6567	525	3391
chr15	27128608	27129016	1228459	1210034	800447	5666	9846	4767	1994
chr15	27850031	27850507	506968	488543	489587	490769	30187	15362	17775
chr15	29009595	29010410	482426	216418	174488	385706	25235	36043	0
chr15	29156443	29157241	629274	69587	321336	238875	25481	1767	0
chr15	29679328	29680801	1152159	182826	78473	116624	15275	9021	704
chr15	30149988	30150633	889144	61628	549133	587284	34735	1643	3092
chr15	30225775	30226561	813216	13336	624920	663071	7486	1376	27996
chr15	30974625	30975215	64562	762186	54740	32161	13561	6641	0
chr15	32126923	32127273	453091	59999	35296	34779	32843	4427	5135
chr15	32202559	32203068	528727	65725	38993	39375	39455	0	0
chr15	32306046	32310956	622801	12793	11340	11720	10720	3489	5917
chr15	32363594	32364430	569327	10325	40402	40770	5586	900	10124
chr15	32664171	32665939	267818	237877	240109	241337	163221	109703	0
chr15	32805426	32806072	127685	194700	99976	101204	23088	29490	46171
chr15	33859871	33861832	514564	31494	468040	131172	101984	31548	23
chr15	34819016	34819486	94279	142990	10840	56350	2686	2647	4125
chr15	34951784	34952316	195912	10160	70929	75393	9240	11615	0
chr15	34962514	34964584	183644	0	81659	86123	19970	7211	0
chr15	35290765	35291346	11611	174176	9520	4421	4401	9867	0
chr15	36105442	36107658	826288	988853	139764	209650	57352	591	11814
chr15	37649128	37650023	262233	476050	245582	223023	138264	3099	9377
chr15	38260111	38261256	382343	757099	103301	79220	33707	0	10393
chr15	38401222	38402156	241443	616199	19754	21260	9980	14915	0
chr15	39033934	39035043	184243	15406	69322	50761	45190	5434	0
chr15	39343413	39345758	493722	39304	373345	110404	37724	1220	22208
chr15	39724228	39724765	519205	88733	4677	1772	1784	381	2719
chr15	40950089	40950461	16653	184801	35189	20937	20935	6492	50102
chr15	41460525	41460942	54544	237978	50897	16174	16174	16158	595
chr15	43208041	43208584	35222	290873	2973	4492	4472	47	0
chr15	43747469	43748040	787	145778	36381	13695	13665	4055	5315
chr15	44549080	44550551	38987	835201	29056	30285	29885	2666	0
chr15	44555850	44556570	32968	829182	23037	24266	23866	1398	0
chr15	46710932	46713372	727549	633552	712860	712771	43488	30171	1141
chr15	47345066	47345841	1095263	1267686	907574	1091357	105542	2728	10057
chr15	47709201	47710976	730128	1631821	542439	726222	22400	3659	20070
chr15	47922357	47923288	517816	1844977	330127	513910	86945	3564	18087
chr15	48237457	48238327	202777	2160077	15088	198871	15649	9	4199
chr15	48851052	48852169	23891	1577397	16396	36080	16148	19639	1086
chr15	49315451	49316244	7114	1113322	20370	872	0	12950	149
chr15	50576690	50577260	2409	101014	67462	17546	17576	6270	0
chr15	52148143	52148531	14237	456196	24435	26239	12297	3370	0
chr15	52918392	52919073	3340	149085	49656	14268	14268	8230	13814
chr15	52954133	52954627	1650	113531	14102	9729	2669	10708	49555
chr15	55719531	55720246	89102	313585	18212	11660	11710	0	1499
chr15	55806161	55807033	175732	226798	15090	15477	11943	0	6071
chr15	55891312	55892498	260883	141333	10678	85154	10061	10664	7366
chr15	56508820	56509488	573	474717	23223	9336	8695	1395	4910
chr15	57262394	57263211	221364	363987	49309	9950	5850	6550	0
chr15	58278214	58280321	266853	19343	277560	78297	77135	10603	4452
chr15	58693125	58693532	192147	169893	31089	56361	19344	946	0
chr15	59096609	59097986	5616	573377	30839	33145	22650	1746	8458
chr15	59363970	59364825	3330	657010	31840	32371	19666	2507	8114
chr15	59534583	59535554	1125	486281	3931	4819	1182	4120	60341
chr15	60759053	60759842	5299	138339	8941	11414	10354	5028	14911
chr15	60938167	60938572	90742	66180	3717	3524	3564	0	6114
chr15	61013777	61017883	166352	8818	251	453	0	8600	0
chr15	61212154	61212922	364729	126160	198628	2910	2870	2763	6430
chr15	61269914	61270770	422489	68312	256388	60670	1088	9945	0
chr15	61605846	61606477	540109	38890	592320	143441	12038	201	12528
chr15	61905965	61906374	240212	7928	432075	220062	85081	4965	2874
chr15	62289572	62294749	16966	64635	43700	57407	24372	0	0
chr15	62580421	62580872	255083	84320	6350	101724	25781	339	4670
chr15	63915652	63920581	0	205736	21146	21847	13068	0	5817
chr15	64061268	64061675	5257	351352	62658	5096	5080	157	0
chr15	64100108	64100625	32186	390192	23708	1623	1524	785	0
chr15	65845537	65846798	798	156022	21649	22653	15158	4519	38483
chr15	65845609	65847302	294	156094	21721	22725	14654	4015	37979
chr15	65925719	65926701	7980	236204	21263	1555	17	0	0
chr15	66191262	66192020	2913	70771	17030	17076	2836	2330	8536
chr15	66615571	66616008	0	67636	27750	29107	28219	14100	7443
chr15	66768794	66769895	166	106804	19320	3950	3930	162	18415
chr15	67644575	67645585	121195	44194	96864	48286	44743	2839	8230
chr15	68028282	68029330	25558	83377	86341	25966	7826	0	12992
chr15	68089425	68091104	86701	21603	24567	12461	11989	0	0
chr15	68189166	68192052	167327	60563	3195	3084	3084	2579	586
chr15	68190605	68191457	167922	62002	3790	3679	3679	3174	2025
chr15	69589148	69591643	118804	63	114569	95393	74344	4060	475
chr15	69609604	69610779	99668	5883	95433	76257	76257	3271	0
chr15	70059701	70060220	278960	0	304007	6277	6277	3354	37652
chr15	70125728	70126729	212451	4845	259262	47525	5634	884	28265
chr15	70462670	70463936	76980	22568	69739	25280	9680	155	6245
chr15	70978382	70979724	592692	49194	75587	13638	6214	1232	45253
chr15	71035483	71035921	649793	43778	19390	19955	19235	15031	6873
chr15	71331474	71332386	786267	197578	75067	64870	40750	1091	4744
chr15	72591964	72593745	31959	507477	18439	18371	4911	0	0
chr15	72629129	72629908	4541	475755	15733	16425	16425	3870	1118
chr15	73368052	73368447	294430	932	22150	23528	5284	5292	40311
chr15	74465914	74467181	128283	3317	14662	14210	5975	1468	35438
chr15	74904685	74905924	4443	329587	614	1152	1152	0	3720
chr15	75641956	75642440	2597	120610	847	0	0	1515	3599
chr15	75901874	75903024	0	66853	13867	14472	14992	9948	0
chr15	76012537	76013307	82788	42526	16945	17729	2969	115	0
chr15	76302934	76304151	49946	165605	293	471	585	3877	3035
chr15	77575044	77577351	179267	272513	100844	51139	48360	14873	5402
chr15	78081833	78082622	208173	16385	120283	31274	7185	3599	1744
chr15	78430325	78431149	14367	200690	5700	10367	6401	6120	10416
chr15	79652287	79652739	25072	54650	47281	20757	20757	6073	4977
chr15	79805812	79806835	127869	3316	200806	81662	20016	0	21460
chr15	80806273	80807449	188012	24010	108695	57857	23229	880	197315
chr15	81568113	81568704	23081	18162	9814	9089	429	0	0
chr15	82856395	82857134	336337	458419	300603	277411	276731	31256	65908
chr15	83423692	83424716	0	164443	2978	4368	4368	0	16706
chr15	83589087	83591301	70001	0	30226	63535	28295	2845	30382
chr15	84868024	84868936	280451	261163	118220	46240	3459	46176	0
chr15	84985731	84986806	162581	143293	126250	70407	31712	70078	3948
chr15	85564479	85565042	47628	50693	37464	39875	32875	7878	1489
chr15	86919449	86919924	627124	149533	161176	172385	13468	3310	1468
chr15	87313177	87313736	1020852	543261	554904	566113	95486	1078	6504
chr15	88142385	88143866	857409	567928	656792	579047	45623	4299	0
chr15	88727949	88728785	272490	3186	71873	4888	4905	1600	0
chr15	90787738	90788351	5846	5133	4155	4305	4305	10967	11460
chr15	91033914	91034611	27	240247	37903	27021	27046	338	2087
chr15	91730493	91731612	169081	1364	85740	4073	4084	4851	10569
chr15	92138085	92138684	576673	43458	257449	262512	37696	5168	7315
chr15	92186779	92187274	625367	92152	208859	213922	10251	7500	6039
chr15	92676349	92678139	478533	5002	26620	26251	9012	5012	0
chr15	94400385	94400851	829457	373393	372864	316870	3414	1430	0
chr15	94778565	94779434	1207637	4131	3069	3841	2443	3837	0
chr15	95694419	95694913	2123491	919985	380681	75223	75278	4561	7155
chr15	95915201	95916461	2344273	947548	159133	130555	6057	0	0
chr15	96288159	96289018	2717231	574991	75253	42	53975	4106	4269
chr15	97185145	97185650	2619905	231260	247449	123247	8255	0	19132
chr15	97398547	97399420	2406135	444662	33679	89502	14375	5788	2338
chr15	98820837	98821583	983972	233768	322049	316960	14193	1867	0
chr15	99047579	99048386	757169	6965	95246	95301	13870	1071	0
chr15	99645024	99648244	157311	5943	0	14300	0	0	0
chr15	100113604	100114285	18504	343135	3950	5834	5840	1166	0
chr15	100369540	100370255	100367	87165	95315	95776	15141	24452	189168
chr15	100584229	100584643	315056	12616	87345	46490	67794	238	403857
chr16	596222	597255	1339	157481	16394	0	0	0	9484
chr16	1739598	1740547	0	216240	10116	11314	11334	339	0
chr16	2105599	2106299	711	26875	6520	7635	7635	0	15605
chr16	2419253	2419940	62391	171360	28495	2089	1681	1707	0
chr16	3092610	3093145	11688	2248	2210	14186	2411	3385	0
chr16	3575631	3576555	6230	427999	23487	15747	15807	312	0
chr16	3949659	3950817	25169	53737	18046	18755	17835	0	855
chr16	4245690	4246173	65507	118384	11208	11646	4192	4087	1314
chr16	4336460	4336871	15767	27686	12062	14476	1625	1583	0
chr16	4415210	4415916	280	49883	5664	5807	0	5848	3349
chr16	4633833	4634980	22727	268506	28316	29116	604	569	0
chr16	5605673	5608413	466965	329320	349835	64902	0	8487	9358
chr16	5875173	5875715	736465	598820	619335	334402	171952	12360	0
chr16	5913166	5914058	774458	636813	657328	372395	155758	11942	384
chr16	5961604	5962390	822896	685251	705766	420833	107426	0	0
chr16	6082152	6082877	943444	805799	826314	541381	12188	13430	1735
chr16	6471092	6474436	1332384	1194739	1215254	930321	58760	3461	0
chr16	6809800	6810729	1671092	1533447	1553962	1269029	116423	11545	0
chr16	7388689	7389660	1329757	1873363	1325546	1228132	109837	12028	0
chr16	7590617	7591667	1127750	1671356	1123539	1026125	22170	864	2722
chr16	7906026	7907320	812097	1355703	807886	710472	24351	3719	0
chr16	8046802	8047767	671650	1215256	667439	570025	14294	14459	2577
chr16	9289155	9290414	69566	21159	54933	55961	34902	4580	0
chr16	9315581	9316380	95992	9901	81359	36031	33739	689	19729
chr16	9382611	9383329	163022	9114	148389	30052	30047	7029	0
chr16	9516941	9518711	297352	92477	282719	164382	33167	3887	1976
chr16	9712217	9712980	492628	36612	295489	182595	28881	0	13862
chr16	9765435	9765949	545846	15646	242520	129626	23426	1959	21375
chr16	10167046	10168588	314650	107839	107010	106106	32282	0	5035
chr16	10229656	10230247	252991	46180	45351	44447	24391	533	5892
chr16	11574513	11576788	65366	40892	98566	49308	12764	4670	0
chr16	11689463	11689858	17347	39295	7629	45438	8539	1431	2210
chr16	11815703	11816456	0	86353	11712	19800	5640	5275	13647
chr16	11822767	11823795	0	93417	4373	12461	523	742	6308
chr16	11957864	11958659	3805	228514	11225	12320	11220	6427	0
chr16	12050396	12052330	9102	321046	5060	6546	646	279	0
chr16	12462602	12464631	0	496018	174981	34704	19770	21791	0
chr16	12685512	12686456	21010	274193	44246	17541	10568	8731	0
chr16	13010225	13010697	136467	16449	112422	112381	13719	1476	23487
chr16	13104411	13128017	230653	110635	206608	22599	0	0	0
chr16	13216637	13217581	342879	222861	312497	65873	9467	69	0
chr16	13547120	13547495	469710	553344	16781	11296	0	467	0
chr16	13574059	13575783	441422	580283	43720	38235	26072	7781	1814
chr16	13673506	13674106	343099	679730	143167	137682	125519	2628	26827
chr16	14125937	14126918	57509	930397	37728	33992	24353	6080	18117
chr16	14761321	14762418	0	294897	3963	3997	1317	0	73751
chr16	15512295	15512678	176658	359980	15321	127811	13291	8038	0
chr16	15680926	15681488	7848	191170	2901	3448	3048	2872	0
chr16	15750419	15751022	0	121636	2976	6315	5515	10998	16811
chr16	16100368	16100921	2391	147457	44252	195	0	1014	1106
chr16	16235654	16236518	0	282743	179538	13877	491	0	40537
chr16	17400172	17400954	168889	162221	46841	4448	348	1097	4936
chr16	17403587	17404047	172304	159128	50256	6513	3763	4512	1843
chr16	17820380	17821204	589097	166970	196091	286136	126141	13862	18
chr16	18064436	18065574	728820	411026	440147	507624	6912	0	3422
chr16	18129246	18129876	664518	475836	441871	443322	21254	436	68232
chr16	18291448	18292175	502219	638038	279572	281023	134838	137250	214553
chr16	18642617	18643653	150741	352031	69950	69271	37193	38997	48341
chr16	19736265	19737014	12044	462083	5633	6601	6601	2478	6630
chr16	19863890	19864968	139669	392353	30888	32732	16306	12021	3896
chr16	19869260	19872723	145039	384598	23133	24977	21676	4266	9266
chr16	20790842	20792259	40399	330355	15546	4538	4538	3773	1150
chr16	21485082	21486088	152157	190381	27238	26858	26868	13253	0
chr16	21653038	21654226	14650	22243	2408	2137	1619	685	66335
chr16	22723185	22726981	282621	16708	274400	41107	7415	0	13652
chr16	23171123	23172613	79737	141813	9576	10199	10199	13	11032
chr16	23377400	23378324	21973	62828	29630	116	96	59	0
chr16	24634142	24634462	51511	12746	39491	39154	954	7655	0
chr16	24948501	24949259	0	327105	37957	37617	34817	1293	0
chr16	25032317	25033018	7762	410921	442	5493	1515	5005	840
chr16	25234028	25239770	14491	461991	27629	29046	0	0	0
chr16	25341939	25342433	63857	359328	71224	72255	53738	6766	3307
chr16	25864919	25865647	586837	92461	594204	595235	14575	4039	11601
chr16	26049322	26050100	771240	276864	778607	779638	5044	266	0
chr16	26696962	26697521	524038	139885	516871	423555	15248	3676	46420
chr16	27151099	27151619	69940	257426	62773	26095	9877	173	255
chr16	27252896	27253573	0	359223	25625	3892	3652	3235	0
chr16	27539167	27540045	978	273328	20090	21191	10391	3885	0
chr16	27669274	27670420	24071	142953	106755	107890	17927	1906	0
chr16	27713860	27715101	2769	98272	151341	152476	16907	0	7303
chr16	27790269	27790872	16310	22501	227750	88164	58113	4070	2755
chr16	27971832	27972438	130322	50683	102169	92648	92628	8202	0
chr16	29372387	29372840	244065	649087	230942	21523	13499	50560	102350
chr16	29566771	29567355	108826	454572	36427	39221	29270	85568	644
chr16	29606926	29607256	68925	414671	0	202	222	45667	15338
chr16	29631313	29632758	43423	389169	6299	6169	5678	20165	5035
chr16	30217131	30219429	17266	176163	18085	18259	17507	18220	38403
chr16	31494839	31495624	6207	3888	3035	23635	3452	1293	21353
chr16	31607095	31608399	94929	116144	86355	87251	2751	3560	74690
chr16	31718371	31718935	0	227420	4949	5581	5581	0	27578
chr16	31856302	31857642	29074	365351	22489	27394	22385	3997	2275
chr16	32037967	32038345	107794	547016	89050	148988	12271	12164	48947
chr16	32539118	32540643	608945	1048167	411372	650139	47053	2488	1201
chr16	32713863	32714310	783690	1222912	586117	824884	81940	93266	33530
chr16	33394995	33395592	1464822	1904044	1267249	1091324	9124	61692	4577
chr16	33528372	33529354	1598199	2037421	1400626	957562	18388	6153	6338
chr16	33609374	33610587	1679201	2118423	1481628	876329	8409	3437	51922
chr16	33855392	33856442	1925219	2364441	1727646	630474	120468	66312	0
chr16	33922376	33923283	1992203	2431425	1794630	563633	187452	0	2126
chr16	33988667	33989777	2058494	2497716	1860921	497139	253743	1930	59387
