Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr8	90765575	90766416	1	1235	54.3356	0.0439964	237.535	0.192336	0	0	165.6	0.144125	14.5184	0.0117558	20.1483	0.0163144
chr8	91153461	91154187	1	735	0	0	0	0	0	0	0	0	0	0	0	0
chr8	91966812	91967377	1	610	0	0	0	0	0	0	0	0	0	0	0	0
chr8	92344258	92344870	1	812	346.253	0.42642	197.173	0.242823	110.951	0.136639	258.1	0.317857	28.1977	0.0347263	31.8055	0.0391693
chr8	92390335	92390899	1	326	0	0	0	0	0	0	0	0	0	0	0	0
chr8	92846347	92847518	1	283	0	0	0	0	0	0	0	0	0	0	0	0
chr8	94656247	94657192	1	799	0	0	0	0	0	0	0	0	0	0	0	0
chr8	94820238	94820885	1	757	0	0	0	0	0	0	0	0	0	0	0	0
chr8	95607683	95608161	1	548	0	0	0	0	0	0	0	0	0	0	0	0
chr8	96626161	96626738	1	450	24.6448	0.0547662	23.0913	0.051314	28.7062	0.0637915	125.5	0.278889	16.78	0.037289	39.1452	0.0869892
chr8	97808154	97808607	1	471	655.035	1.39073	689.96	1.46488	168.699	0.358173	497.8	1.0569	55.1771	0.117149	23.6502	0.0502127
chr8	98135033	98135674	1	944	299.393	0.317154	576.619	0.610825	101.004	0.106996	0	0	4.69841	0.00497713	5.94853	0.00630141
chr8	98599425	98600071	1	572	28.6065	0.0500114	161.924	0.283084	0	0	73.1	0.127797	5.10696	0.00892825	15.7348	0.0275084
chr8	98999943	99000418	1	586	164.765	0.281169	122.804	0.209563	0	0	116.3	0.271729	12.4318	0.0212147	11.1295	0.0189923
chr8	99261665	99262197	1	605	187.509	0.309932	356.705	0.589595	0	0	69	0.11405	14.2849	0.0236114	21.1077	0.0348887
chr8	100509153	100509779	1	1178	114.932	0.0975658	205.098	0.174107	0	0	266.2	0.259707	3.91047	0.00331959	18.1334	0.0153934
chr8	100922567	100923140	1	633	1269.83	2.00606	12.3741	0.0195483	107.007	0.169047	64	0.101106	10.3234	0.0163086	0	0
chr8	101781202	101782090	1	616	105.738	0.171652	0	0	0	0	740.8	1.31815	2.91097	0.0047256	14.3916	0.023363
chr8	102816366	102817130	1	528	121.369	0.229865	1.48449	0.00281153	0	0	19.1	0.0361742	8.37542	0.0158625	5.6607	0.010721
chr8	103062811	103063285	1	1176	42.1774	0.0358651	237.785	0.202198	1.84716	0.00157071	191.9	0.16318	9.28008	0.00789123	26.6724	0.0226807
chr8	103685328	103686216	1	599	0	0	0	0	0	0	103.8	0.183717	3.58946	0.00599243	6.71608	0.0112122
chr8	104302928	104303688	1	802	111.899	0.139525	0	0	0	0	416.1	0.696985	6.75578	0.00842367	0	0
chr8	105558986	105561024	1	1131	256.263	0.226581	134.727	0.119122	0	0	613.3	0.542263	15.2042	0.0134431	26.4326	0.023371
chr8	106894818	106895679	1	1318	0	0	0	0	110.951	0.0841814	105.7	0.135687	6.24509	0.0047383	13.4322	0.0101913
chr8	107238757	107239379	1	686	211.477	0.308275	61.4277	0.0895448	0	0	0	0	40.5639	0.0591311	31.2298	0.0455245
chr8	107706294	107707404	1	831	21.1476	0.0254484	0	0	0	0	0	0	0	0	0	0
chr8	107906234	107906966	1	509	0	0	148.076	0.290916	68.2093	0.134007	3.1	0.00609037	5.87301	0.0115383	19.6206	0.0385473
chr8	108311315	108312471	1	635	211.476	0.333034	359.678	0.566422	0	0	69.3	0.124865	1.91876	0.00302167	7.67552	0.0120874
chr8	109497501	109498122	1	580	66.3926	0.11447	6.4428	0.0111083	75.7245	0.130559	194.3	0.450812	6.98925	0.0120504	9.54643	0.0164594
chr8	110495409	110495950	1	630	718.578	1.1406	84.4628	0.134068	0	0	254.9	0.404603	14.7372	0.0233924	37.2263	0.0590893
chr8	111129957	111130588	1	900	266.644	0.296271	533.079	0.59231	44.3804	0.0493116	0	0	2.74317	0.00304796	22.0671	0.024519
chr8	111779943	111780990	1	1250	694.628	0.555703	537.695	0.430156	200.058	0.160046	955.8	0.76464	13.424	0.0107392	7.67552	0.00614042
chr8	112219748	112220520	1	550	104.302	0.189639	60.6211	0.11022	0	0	0	0	1.02139	0.00185708	7.67552	0.0139555
chr8	114675451	114676339	1	1013	6.95712	0.00686784	111.484	0.110054	0	0	211.6	0.208885	4.42847	0.00437163	15.9267	0.0157223
chr8	114742002	114742753	1	461	135.281	0.293452	224.944	0.487948	165.949	0.359977	267.3	0.579826	4.41387	0.00957456	0	0
chr8	115133796	115134467	1	698	82.5241	0.118229	313.021	0.448454	110.951	0.158956	513.4	0.73553	5.63225	0.00806913	0	0
chr8	115344093	115344442	1	443	84.6342	0.191048	91.1891	0.205844	92.7896	0.209457	388.9	0.877878	1.59046	0.00359019	0	0
chr8	115556184	115557237	1	643	184.031	0.286206	0	0	0	0	127.4	0.198134	7.94498	0.0123561	13.4322	0.0208899
chr8	116547087	116548270	1	518	0	0	0	0	9.94734	0.0192034	0	0	3.1955	0.00616892	0	0
chr8	118109463	118110526	1	377	94.2728	0.250061	325.375	0.863063	52.6383	0.139624	170.3	0.451724	6.20861	0.0164685	0	0
chr8	120666166	120666866	1	757	0	0	115.04	0.151969	0	0	268.6	0.354822	5.96055	0.00787391	1.5351	0.00202788
chr8	121955809	121956538	1	345	0	0	100.694	0.291867	0	0	130.5	0.378261	7.5875	0.0219927	15.399	0.0446348
chr8	122212932	122213300	1	462	0	0	463.566	1.00339	211.516	0.457828	48.7	0.105411	4.13664	0.00895376	0.23986	0.000519178
chr8	122440802	122441347	1	965	0	0	118.892	0.123205	110.951	0.114975	358.9	0.371917	4.80055	0.00497466	16.2145	0.0168026
chr8	125758049	125758551	1	903	8.59111	0.00951396	16.831	0.018639	38.5638	0.0427063	0	0	9.30197	0.0103012	10.8417	0.0120063
chr8	126490012	126490498	1	1186	15.4035	0.0129878	71.787	0.0605287	24.4408	0.0206077	213.1	0.17968	8.81316	0.00743099	21.1077	0.0177974
chr8	128151893	128152488	1	561	475.382	0.847383	0	0	22.5587	0.0402115	1.6	0.00285205	12.782	0.0227843	28.6393	0.0510505
chr8	130497563	130498245	1	780	0	0	104.74	0.134282	0	0	0	0	4.12205	0.00528468	29.7426	0.0381316
chr8	131508422	131509246	1	759	95.7676	0.126176	94.2616	0.124192	108.249	0.142621	0	0	4.51602	0.00594995	23.0266	0.030338
chr8	132565991	132566530	1	721	200.245	0.277732	158.228	0.219457	37.5952	0.0521431	82.5	0.114424	10.5933	0.0146925	19.0929	0.0264811
chr8	134955545	134956097	1	531	0	0	0	0	0	0	0	0	2.0136	0.00379209	0	0
chr8	137431712	137432442	1	356	70.2548	0.197345	153.176	0.430271	0	0	60.8	0.227715	0.430445	0.00120911	0	0
chr8	137458851	137459225	1	907	115.26	0.127079	229.182	0.252681	0	0	365.1	0.402536	9.0977	0.0100305	14.3916	0.0158673
chr8	137605865	137606363	1	713	90.1071	0.126377	241.766	0.339082	172.912	0.242513	303.2	0.541429	8.35353	0.011716	7.67552	0.0107651
chr8	137838321	137838893	1	482	0	0	127.726	0.264991	0	0	12388.7	25.7027	18.3924	0.0381585	45.5254	0.0944511
chr8	139218539	139218911	1	398	0	0	131.057	0.329288	0	0	0	0	1.02139	0.00256632	22.0192	0.0553245
chr8	139546331	139547043	1	775	261.127	0.336938	68.3631	0.0882105	110.951	0.143163	438.9	0.611281	2.8672	0.00369961	0	0
chr8	141605688	141606262	1	386	0	0	0	0	1.1544	0.00299067	34.6	0.311712	0.415853	0.00107734	0	0
chr8	141632438	141633184	1	991	281.386	0.283942	453.049	0.457164	223.518	0.225548	3344.7	3.37508	23.7474	0.0239631	30.3663	0.0306421
chr8	144404455	144405842	1	830	141.37	0.170325	74.2578	0.0894672	190.821	0.229905	522.9	0.63	10.3744	0.0124993	9.30657	0.0112127
chr8	145781667	145782078	1	857	219.794	0.256469	284.151	0.331565	47.4412	0.0553572	2241.7	2.61575	20.2455	0.0236237	44.0863	0.0514426
chr9	1386926	1387933	1	900	511.543	0.568381	122.566	0.136184	166.985	0.185538	2603.6	2.89289	48.2171	0.0535745	22.5948	0.0251054
chr9	1804544	1805475	1	1389	105.738	0.0761252	187.199	0.134772	26.5986	0.0191495	6638.4	4.77927	10.9289	0.00786818	61.3082	0.0441384
chr9	1936861	1937639	1	454	0	0	0	0	0	0	1018.4	2.24317	9.06122	0.0199586	17.5578	0.0386735
chr9	2721698	2722808	1	360	0	0	0	0	0	0	461.6	1.28222	3.93966	0.0109435	9.83426	0.0273174
chr9	3103732	3104638	1	620	103.425	0.166815	124.935	0.201507	257.587	0.415462	1396.6	2.25258	20.282	0.0327128	39.529	0.0637564
chr9	3426928	3427730	1	865	0	0	0	0	221.902	0.256534	743.2	1.14163	4.99753	0.00577749	7.67552	0.00887343
chr9	6120516	6120914	1	589	0	0	260.424	0.442145	240.997	0.409162	1436.1	2.4382	29.4672	0.0500292	6.71608	0.0114025
chr9	7645759	7646324	1	709	11.8822	0.016759	247.578	0.349193	146.798	0.20705	1139.9	1.89667	18.4434	0.0260133	36.4587	0.0514228
chr9	8929642	8930320	1	728	51.7544	0.0710912	118.892	0.163314	26.4251	0.0362982	906.7	1.67597	8.80586	0.012096	20.2442	0.027808
chr9	9619412	9619943	1	345	0	0	0	0	0	0	1920	5.90769	9.95129	0.0288443	5.22895	0.0151564
chr9	11408308	11409102	1	550	280.436	0.509883	0	0	110.951	0.201729	205.9	0.374364	11.2499	0.0204544	27.8238	0.0505887
chr9	11535302	11535762	1	1768	332.991	0.188343	0	0	187.923	0.106291	2578.7	1.55907	30.5688	0.0172901	54.1604	0.0306337
chr9	12026158	12026655	1	1385	392.215	0.283187	420.336	0.303491	0	0	2825.2	2.03986	84.6662	0.0611308	145.643	0.105157
chr9	12199270	12199591	1	1630	720.554	0.442058	498.083	0.305572	390.441	0.239534	8770.7	5.3808	187.426	0.114985	126.886	0.0778442
chr9	12962526	12963279	1	1705	574.836	0.337147	476.446	0.27944	208.729	0.122422	6701.4	3.93044	148.817	0.0872827	188.338	0.110462
chr9	14914009	14914586	1	952	281.857	0.296068	0	0	99.2986	0.104305	605	0.682844	5.25288	0.00551773	0	0
chr9	19319106	19319539	1	558	287.549	0.51532	702.902	1.25968	107.691	0.192995	172.2	0.308602	8.30246	0.014879	7.33972	0.0131536
chr9	20652480	20653026	1	589	10.1616	0.0172522	0	0	0	0	101	0.171477	7.32485	0.0124361	3.45398	0.00586415
chr9	21319201	21320006	1	550	15.6308	0.0284197	0	0	0	0	0	0	1.46643	0.00266624	53.3449	0.0969907
chr9	21980793	21981395	1	756	466.762	0.61741	209.415	0.277003	258.603	0.342068	206.3	0.272884	15.7732	0.0208641	23.6502	0.0312833
chr9	22952966	22953379	1	551	3406.84	6.18302	135.975	0.246779	76.6122	0.139042	412.3	0.748276	83.3238	0.151223	82.5119	0.149749
chr9	24288284	24288951	1	799	185.407	0.232048	0	0	0	0	63.2	0.0790989	10.2942	0.0128838	7.00391	0.00876585
chr9	24574605	24575694	1	613	23.7639	0.0387666	12.3701	0.0201795	0	0	28.4	0.0463295	3.01311	0.00491535	0	0
chr9	25161410	25161938	1	953	105.738	0.110953	548.922	0.575993	0	0	0	0	10.1556	0.0106564	22.0671	0.0231554
chr9	25285455	25286036	1	412	75.4004	0.183011	0	0	0	0	166.3	0.403641	2.16681	0.00525925	2.25468	0.00547253
chr9	25328575	25329463	1	500	0	0	41.2776	0.0825552	0	0	0	0	4.713	0.00942599	23.986	0.047972
chr9	25887321	25888104	1	307	0	0	0	0	0	0	49	0.159609	3.7062	0.0120723	0	0
chr9	25940177	25940618	1	1575	466.498	0.296189	715.711	0.45442	0	0	436.4	0.277079	21.048	0.0133638	28.5433	0.0181228
chr9	26104263	26105007	1	833	103.047	0.123706	298.03	0.357779	150.39	0.18054	313.5	0.376351	5.16533	0.00620088	1.67902	0.00201563
chr9	26644921	26645624	1	672	25.7445	0.0383102	107.948	0.160637	67.0317	0.0997496	165.3	0.245982	17.7941	0.0264794	23.3624	0.0347654
chr9	28561391	28561781	1	397	260.532	0.656251	267.561	0.673958	158.463	0.399152	196.9	0.539452	31.8383	0.0801972	10.5059	0.0264632
chr9	28860596	28861493	1	617	105.738	0.171374	160.52	0.260162	0	0	325.6	0.527715	7.9158	0.0128295	13.4322	0.0217701
chr9	30421433	30421968	1	919	306.189	0.333176	229.349	0.249564	0	0	196.6	0.213928	4.18771	0.00455682	0	0
chr9	31424521	31425175	1	491	0	0	152.393	0.310372	109.798	0.223621	84.7	0.172505	29.2192	0.0595095	29.167	0.0594032
chr9	31427228	31428063	1	658	105.738	0.160696	687.526	1.04487	110.951	0.168619	48	0.0729483	1.81662	0.00276082	0	0
chr9	31429990	31431107	1	818	84.3092	0.103067	256.523	0.313597	47.4412	0.0579965	223.8	0.344308	2.25436	0.00275594	14.2957	0.0174764
chr9	32900576	32901187	1	779	333.597	0.428238	459.437	0.589778	0	0	410.2	0.526573	8.45568	0.0108545	0	0
chr9	33980964	33981401	1	720	257.079	0.357054	0	0	0	0	150.5	0.209028	5.80735	0.00806576	2.01482	0.00279837
chr9	33995260	33995833	1	676	0	0	277.416	0.410378	0	0	232.8	0.344379	5.99704	0.00887136	7.67552	0.0113543
chr9	35254579	35255356	1	1105	93.3723	0.0844999	22.2012	0.0200916	44.1568	0.0399609	137	0.142116	22.7698	0.0206061	22.4989	0.020361
chr9	37808327	37808961	1	617	256.785	0.416182	111.997	0.181519	45.9467	0.074468	134.6	0.218152	9.32386	0.0151116	0.191888	0.000311002
chr9	38750117	38750696	1	516	162.745	0.315397	0	0	0	0	66.1	0.128101	5.07778	0.00984065	0.767552	0.0014875
chr9	41912145	41912570	1	1348	105.738	0.0784406	237.785	0.176398	117.073	0.0868491	0	0	8.83504	0.00655419	1.10336	0.000818513
chr9	42039488	42040172	1	574	5290.42	9.21677	522.944	0.911052	159.495	0.277867	1610.6	2.80592	83.2071	0.14496	56.1752	0.0978662
chr9	42204512	42205069	1	321	188.981	0.588727	0	0	100.049	0.31168	248	0.772586	0	0	5.61272	0.0174851
chr9	42382982	42384112	1	802	317.214	0.395529	118.892	0.148245	0	0	51.6	0.0643392	8.92259	0.0111254	0	0
chr9	42726601	42727799	1	684	0	0	94.1079	0.137585	0	0	69	0.100877	3.92507	0.0057384	0	0
chr9	42735363	42735951	1	1014	193.598	0.190925	117.885	0.116258	221.879	0.218815	1024.1	1.38955	24.6375	0.0242973	28.7832	0.0283858
chr9	42736861	42737243	1	841	772.498	0.918547	284.032	0.337731	181.229	0.215492	496.6	0.590488	6.3983	0.00760797	7.67552	0.00912666
chr9	42768423	42768952	1	675	105.738	0.156649	118.892	0.176137	0	0	147.7	0.231505	10.7976	0.0159964	27.8238	0.0412204
chr9	42786563	42787514	1	3466	634.43	0.183044	118.892	0.0343025	443.798	0.128043	2810	0.810733	247.659	0.0714537	220.096	0.0635013
chr9	42923506	42923999	1	1774	0	0	0	0	0	0	661.9	0.461254	25.9799	0.0146448	45.0937	0.0254192
chr9	43067341	43067839	1	1168	105.738	0.090529	92.152	0.0788972	30.6072	0.0262048	1335.6	1.22084	15.1896	0.0130048	46.1011	0.0394701
chr9	43735897	43736257	1	887	101.282	0.114185	0	0	110.951	0.125086	889	1.00225	3.06418	0.00345454	0	0
chr9	44235632	44236381	1	943	0	0	0	0	70.3966	0.0746517	146.4	0.303734	1.29863	0.00137713	7.67552	0.00813947
chr9	44992154	44993842	1	367	0	0	0	0	0	0	15	0.0408719	1.3497	0.00367765	0	0
chr9	45364067	45364680	1	381	0	0	0	0	46.676	0.122509	26.6	0.359459	5.69062	0.014936	7.67552	0.0201457
chr9	45488239	45488959	1	343	0	0	0	0	0	0	222.6	1.01182	5.7125	0.0166545	11.6572	0.033986
chr9	45637824	45638313	1	838	55.1676	0.0658325	0	0	0	0	1161.9	2.54803	3.80834	0.00454455	6.71608	0.00801442
chr9	45663104	45663519	1	2538	105.738	0.0416619	0	0	110.951	0.043716	2220.9	2.85096	141.098	0.0555943	94.8886	0.0373872
chr9	45663870	45665006	1	891	0	0	0	0	0	0	45.5	0.7	2.71399	0.003046	3.21412	0.00360732
chr9	45697365	45697947	1	832	0	0	0	0	0	0	0	0	2.1887	0.00263064	14.3916	0.0172976
chr9	45698171	45698640	1	1453	0	0	63.8668	0.0439551	110.951	0.07636	261.7	0.474094	3.50192	0.00241013	6.71608	0.00462222
chr9	45904338	45905083	1	883	0	0	0	0	0	0	0	0	0	0	0	0
chr9	46054630	46055103	1	628	0	0	0	0	0	0	0	0	0	0	0	0
chr9	46064776	46066127	1	446	0	0	0	0	0	0	0	0	0	0	0	0
chr9	46084347	46084847	1	1407	0	0	0	0	0	0	0	0	1.02139	0.000725937	6.71608	0.00477333
chr9	46419373	46420174	1	903	0	0	0	0	0	0	0	0	0	0	0	0
chr9	46437672	46439732	1	971	0	0	44.2422	0.0455636	123.262	0.126943	1229.9	1.3471	18.5894	0.0191446	14.3916	0.0148214
chr9	46459338	46460123	1	979	190.863	0.194957	0	0	0	0	1495	1.52707	32.2469	0.0329386	48.9314	0.049981
chr9	46831421	46832094	1	360	0	0	0	0	0	0	61.3	0.519492	0	0	0	0
chr9	46885988	46886624	1	824	317.215	0.384969	48.5477	0.0589171	0	0	999.9	2.11843	5.2237	0.00633944	0	0
chr9	46933752	46934235	1	833	91.8365	0.110248	0	0	56.8367	0.0682313	943.6	1.13277	20.2674	0.0243306	14.3916	0.0172768
chr9	66300011	66300624	1	546	0	0	0	0	0	0	0	0	1.02139	0.00187068	0	0
chr9	66512201	66512972	1	665	0	0	0	0	0	0	113.4	0.474477	1.16731	0.00175535	0	0
chr9	66791123	66793056	1	717	0	0	118.892	0.165819	110.951	0.154744	284.2	0.668706	0	0	13.4322	0.0187339
chr9	66796194	66796666	1	659	0	0	0	0	0	0	377.5	1.58613	0	0	6.71608	0.0101913
chr9	66803281	66803929	1	425	0	0	0	0	0	0	10306.1	49.3115	8.95908	0.0210802	17.3659	0.0408609
chr9	66810015	66810488	1	350	74.1001	0.211715	90.1279	0.257508	0	0	892.7	2.55057	0	0	0	0
chr9	66815848	66817739	1	1991	0	0	0	0	110.951	0.0557263	801.6	0.61709	20.5738	0.0103334	55.6475	0.0279495
chr9	66819929	66820339	1	600	0	0	0	0	0	0	0	0	1.16731	0.00194551	0	0
chr9	66825013	66826400	1	1226	0	0	0	0	0	0	0	0	5.7198	0.00466541	14.0078	0.0114256
chr9	66848736	66849274	1	595	0	0	0	0	0	0	0	0	0	0	0	0
chr9	66850775	66851397	1	962	0	0	0	0	0	0	0	0	5.96056	0.006196	0	0
chr9	66854141	66855596	1	474	0	0	0	0	0	0	0	0	1.16731	0.00246267	7.67552	0.0161931
chr9	66856926	66857920	1	605	0	0	0	0	110.951	0.18339	577.1	4.65403	0.445036	0.000735596	0	0
chr9	66919406	66920380	1	329	0	0	0	0	0	0	0	0	2.33461	0.00709608	6.71608	0.0204136
chr9	66936180	66936612	1	569	0	0	0	0	0	0	0	0	0.948437	0.00166685	0	0
chr9	66938387	66938839	1	453	0	0	0	0	0	0	0	0	0	0	0	0
chr9	66947767	66948679	1	491	0	0	0	0	0	0	0	0	0	0	0	0
chr9	66970995	66971620	1	542	0	0	0	0	0	0	0	0	0	0	0	0
chr9	66984189	66985029	1	470	0	0	0	0	0	0	0	0	0	0	0	0
chr9	66985359	66986068	1	794	196.764	0.247814	0	0	0	0	167	0.210327	8.03983	0.0101257	21.1077	0.026584
chr9	66995344	66996243	1	896	0	0	0	0	0	0	548.2	0.693924	8.23681	0.00919286	0.335804	0.000374781
chr9	66998630	66999346	1	719	0	0	118.892	0.165358	0	0	621.4	0.93024	4.3774	0.00608817	21.1077	0.029357
chr9	67003980	67004818	1	820	0	0	0	0	0	0	344.8	0.49971	3.21009	0.00391475	2.30266	0.00280812
chr9	67050987	67051579	1	1567	211.476	0.134956	0	0	0	0	448.3	0.422128	7.78448	0.00496776	14.3916	0.00918417
chr9	67090530	67091159	1	1065	84.5903	0.0794275	0	0	0	0	1068.7	1.37189	4.3774	0.00411023	5.08503	0.00477468
chr9	67229457	67230109	1	640	105.738	0.165215	0	0	0	0	307.5	0.500814	2.33461	0.00364783	6.71608	0.0104939
chr9	67243684	67244528	1	851	64.3622	0.0756313	0	0	0	0	25.9	0.0970037	2.31272	0.00271765	2.44657	0.00287494
chr9	67268823	67269481	1	583	98.3822	0.168752	0	0	0	0	0	0	4.96105	0.00850952	0	0
chr9	67349732	67350080	1	431	0	0	0	0	91.2307	0.211672	924.2	3.7877	3.06418	0.00710946	0.863496	0.00200347
chr9	67361627	67362451	1	1141	0	0	0	0	0	0	312.3	0.619643	6.36183	0.00557566	22.0671	0.0193402
chr9	67790558	67792106	1	351	0	0	0	0	0	0	224.1	0.885771	0.642019	0.00182911	0	0
chr9	67814382	67814991	1	2646	1090.98	0.412313	1133.48	0.428375	344.952	0.130367	12193.5	4.60828	393.222	0.14861	194.383	0.0734628
chr9	67841134	67841879	1	748	110.674	0.14796	118.892	0.158947	0	0	1389.2	1.85722	7.14975	0.00955849	13.4322	0.0179574
chr9	67865148	67866001	1	976	0	0	237.808	0.243656	0	0	366.7	0.375717	11.0165	0.0112874	0	0
chr9	67941592	67942078	1	1008	234.448	0.232587	275.944	0.273754	0	0	2699.6	2.67817	32.3052	0.0320488	35.8831	0.0355983
chr9	68358801	68359383	1	746	128.775	0.172621	168.967	0.226497	108.915	0.145999	2455	3.29088	19.7713	0.026503	28.7832	0.0385834
chr9	68379205	68380805	1	333	0	0	0	0	68.8235	0.206677	1882.7	5.65375	21.2012	0.0636673	9.2586	0.0278036
chr9	68390205	68390989	1	2002	836.284	0.417724	891.479	0.445294	465.313	0.232424	8808.7	4.39995	153.369	0.0766081	164.832	0.0823336
chr9	68398735	68399332	1	925	335.27	0.362454	165.272	0.178672	121.743	0.131614	2218	2.39784	49.3552	0.0533569	75.3161	0.0814228
chr9	68402424	68402786	1	753	112.107	0.14888	127.029	0.168697	283.507	0.376503	2281	3.09918	29.9414	0.0397628	50.3227	0.0668296
chr9	68415847	68416239	1	2223	633.093	0.284792	579.84	0.260837	231.243	0.104023	7331.1	3.37528	87.8617	0.0395239	108.321	0.0487273
chr9	68462805	68463732	1	682	175.211	0.256907	164.02	0.240498	0	0	924.2	1.35513	28.5407	0.0418485	33.8203	0.0495898
chr9	68469815	68470268	1	1140	145.135	0.127312	118.041	0.103544	153.848	0.134954	2138	1.87544	24.9074	0.0218486	41.6397	0.0365261
chr9	68482640	68483709	1	1313	294.427	0.22424	308.909	0.23527	94.7214	0.0721412	4217.8	3.21234	119.299	0.0908596	109.328	0.083266
chr9	68687708	68688111	1	717	283.64	0.395593	134.682	0.18784	41.6099	0.0580334	999.9	1.45758	33.9759	0.0473862	61.74	0.0861088
chr9	68694570	68695348	1	760	454.661	0.598238	258.107	0.339614	194.09	0.255381	3716.3	4.88987	89.0874	0.11722	78.2423	0.10295
chr9	68698149	68699087	1	518	36.9227	0.0712794	33.7057	0.0650689	65.7779	0.126984	525.7	1.01486	5.55929	0.0107322	9.78629	0.0188924
chr9	68713128	68714646	1	873	383.659	0.439472	191.809	0.219712	39.9587	0.0457717	3948.8	4.52325	78.8516	0.0903225	105.634	0.121002
chr9	68716451	68717029	1	896	465.259	0.519262	363.636	0.405844	78.1782	0.0872525	4663.8	5.20513	43.2633	0.048285	58.3819	0.0651584
chr9	68720918	68721267	1	730	55.5807	0.076138	0	0	140.988	0.193134	1527.9	4.09625	6.15025	0.008425	24.1299	0.0330547
chr9	68743538	68745501	1	543	29.0466	0.0534928	265.507	0.488963	0	0	1346.4	2.47956	12.3443	0.0227335	28.8791	0.0531844
chr9	69016630	69017448	1	681	225.709	0.331437	204.657	0.300524	125.508	0.1843	1804.6	2.64993	35.8655	0.0526659	13.0964	0.0192311
chr9	69052568	69054292	1	2735	585.806	0.214189	601.295	0.219852	378.903	0.138539	12898.8	4.7162	96.8864	0.0354246	206.663	0.0755625
chr9	69055561	69057308	1	609	519.559	0.853135	259.196	0.42561	129.382	0.21245	1152.2	1.89195	18.3632	0.030153	38.1857	0.0627023
chr9	69062124	69063215	1	480	182.973	0.381193	514.25	1.07135	47.4412	0.0988357	2234.7	4.65562	7.26648	0.0151385	39.529	0.082352
chr9	69073976	69074696	1	1136	0	0	118.892	0.104659	110.951	0.0976682	494.8	0.460279	9.77619	0.0086058	28.7832	0.0253373
chr9	69083565	69084396	1	540	0	0	0	0	0	0	0	0	0	0	0	0
chr9	69610784	69611511	1	523	0	0	0	0	0	0	0	0	1.07246	0.0020506	3.64587	0.00697107
chr9	69680091	69680682	1	584	0	0	0	0	0	0	0	0	2.33461	0.00399762	0	0
chr9	69696326	69697005	1	1157	112.174	0.0969526	421.108	0.363966	221.891	0.191781	216.4	0.187035	6.35452	0.00549224	6.71608	0.00580474
chr9	69699558	69700733	1	733	144.057	0.19653	27.2147	0.0371278	114.047	0.155589	0	0	5.50093	0.00750468	0	0
chr9	69710034	69710288	1	1290	322.787	0.250223	0	0	0	0	496	0.417508	3.12984	0.00242623	13.4322	0.0104125
chr9	69733718	69734120	1	687	34.02	0.0495197	0	0	110.951	0.161501	0	0	1.28404	0.00186905	0	0
chr9	69743956	69744502	1	664	91.13	0.137244	103.038	0.155178	95.353	0.143604	48.5	0.0730422	2.48053	0.00373573	11.2255	0.0169058
chr9	69796779	69797913	1	667	92.3023	0.138384	14.8571	0.0222745	71.2997	0.106896	172.6	0.258771	4.14394	0.0062128	0	0
chr9	69806047	69806623	1	812	211.571	0.260555	0	0	0	0	39.5	0.0486453	4.23148	0.00521118	13.4322	0.0165421
chr9	69970594	69971663	1	1062	242.817	0.228641	0	0	0	0	69.6	0.0655367	3.45085	0.00324939	16.6463	0.0156745
chr9	69982591	69984769	1	480	81.8319	0.170483	0	0	0	0	132.7	0.276458	2.1887	0.00455979	0.143916	0.000299825
chr9	70006284	70007496	1	472	0	0	0	0	0	0	207.7	0.440042	2.01361	0.00426611	0	0
chr9	70009704	70010254	1	800	0	0	0	0	0	0	0	0	5.5447	0.00693088	15.351	0.0191888
chr9	70099266	70099809	1	1102	106.04	0.0962253	66.3108	0.0601732	123.633	0.11219	481.6	0.437024	6.62446	0.00601131	0	0
chr9	70110624	70111238	1	686	0	0	0	0	0	0	69.5	0.101312	6.30345	0.00918871	21.1077	0.0307692
chr9	70127196	70128009	1	1395	47.9686	0.0343861	8.08202	0.00579356	0	0	284.9	0.486177	2.27625	0.00163172	11.3214	0.00811569
chr9	70158714	70159174	1	743	225.269	0.303188	0	0	76.9714	0.103595	99.1	0.133378	10.9435	0.0147288	11.6572	0.0156894
chr9	70172537	70173041	1	967	105.738	0.109346	0	0	62.1539	0.064275	457.3	0.472906	12.0378	0.0124487	15.1592	0.0156765
chr9	70175212	70175513	1	767	195.658	0.255095	118.892	0.15501	57.7053	0.0752351	234.2	0.305345	4.45765	0.0058118	7.67552	0.0100072
chr9	70323614	70324213	1	483	0	0	0	0	0	0	0	0	2.93285	0.00607216	6.81203	0.0141036
chr9	70366102	70366680	1	502	0	0	0	0	0	0	0	0	4.95375	0.00986803	0	0
chr9	70375457	70375815	1	737	165.446	0.224485	233.691	0.317084	0	0	31.9	0.0432836	7.54372	0.0102357	8.49104	0.0115211
chr9	70377589	70378342	1	708	105.738	0.149347	0	0	136.938	0.193415	261.7	0.369633	5.43527	0.00767693	15.351	0.0216823
chr9	70501929	70502376	1	845	50.5703	0.0598465	0	0	0	0	192.6	0.227929	5.97515	0.00707118	2.83035	0.00334952
