Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr11	374730	375193	48165	92554	18272	10046	10046	65	11256
chr11	435309	435903	2813	121280	5014	12233	5389	2897	0
chr11	1092391	1093570	80258	38287	165130	41047	0	10454	9790
chr11	1129683	1130281	117550	75579	153020	78339	15959	3887	4204
chr11	1635060	1635517	83966	148	40897	7676	7656	14587	0
chr11	1786062	1786583	3541	37163	179	738	758	378	23358
chr11	3675073	3675989	10032	18403	140949	11634	11629	11434	22793
chr11	3779743	3780138	948	123073	36800	26438	12559	1409	0
chr11	5666982	5667439	2064	118358	13187	13478	11943	759	0
chr11	5723137	5723793	0	80762	9178	12033	1293	3266	6143
chr11	6885950	6886728	66719	209351	60169	29608	7546	176	3337
chr11	7268487	7269130	245649	3493	3971	157194	3886	2180	33958
chr11	8211322	8211836	82816	70732	20197	19044	11792	2358	0
chr11	9692485	9693812	1078	578540	622	6761	715	392	100
chr11	10365797	10366354	116271	37431	26362	21902	21093	8259	11591
chr11	11244691	11245003	368881	238940	37825	42676	7793	7772	10434
chr11	11268210	11268739	392400	262459	14089	18940	2286	515	0
chr11	14181708	14183063	113701	96404	158125	14966	40121	11163	0
chr11	18075224	18076108	24849	304376	39557	40520	7300	14348	10774
chr11	18489163	18489750	12667	322139	54778	3946	3906	4320	4695
chr11	20668572	20669142	207794	22798	21572	36668	21594	471	32793
chr11	20865103	20865374	404325	79509	174180	233199	0	2125	2592
chr11	20996892	20997816	536114	211298	305969	364988	27811	922	0
chr11	21907844	21908390	938396	1122250	305442	447387	276586	752	2762
chr11	22104531	22105112	741674	1318937	108720	250665	79864	1653	3446
chr11	22658205	22659591	187195	1872611	10080	10681	9941	0	28913
chr11	24347606	24348260	1500530	2346006	1375570	842383	23502	1051	0
chr11	24587557	24588698	1740481	2105568	1615521	1082334	68553	19671	0
chr11	24623099	24624250	1776023	2070016	1651063	1117876	71176	5158	0
chr11	24795706	24796480	1948630	1897786	1509864	1268819	52256	1812	15104
chr11	24807828	24808440	1960752	1885826	1497904	1256859	64378	9242	3144
chr11	24940154	24941413	2093078	1752853	1364931	1123886	21930	16963	5005
chr11	24947520	24948295	2100444	1745971	1358049	1117004	29296	10081	0
chr11	25065122	25065921	2218046	1628345	1240423	999378	14395	4627	11733
chr11	25237103	25237958	2283711	1456308	1068386	827341	23402	22283	8035
chr11	25624733	25625969	1895700	1068297	680375	439330	49727	6237	2109
chr11	25671778	25673439	1848230	1020827	632905	391860	2257	6657	787
chr11	25922800	25924127	1597542	770139	382217	141172	38529	17418	0
chr11	25981161	25981957	1539712	712309	324387	83342	15230	90	0
chr11	26035015	26035791	1485878	658475	270553	29508	29565	8985	0
chr11	26078325	26079426	1442243	614840	226918	12878	12821	2536	0
chr11	26223729	26224145	1297524	470121	82199	24787	24771	4100	22418
chr11	26518428	26518819	1002850	175447	110987	135497	72837	17629	13864
chr11	26701762	26702042	819627	7378	70934	47298	4359	1828	1624
chr11	27589120	27589922	67276	131357	59715	60716	31198	15330	48339
chr11	29199592	29200429	1106936	1231572	1066790	470640	20007	4090	181
chr11	29408633	29409202	946421	1022799	934905	679681	42989	3777	962
chr11	31518184	31518771	44999	299581	11217	11805	11825	7035	3277
chr11	32543500	32544717	65650	85887	60226	7099	7099	4398	0
chr11	32777063	32778296	150134	319450	19160	19150	22540	5676	44125
chr11	33834066	33834686	68794	9481	37295	22450	3982	1723	40899
chr11	34047567	34048776	27910	222982	23597	24300	24320	7925	380
chr11	35763756	35764489	227	112935	78276	20452	19952	8025	6120
chr11	36308501	36309202	12075	44050	1037	1734	1754	1241	7792
chr11	36372259	36373563	75833	5431	24337	2473	2453	912	0
chr11	36528371	36529426	6432	35407	396	2350	2330	1924	37195
chr11	36848946	36849557	327007	75722	232367	80082	34960	4866	29657
chr11	37134525	37135286	612586	361301	517946	337117	109175	663	19345
chr11	37369180	37370704	847241	595956	752601	101699	43176	4206	14922
chr11	37380451	37380986	858512	607227	763872	91417	32894	5247	7172
chr11	37764343	37766958	1242404	991119	1147764	237965	60251	8629	0
chr11	37850419	37850851	1328480	1077195	1233840	324041	15937	1791	17915
chr11	38099994	38100922	1578055	1326770	1483415	573616	6030	20461	2219
chr11	38543956	38544388	2022017	1770732	1927377	1017578	40752	6188	18805
chr11	38564335	38565229	2042396	1791111	1947756	1037957	61131	26567	0
chr11	38782421	38782856	2260482	2009197	2165842	951848	94953	15696	4088
chr11	38894498	38895408	2372559	2121274	2277919	839296	16541	33512	772
chr11	40717458	40718024	2622901	2861239	2449498	344158	36159	8764	9023
chr11	41698928	41699935	1640990	1879328	1467587	262162	16502	9058	0
chr11	41732582	41732951	1607974	1846312	1434571	295816	50156	3352	8482
chr11	41997365	41997813	1343112	1581450	1169709	560599	89904	8673	21070
chr11	42083862	42084405	1256520	1494858	1083117	647096	3312	2774	0
chr11	42135117	42136032	1204893	1443231	1031490	698351	11050	10791	2456
chr11	42237388	42237770	1103155	1341493	929752	800622	113321	13133	0
chr11	42303302	42304194	1036731	1275069	863328	866536	179235	3189	9564
chr11	42318779	42319527	1021398	1259736	847995	882013	194712	3213	12596
chr11	43180757	43181312	159613	397951	12995	152124	13093	2494	12191
chr11	43332049	43333190	7735	246073	0	246	266	130	19272
chr11	44572186	44572715	19319	15151	8073	11962	5645	4696	0
chr11	46439674	46440280	2591	27125	24958	25330	10437	0	16026
chr11	47034328	47035035	142130	95158	75233	4621	4661	6890	20761
chr11	47579801	47580843	10333	34038	4495	4957	4937	4093	12801
chr11	47950947	47951420	85094	335771	50236	2691	2796	1945	3441
chr11	48074474	48075213	91557	459298	55995	43808	1843	0	15583
chr11	48220546	48221305	53659	605370	89029	45322	28504	355	0
chr11	48737814	48738519	570927	1122638	606297	562590	251717	11979	4262
chr11	48763013	48763836	596126	1147837	631496	587789	226400	37178	12481
chr11	48773298	48773822	606411	1158122	641781	598074	216414	47463	5357
chr11	48790202	48790702	623315	1175026	658685	614978	199534	62320	6117
chr11	48810667	48811716	643780	1195491	679150	635443	178520	41306	16712
chr11	48816236	48817384	649349	1201060	684719	641012	172852	35638	11044
chr11	48820143	48820618	653256	1204967	688626	644919	169618	32404	7810
chr11	48847114	48848471	680227	1231938	715597	671890	141765	4551	5690
chr11	48848775	48849993	681888	1233599	717258	673551	140243	3029	6660
chr11	48863446	48863787	696559	1248270	731929	688222	126449	10130	1546
chr11	48877464	48879270	710577	1262288	745947	702240	110966	24148	0
chr11	48883216	48883750	716329	1268040	751699	707992	106486	29900	1251
chr11	48884445	48885466	717558	1269269	752928	709221	104770	31129	1961
chr11	48887997	48888620	721110	1272821	756480	712773	101616	34681	0
chr11	48892712	48895419	725825	1277536	761195	717488	94817	39396	3175
chr11	48895963	48897557	729076	1280787	764446	720739	92679	42647	5769
chr11	48900118	48900825	733231	1284942	768601	724894	89411	46802	2501
chr11	48931387	48932574	764500	1316211	799870	756163	57662	22321	6681
chr11	48934883	48935366	767996	1319707	803366	759659	54870	19529	7857
chr11	48937702	48940721	770815	1322526	806185	762478	49515	14174	2502
chr11	48946194	48947129	779307	1331018	814677	770970	43107	7766	0
chr11	48947674	48949151	780787	1332498	816157	772450	41085	5744	0
chr11	48953059	48954196	786172	1337883	821542	777835	36040	699	905
chr11	48962678	48963937	795791	1347502	831161	787454	26299	7489	10524
chr11	49241357	49242072	1074470	1626181	1109840	1066133	11393	8730	0
chr11	49263005	49263456	1096118	1647829	1131488	1087781	4325	11909	0
chr11	50134788	50137689	1967901	2519612	2003271	1959564	11344	966	0
chr11	50644800	50646475	2477913	3029624	2513283	2469576	387156	3886	852
chr11	50673407	50674689	2506520	3058231	2541890	2498183	415763	22752	6083
chr11	50687729	50689659	2520842	3072553	2556212	2512505	430085	8189	20405
chr11	50694028	50695072	2527141	3078852	2562511	2518804	436384	2776	26704
chr11	50697710	50699763	2530823	3082534	2566193	2522486	440066	0	25228
chr11	50699942	50701955	2533055	3084766	2568425	2524718	442298	1800	23036
chr11	50713656	50715108	2546769	3098480	2582139	2538432	456012	795	9883
chr11	50721507	50723407	2554620	3106331	2589990	2546283	463863	5310	1584
chr11	50723673	50724374	2556786	3108497	2592156	2548449	466029	7476	617
chr11	50724651	50726143	2557764	3109475	2593134	2549427	467007	8454	0
chr11	50729152	50732104	2562265	3113976	2597635	2553928	471508	12955	0
chr11	50741065	50742179	2574178	3125889	2609548	2565841	483421	24868	3418
chr11	50742737	50743441	2575850	3127561	2611220	2567513	485093	26540	5090
chr11	50745474	50745952	2578587	3130298	2613957	2570250	487830	29277	7827
chr11	50748002	50752270	2581115	3132826	2616485	2572778	490358	31805	10355
chr11	50752933	50753308	2586046	3137757	2621416	2577709	495289	36736	15286
chr11	50754600	50755162	2587713	3139424	2623083	2579376	496956	38403	16953
chr11	50755502	50759141	2588615	3140326	2623985	2580278	497858	39305	17855
chr11	50763025	50765000	2596138	3147849	2631508	2587801	505381	46828	25378
chr11	50766670	50769143	2599783	3151494	2635153	2591446	509026	50473	29023
chr11	50769482	50770569	2602595	3154306	2637965	2594258	511838	53285	31835
chr11	51567270	51570302	3400383	3952094	3435753	3392046	1309626	6976	143628
chr11	51571160	51574734	3404273	3955984	3439643	3395936	1313516	3788	147518
chr11	51578758	51579715	3411871	3963582	3447241	3403534	1321114	0	155116
chr11	51580079	51581104	3413192	3964903	3448562	3404855	1322435	1263	156437
chr11	51582283	51583294	3415396	3967107	3450766	3407059	1324639	3467	158641
chr11	51584415	51585200	3417528	3969239	3452898	3409191	1326771	5599	160773
chr11	51586248	51587204	3419361	3971072	3454731	3411024	1328604	7432	162606
chr11	51588251	51589241	3421364	3973075	3456734	3413027	1330607	9435	164609
chr11	51590282	51591419	3423395	3975106	3458765	3415058	1332638	11466	166640
chr11	51592516	51593488	3425629	3977340	3460999	3417292	1334872	13700	168874
chr11	54952294	54952861	2114532	1941884	2125797	1598134	472735	40109	15397
chr11	54989526	54990985	2076408	1903760	2087673	1560010	434611	1985	6460
chr11	55014303	55015526	2051867	1879219	2063132	1535469	410070	16324	1286
chr11	55015977	55017651	2049742	1877094	2061007	1533344	407945	14199	0
chr11	55018332	55021263	2046130	1873482	2057395	1529732	404333	10587	0
chr11	55022759	55024781	2042612	1869964	2053877	1526214	400815	7069	0
chr11	55533195	55533730	1533663	1361015	1544928	1017265	35249	14473	9009
chr11	56793041	56793596	273797	101149	285062	90568	69333	2108	2784
chr11	56844094	56844899	222494	49846	233759	39265	18030	6877	0
chr11	57222740	57223001	29252	4012	2682	27576	1915	1850	0
chr11	57259542	57260184	798	29079	14940	6952	111	102	31
chr11	58267619	58268343	26408	455691	71447	23813	2543	3820	4524
chr11	59400003	59400549	3763	351184	15637	16459	16599	13032	23696
chr11	59973675	59974292	253403	221824	156917	0	0	9651	0
chr11	60045552	60046097	181598	293701	85112	12328	1838	1671	19253
chr11	60371776	60372872	135142	570082	13221	13367	4324	11077	0
chr11	61732744	61734664	0	19880	0	472	0	0	25261
chr11	62081602	62082297	161153	84893	22314	2718	2718	1491	0
chr11	62129699	62130445	154462	36745	9093	24735	8211	4880	253
chr11	62161326	62162098	122809	5092	40720	30198	258	221	0
chr11	62571864	62572829	1398	92158	0	127	127	0	1537
chr11	63382454	63383005	13751	153216	51	16011	410	534	19829
chr11	64885621	64888301	0	374487	0	277	297	0	0
chr11	64983762	64984342	3280	472628	8570	11285	315	1131	0
chr11	65190887	65192094	0	361621	0	583	0	229	0
chr11	65483048	65483976	0	69739	2197	3524	3504	439	7380
chr11	67202559	67204234	0	58926	0	0	0	0	11483
chr11	67583674	67584211	179428	126730	9651	10190	10170	10816	0
chr11	67752349	67753072	10567	229587	16726	11242	11244	8279	0
chr11	67851746	67852130	1036	130529	14937	34506	6382	429	0
chr11	67986703	67987177	39338	3691	4474	5239	3899	4314	1697
chr11	69177458	69178514	299611	27588	18791	25114	18653	0	0
chr11	69793187	69793788	257200	11400	255180	126266	24888	488	0
chr11	71710633	71722955	0	183859	0	7869	649	0	0
chr11	71979411	71980352	24027	27189	42311	4004	4024	2266	1318
chr11	72961856	72963696	112390	571690	8121	7952	1172	0	0
chr11	73106839	73108139	0	716673	9004	10555	2009	0	39612
chr11	73110557	73117411	0	720391	12722	14273	5727	0	37683
chr11	73255457	73256132	124889	724479	51468	23893	5573	13943	3243
chr11	73619194	73619465	3481	361146	30061	31230	567	688	16802
chr11	73827711	73828583	2143	152028	52037	44132	42167	15016	5181
chr11	74087513	74088169	120134	89773	20282	21587	11687	5351	0
chr11	74113014	74114098	145635	63844	2634	3110	3130	937	1935
chr11	75975234	75975785	89390	701	27284	27750	13191	2011	19011
chr11	76429519	76430318	172280	5891	47150	2618	2618	1047	0
chr11	76533866	76534507	276627	13604	23467	37229	12342	11756	5235
chr11	78849168	78851065	572991	22797	298807	68331	22577	7557	0
chr11	78874588	78875788	598411	600	274084	43608	798	1513	0
chr11	80293846	80294834	2017669	430362	1141744	143682	108982	1117	24406
chr11	80758888	80760094	1933145	598904	820390	22022	21982	13075	10899
chr11	80944632	80945124	1748115	413874	635360	162368	25559	3094	0
chr11	81233167	81234549	1458690	124449	345935	264127	24723	4385	17060
chr11	81464304	81465600	1227639	105188	114884	33076	8552	5116	6964
chr11	82073139	82073654	619585	163998	370800	492015	34835	3791	43908
chr11	82083612	82084395	608844	153257	360059	494274	32169	11013	33180
chr11	82127186	82128098	565141	109554	316356	450571	10474	12077	0
chr11	82335916	82336762	356477	87502	107692	241907	6054	7612	0
chr11	83288154	83289222	311717	139968	102869	5914	5874	2336	38683
chr11	83810683	83811535	834246	284103	373817	129299	30281	1274	21132
chr11	84570112	84570768	774767	648482	250415	202903	64428	6490	18011
chr11	85500050	85500470	154297	23314	21190	21667	21666	1776	872
chr11	86017920	86019626	16338	396902	3139	4656	4536	482	64142
chr11	86396528	86397626	347286	18902	12999	92364	13044	2868	1296
chr11	86445501	86446093	396259	28804	61972	83471	62017	14442	23918
chr11	86639042	86639468	589800	3666	26238	26908	8098	2541	79729
chr11	87524674	87525699	472065	35161	93869	157412	63801	3450	0
chr11	87686940	87688378	309386	104508	218069	3681	3636	5728	0
chr11	87785962	87786831	210933	6055	119616	36078	15412	11251	4712
chr11	88382044	88382789	315821	66763	289152	54100	19122	23200	36666
chr11	88889787	88890703	823564	440117	796895	208083	20439	10142	445
chr11	89058916	89059402	883399	609246	808465	377212	147626	7480	4366
chr11	89171232	89172316	770485	721562	695551	489528	52280	393	116682
chr11	89219470	89220105	722696	769604	647762	537766	4491	10223	164920
chr11	89641030	89641859	300942	347850	226008	225841	43330	205002	4798
chr11	89642008	89643009	299792	346700	224858	224691	44308	203852	3648
chr11	89668157	89668767	274034	320942	199100	198933	70457	178094	3647
chr11	89736594	89737327	205474	252382	130540	130373	130389	109534	23173
chr11	89830536	89831407	111394	158302	36460	36293	36309	15454	4139
chr11	89887781	89889268	53533	100441	19623	19933	11228	5491	18181
chr11	90847080	90847724	900164	857202	889986	133890	45855	24686	0
chr11	90879913	90880621	932997	890035	922819	100993	78688	2119	3251
chr11	91135197	91135675	1188281	1145319	1178103	153435	3550	8889	0
chr11	91231117	91232329	1284201	1235122	1274023	249355	91744	2027	0
chr11	92438457	92439168	782227	28283	323208	147136	32477	6104	6599
chr11	92957123	92957621	263774	140077	25376	10275	10295	1204	16410
chr11	93326318	93326929	74571	509272	49136	1554	1274	960	13067
chr11	95021130	95021731	318835	4418	33544	8085	7466	4933	31211
chr11	95057592	95058400	355297	31301	11996	12316	0	0	0
chr11	95365868	95367762	133964	99602	65617	7145	7034	2177	7764
chr11	96230850	96231296	139037	300296	106603	107666	8800	170	11362
chr11	96437584	96438109	345771	93483	313337	314400	68711	11126	86
chr11	96602051	96602844	510238	70300	477804	478867	62716	12179	10944
chr11	97465332	97466224	1373519	933581	1341085	784110	16232	527	0
chr11	97488625	97489539	1396812	956874	1364378	760795	6021	5708	5869
chr11	97531703	97533245	1439890	999952	1407456	717089	4991	8358	0
chr11	97785469	97786281	1693656	900674	1154495	464053	106155	49238	0
chr11	98481748	98482501	2389935	204454	458275	231266	43744	3089	1790
chr11	98567190	98567941	2475377	119014	372835	316708	129186	984	7757
chr11	99083756	99084373	2991943	396683	142659	833274	58574	670	0
chr11	100495910	100496719	1698675	206171	60838	48466	12166	3668	2457
chr11	101130920	101131496	1063898	252477	571505	275276	101984	27656	18869
chr11	101275901	101276704	918690	107269	508631	148192	23092	1770	8591
chr11	101370133	101370805	824589	13168	414530	54091	12131	790	7156
chr11	101418781	101419436	775958	34684	365899	5460	5440	6114	28416
chr11	101499207	101499990	695404	110849	285345	74163	44783	1256	3802
chr11	102485564	102486192	204162	8628	60854	15018	1620	0	50767
chr11	102698834	102700023	230868	31029	260965	104449	2213	2080	27618
chr11	102895718	102897323	33568	83250	63665	1793	1913	3338	31138
chr11	103274178	103277338	316297	293487	293385	217358	76974	557	0
chr11	103278554	103281697	320673	297863	297761	212999	81350	4933	0
chr11	103855186	103856063	897305	134908	54986	24942	11853	2544	1894
chr11	103955260	103955800	863455	77954	77821	79076	10336	359	0
chr11	103989257	103991057	828198	42697	42564	43819	32830	247	0
chr11	104377048	104377538	441717	343176	198777	199138	24414	2867	0
chr11	104661545	104662558	156697	627673	84823	7070	7018	1645	0
chr11	104781402	104782013	37242	747530	6912	12438	12438	1116	13223
chr11	106143085	106143974	176297	744025	193262	180650	4948	469	2745
chr11	106508560	106509766	541772	378233	378606	546125	85502	1731	15350
chr11	106579484	106581451	610158	306548	306921	617049	143585	10	13509
chr11	107102308	107102693	88916	212063	213490	225843	32337	1868	13994
chr11	109098431	109100154	386631	193597	372630	372947	71927	4123	7708
chr11	109372637	109373468	598662	78525	443040	281168	77813	12225	0
chr11	109427628	109428127	544003	133516	388381	226509	78789	1635	0
chr11	109988046	109989067	5216	224918	21425	24140	18508	3674	1558
chr11	110455410	110455953	137907	47149	126216	127163	13503	11064	32601
chr11	110518874	110519209	201371	64797	62960	63907	2711	25	13045
chr11	110760876	110761888	443373	57581	32093	32532	31352	27737	0
chr11	111865119	111865684	34545	80289	16522	29852	16627	1830	9197
chr11	114472032	114473697	195096	88373	160999	161828	4779	915	35673
chr11	114502620	114504320	225684	118961	191587	192416	0	8248	5050
chr11	114510228	114511264	233292	126569	199195	200024	7584	1304	0
chr11	114708373	114708996	376325	8145	288477	74590	35706	8233	875
chr11	114739617	114740333	344988	22282	257140	43253	4369	991	12942
chr11	116543900	116545416	73697	21036	96872	58120	17100	5679	0
chr11	116688649	116689609	24787	97049	16858	17127	17127	614	11349
chr11	116817587	116818436	2183	225987	16331	18243	15043	2376	0
chr11	117639459	117640602	219227	1709	45210	45074	25109	12972	0
chr11	118225683	118226678	10418	41936	3162	3478	3498	1496	0
chr11	121887058	121890227	383689	27082	85930	195949	43260	70	707
chr11	122329951	122330856	595559	46875	195243	121032	1760	6150	9248
chr11	122999712	123000619	68266	13661	58482	41088	7737	7962	0
chr11	124166425	124167164	327843	25684	179916	32892	18661	6484	3389
chr11	124468420	124469148	25859	20524	23104	23508	11996	12032	1519
chr11	124774918	124775254	140638	24932	28232	15499	15562	25892	16632
chr11	124782792	124783635	148512	22602	36106	7118	7181	18274	24506
chr11	125000088	125001001	29301	3001	17886	10694	5784	1949	0
chr11	125118359	125119218	147572	7819	82766	106516	14118	228	0
chr11	127611665	127612681	713590	279286	311766	288878	101175	8517	29456
chr11	127646761	127650640	675631	314382	273807	250919	63216	9224	2617
chr11	128059011	128059631	266640	495396	100519	16558	16567	0	0
chr11	128117810	128118180	208091	436847	41970	41916	40974	13427	0
chr11	128737709	128738798	53727	3809	36369	7685	7705	261	0
chr11	129063196	129063994	379214	86102	85654	85549	44382	1391	18910
chr11	129433122	129434411	294150	138251	283153	115089	53451	2735	0
chr11	129540830	129542314	186247	30348	222186	23441	23223	9469	1078
chr11	131134687	131136922	350480	3758	77454	77956	17903	11175	22721
chr11	131550274	131550856	766067	5922	493041	6170	6170	591	0
chr11	132995416	132996101	1023300	1900	766845	8401	8435	1780	6838
chr11	134178016	134178580	45224	70248	31432	23216	23216	4147	5765
chr11	134697181	134698114	564389	155297	476795	40460	40462	254	246542
chr11	134709296	134710100	576504	167412	488910	28474	28476	5620	258657
chr12	94251	95834	9397	67907	399077	119617	0	0	0
chr12	524325	524924	2526	43879	12355	13581	13561	6711	12219
chr12	1246886	1247789	193300	81213	65896	42642	19442	11950	2369
chr12	2828993	2830615	76933	10643	27373	27909	27909	12870	0
chr12	4281017	4281863	103326	59522	6653	18173	6793	3487	0
chr12	4395606	4397324	0	54043	8591	9307	9322	0	2655
chr12	5718945	5720022	836564	25373	556663	28380	17754	981	0
chr12	7017500	7018890	12927	77078	2900	3416	3436	302	16559
chr12	7348404	7350342	4101	407982	5002	6100	5000	6478	43938
chr12	7481333	7481902	117898	540911	39559	139029	40154	439	8261
chr12	7514607	7515394	151172	574185	6067	172303	6662	4027	0
chr12	7573489	7574466	210054	633067	51355	216890	12911	12080	12905
chr12	7589436	7590133	226001	649014	67302	201223	1911	23213	0
chr12	8027021	8028052	46996	965983	57998	57884	14251	14132	0
chr12	8109991	8110483	24385	883552	2713	2853	1793	2832	0
chr12	8964978	8965664	124983	28371	77698	114374	38658	10530	1338
chr12	9214555	9215553	116397	9638	110633	65051	1323	1197	48966
chr12	9349728	9350789	251570	34616	42176	85367	42187	8716	0
chr12	10678006	10678769	74677	338884	85909	14847	14847	5572	17798
chr12	11235734	11236288	82127	372510	86828	87428	1889	35324	0
chr12	13080726	13081761	90236	10024	22720	11262	11262	260	10800
chr12	13759929	13760523	761842	12696	410068	14125	14185	2377	7621
chr12	14331931	14333282	189083	196531	7755	5634	5354	5668	4634
chr12	14738589	14739837	79226	603189	27207	18124	8027	2276	17499
chr12	15354347	15354700	243268	587931	19443	19636	19636	13121	41177
chr12	17413526	17414104	1271489	1470724	650360	380807	0	6377	15840
chr12	17589723	17590452	1447686	1646921	826557	204459	19786	9862	0
chr12	18105134	18106202	1493689	2162332	1176082	212374	33418	19886	19734
chr12	18113720	18114180	1485711	2170918	1168104	204396	30865	15133	11756
chr12	18248664	18249460	1350431	2305862	1032824	69116	4741	15669	14792
chr12	18249900	18251944	1347947	2307098	1030340	66632	2257	15664	12308
chr12	18522513	18523020	1076871	2579711	759264	203789	97836	9584	0
chr12	19024901	19025689	574202	3082099	256595	209708	156702	1047	0
chr12	19784795	19785832	111048	2592123	187316	42521	42584	10749	9701
chr12	19941141	19942035	267394	2435920	105656	112640	11961	9075	6753
chr12	20496858	20497802	823111	1880153	449024	199274	23394	2418	0
chr12	20538757	20539412	865010	1838543	490923	241173	15584	1885	0
chr12	20877181	20878594	716166	1499361	711458	43662	81625	746	0
chr12	20986199	20987476	607284	1390479	602576	63795	1040	2156	15612
chr12	21424402	21425025	169735	952930	165027	165531	22493	8781	36129
chr12	21452679	21453226	141534	924729	136826	137330	50770	1251	64406
chr12	22186136	22187146	22516	190809	11965	11930	11910	5603	7163
chr12	22510840	22511962	121199	132766	22167	22136	22156	1433	17375
chr12	22585153	22586412	46749	207079	96480	10044	10024	10065	458
chr12	22598512	22599197	33964	220438	96496	1908	1928	1944	12946
chr12	23168788	23169853	336208	790714	386775	32415	8805	12055	731
chr12	23614465	23615185	781885	1098641	832452	110401	12409	18531	14247
chr12	23989875	23991461	1157295	722365	722884	52703	16883	1551	0
chr12	24159810	24160989	1058240	552837	553356	115498	10257	4013	11982
chr12	25230029	25230567	1427	319925	1336	30475	1845	4053	1116
chr12	25326682	25328076	27344	416578	11719	15878	11420	4464	21196
chr12	26188201	26188917	299736	67268	75728	78399	17437	3032	19239
chr12	26984411	26985015	115	605059	0	0	41	0	358
chr12	27355798	27356428	49510	976446	3778	4668	4728	8104	0
chr12	27393258	27394915	11023	1013906	1252	2161	1141	1535	21833
chr12	28114130	28114583	162999	1734778	7535	8393	7702	2004	40672
chr12	28271811	28272524	142378	1892459	70342	70812	31967	5025	14349
chr12	28420166	28421199	5122	2040814	13342	34600	13702	4670	21180
chr12	28487770	28488504	22968	2108418	78097	102204	33852	0	13980
chr12	28802700	28803950	280787	2144897	235679	149033	47576	12301	15163
chr12	29701494	29702201	183264	1246646	14483	3210	3190	2472	13640
chr12	29796246	29797218	278016	1151629	79219	97962	81798	7540	0
chr12	29863203	29864016	344973	1084831	71344	39808	15000	3135	19764
chr12	29913427	29914148	395197	1034699	21212	9455	6043	594	21956
chr12	32157982	32158465	4059	471047	43141	12918	12978	18436	0
chr12	32404618	32405305	33149	224207	0	49891	151	6532	0
chr12	32869429	32871300	3240	136421	34520	36765	34857	1507	6859
chr12	33477775	33478727	572872	744767	568403	417871	113189	10930	0
chr12	33811276	33811915	906373	1078268	362846	363301	110872	10133	10006
chr12	34038707	34039598	1133804	1305699	135163	135618	135618	6544	0
chr12	34148784	34149361	1243881	1415776	25400	25855	25855	13636	2879
chr12	34256936	34257590	1352033	1523928	80725	81572	21766	15820	0
chr12	34366760	34367705	1461857	1633752	3836	4640	3891	1977	40306
chr12	34430714	34431327	1525811	1697706	58550	68594	12650	14136	38575
chr12	34831159	34832079	1926256	2098151	458995	469039	413095	1151	109048
chr12	34833178	34834982	1928275	2100170	461014	471058	415114	0	111067
chr12	34835420	34836890	1930517	2102412	463256	473300	417356	1896	113309
chr12	34837401	34840067	1932498	2104393	465237	475281	419337	3877	115290
chr12	34841428	34843522	1936525	2108420	469264	479308	423364	6982	119317
chr12	34845299	34851208	1940396	2112291	473135	483179	427235	0	123188
chr12	34853338	34854214	1948435	2120330	481174	491218	435274	2540	131227
chr12	34855138	34856197	1950235	2122130	482974	493018	437074	4340	133027
chr12	37912819	37913219	1134393	4966592	580152	580277	22180	153276	22591
chr12	37994077	37995322	1052290	4884489	498049	498174	58530	71173	19713
chr12	38006702	38009723	1037889	4870088	483648	483773	71155	56772	32338
chr12	38034711	38035575	1012037	4844236	457796	457921	99164	30920	31227
chr12	38043046	38043860	1003752	4835951	449511	449636	107499	22635	22942
chr12	38044309	38046572	1001040	4833239	446799	446924	108762	19923	20230
chr12	38047443	38048217	999395	4831594	445154	445279	111896	18278	18585
chr12	38048582	38052278	995334	4827533	441093	441218	113035	14217	14524
chr12	38053450	38054535	993077	4825276	438836	438961	117903	11960	12267
chr12	38074088	38075328	972284	4804483	418043	418168	138541	7299	5064
chr12	38081821	38084133	963479	4795678	409238	409363	146274	15032	10409
chr12	38084682	38084988	962624	4794823	408383	408508	149135	17893	9554
chr12	38089216	38089822	957790	4789989	403549	403674	153669	22427	4720
chr12	38096254	38096852	950760	4782959	396519	396644	160707	21557	0
chr12	38108048	38109322	938290	4770489	384049	384174	172501	9087	9324
chr12	38123772	38126028	921584	4753783	367343	367468	188225	5069	25048
chr12	38126635	38127576	920036	4752235	365795	365920	191088	7932	27911
chr12	38131193	38131671	915941	4748140	361700	361825	195646	12490	32469
chr12	38132925	38134327	913285	4745484	359044	359169	197378	14222	34201
chr12	38145012	38146344	901268	4733467	347027	347152	209465	26309	46288
chr12	38166718	38167478	880134	4712333	325893	326018	231171	36783	66596
chr12	38256549	38257931	789681	4621880	235440	235565	186045	43811	17908
chr12	38442603	38443224	604388	4436587	50147	50272	752	54398	8345
chr12	38840945	38841572	206040	4038239	129478	19381	19437	860	16353
chr12	39810245	39810917	77789	3068894	24006	25459	701	1979	558
chr12	40104724	40108269	372268	2771542	27692	86740	38720	2026	9881
chr12	40289300	40290622	460937	2589189	114585	209194	59556	13030	0
chr12	40539835	40540747	210812	2339064	21574	27991	8491	1337	35664
chr12	41224287	41225129	472516	1654682	268644	59503	59444	2641	15785
chr12	41450505	41451313	698734	1428498	494862	16863	16183	7891	6662
chr12	41795751	41796586	715211	1083225	529668	98726	82510	0	1152
