Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr13	29963380	29964291	120490	28684	203528	118125	26036	4204	18518
chr13	32176299	32178097	447647	179232	242291	170195	9824	7925	43570
chr13	34069859	34070666	184572	479727	45470	46030	7720	4929	16258
chr13	34498781	34499859	81908	908649	105189	58415	5817	5746	21008
chr13	34802829	34803606	385956	1212697	409237	71465	14980	0	2904
chr13	35315228	35316478	898355	1555826	199217	199838	8058	2098	3889
chr13	39530360	39531127	54121	65232	41844	40532	13783	1197	0
chr13	39561619	39563324	21924	96491	46056	26992	16561	2232	5205
chr13	40136286	40136839	117874	55974	39565	92877	13069	18071	0
chr13	45997442	46000005	11866	114366	4390	4778	4018	1231	0
chr13	56419059	56419594	3163100	2770503	2993062	543567	87727	26575	16807
chr13	59312945	59313970	1744358	5664389	1422534	216164	82197	3258	77062
chr13	61551300	61552447	447160	6251774	549423	522874	12104	10259	49036
chr13	62535383	62537187	1431243	5267034	246311	75309	72240	893	0
chr13	63039042	63039803	1934902	4764418	254866	58553	46813	2014	8912
chr13	63633551	63635314	2529411	4168907	575162	534747	5859	4511	0
chr13	63640957	63642211	2536817	4162010	568265	542153	13265	838	481
chr13	64019137	64020015	2914997	3784206	190461	920333	47997	4707	0
chr13	66022883	66024105	4918743	1780116	1780138	1780383	94619	5006	11056
chr13	67018994	67020014	5914854	784207	784229	784474	19888	5917	0
chr13	68181821	68182936	5105801	376200	376109	377185	80498	1272	8369
chr13	68655899	68656998	4631739	850278	850187	770138	43580	0	0
chr13	72126979	72127957	1160780	3460012	242573	3531	13139	2022	13775
chr13	73682554	73683026	184120	1904943	47923	49430	49430	2210	25646
chr13	73782854	73783557	284420	1804412	148223	14157	13879	3476	7903
chr13	75383909	75385534	714168	202435	488645	119522	56182	11489	36747
chr13	75561648	75562722	536980	25247	311457	56444	8622	0	15319
chr13	76892320	76893796	460617	1304171	425870	121020	20107	0	0
chr13	78278016	78279456	2464	214935	3799	6252	5052	5235	77056
chr13	81156915	81157750	1047934	1747620	239813	239691	71266	1329	2386
chr13	83202269	83203101	3093288	3792974	1362818	39330	26335	1287	33599
chr13	84813458	84814357	4704477	5404163	246421	1121816	23239	8109	0
chr13	85056382	85057130	4947401	5647087	489345	1226494	43609	9032	2456
chr13	85280458	85282238	5171477	5871163	713421	1001386	107167	12019	16445
chr13	85969246	85970574	5860265	6080742	599137	313050	40446	8821	0
chr13	86303975	86304597	5702671	5746719	265114	20203	48119	2607	0
chr13	87726333	87727577	4279691	4323739	1156078	276664	3764	29080	0
chr13	88279910	88280817	3726451	3770499	1709655	830241	14220	6706	4683
chr13	91960735	91961294	45974	90022	4231	37902	4162	0	0
chr13	92482845	92483591	472824	431391	430163	431674	44821	12923	0
chr13	92683690	92684435	673669	632236	631008	632519	47701	0	0
chr13	93037301	93038173	1027280	985847	420253	986130	197079	6157	0
chr13	93315430	93316225	1305409	1263976	142201	880185	64723	3098	0
chr13	99257523	99258714	45072	57821	27078	33959	8539	3900	0
chr13	101663351	101664038	342814	906771	335106	94108	4726	21089	33092
chr13	103209448	103210477	43436	84218	33802	904	904	182	2683
chr13	103428104	103428639	8485	302874	1466	1860	1880	283	0
chr13	104595707	104596346	1066830	1470477	665770	59000	59008	8040	0
chr13	108910440	108911209	48190	1223964	10818	11048	11187	9405	0
chr13	109674279	109676559	812029	458614	105862	60035	53004	0	36031
chr13	109868895	109871421	1006645	263752	53756	53511	49471	567	0
chr13	109995417	109996452	1133167	138721	180278	180033	26988	8532	206
chr13	110346125	110347400	927761	210799	90666	46994	3436	11217	16945
chr13	110543458	110544099	731062	180650	103317	104454	21234	3571	3296
chr13	110871947	110872416	402745	2152	80574	2253	2260	1389	15200
chr13	110904594	110906477	368684	28214	113221	29777	7592	1642	0
chr14	19025592	19026636	1730918	1990057	1746631	1319585	83100	10256	60788
chr14	19068994	19069447	1688107	1947246	1703820	1276774	40289	31808	104190
chr14	19112546	19113486	1644068	1903207	1659781	1232735	2662	4113	147742
chr14	19816847	19817542	940012	1199151	955725	528679	551967	23287	23980
chr14	19967555	19968050	789504	1048643	805217	378171	401459	173995	0
chr14	20243528	20244023	513531	772670	529244	102198	125486	3522	3368
chr14	20340127	20341091	416463	675602	432176	5130	28418	4184	19862
chr14	20704323	20707004	50550	309689	66263	23772	23812	8864	9429
chr14	21651162	21651888	20921	109754	8240	8268	8288	4235	43463
chr14	24833411	24834184	25351	12480	1155	752	752	59	50219
chr14	26335329	26337346	1425047	816830	815691	232890	34594	17582	8141
chr14	29486680	29487720	1569031	1855373	241849	186036	916	917	1281
chr14	32686097	32686505	1013503	1265296	12751	10713	10733	1454	19585
chr14	34817304	34820155	102334	106232	15923	111381	120	2722	0
chr14	34953393	34954068	30652	242321	21096	21349	8892	12010	0
chr14	40694550	40695440	826611	3572064	791429	102046	20554	6058	0
chr14	42519911	42521108	2651972	5397425	443924	171028	39307	5872	21640
chr14	46480094	46480902	777375	3484921	142672	328330	90636	2425	10454
chr14	46553689	46554468	850970	3411355	174064	254764	17070	3785	24912
chr14	49407411	49408406	633700	557417	642099	232206	59445	4946	0
chr14	52995342	52997567	109419	172539	20080	21769	20737	1291	11932
chr14	55956123	55956941	107230	398182	77031	30019	30039	8163	7007
chr14	59428582	59429905	315478	129768	65654	57239	5318	13691	38510
chr14	60215696	60217589	252201	655809	118029	72447	21532	16640	20917
chr14	60900062	60901942	140171	50088	101307	79738	50494	18831	0
chr14	61056494	61057656	247639	58755	56133	27382	27352	2807	3075
chr14	62664261	62664985	406738	96794	79553	80037	15391	8619	79730
chr14	64280979	64282273	134209	545174	36752	14415	14395	14328	0
chr14	67659441	67660351	20495	220387	46565	47545	2997	3041	25345
chr14	76798645	76800074	125538	3474	18932	19162	19162	8167	0
chr14	83141087	83142864	1151338	1228879	1140377	198443	385523	5830	1087
chr14	83856351	83856752	1866602	1944143	1855641	198044	198084	505	1190
chr14	86126120	86126869	2907558	2491701	273977	693427	36546	1636	7045
chr14	86312702	86315061	2719366	2303509	85785	505235	85590	598	3385
chr14	86841814	86842553	2191874	1776017	439746	21370	157650	4277	9669
chr14	86909453	86911072	2123355	1707498	507385	89009	201368	11166	0
chr14	89262244	89263676	184045	7042	2375	2940	2193	2556	0
chr14	89658185	89659217	4263	176462	26137	15139	6612	3730	0
chr14	89827071	89829168	10249	345348	1586	2328	2348	8734	0
chr14	91160818	91161780	287860	27282	62577	2217	2256	2241	6757
chr14	92009025	92009487	37709	3340	30859	30889	30909	14404	10812
chr14	93013137	93013868	10141	157884	3772	4078	4108	18	32936
chr14	93624756	93626276	39139	283070	23459	24493	3720	365	7116
chr14	100394089	100394668	142027	7342	18371	2488	1918	1896	5624
chr14	100985759	100986686	6506	26697	26133	78990	8970	497	0
chr14	102189767	102191711	86844	55450	15698	35205	5985	6435	46665
chr15	20003800	20006295	2830914	8332755	705302	2827061	172781	1793	0
chr15	20304895	20312478	2524731	8026572	399119	2520878	112012	111957	37024
chr15	20313732	20314683	2522526	8024367	396914	2518673	109807	120794	34819
chr15	20314851	20315922	2521287	8023128	395675	2517434	108568	121913	33580
chr15	20759750	20760935	2076274	7578115	47917	2072421	214006	98170	190224
chr15	21320219	21322559	1514650	7016491	608386	1510797	604778	119586	10738
chr15	22363523	22364249	472960	5974801	22788	469107	22667	23246	4016
chr15	22658082	22659343	177866	5679707	173474	174013	33442	70725	5588
chr15	23427317	23428147	367937	4910903	53953	334693	48773	193129	18513
chr15	23921060	23921899	861680	4417151	438774	828436	9962	2874	4061
chr15	25163177	25164295	63437	3174755	35579	35741	35741	3480	0
chr15	27550475	27554469	803006	784581	785625	415645	33875	519	0
chr15	28665753	28666137	138584	323112	98714	324329	99007	39020	35475
chr15	28687575	28689029	160406	344934	120536	346151	120829	16128	12583
chr15	28718796	28720541	191627	376155	114301	377372	152050	11006	1152
chr15	28785096	28785686	257927	441142	49156	443672	197410	77306	0
chr15	30241317	30242418	797359	28878	640462	675478	198	4058	43538
chr15	31221515	31222415	0	607863	24754	25391	180	10058	9553
chr15	31802504	31803948	128672	26330	36849	87	48	36	1285
chr15	33069472	33070608	117426	68514	129603	55944	53728	1592	0
chr15	34085914	34086680	289716	116290	243192	13010	12990	5478	2919
chr15	34473494	34474169	18492	488307	26708	28067	19802	1720	6048
chr15	38274506	38275077	368522	743278	89480	65399	20159	0	0
chr15	40422544	40423181	25701	209977	20705	3571	3532	10165	2825
chr15	46308204	46308780	324821	230824	310132	310043	1165	1407	78905
chr15	50377686	50379967	199702	49599	94223	18959	19929	798	30456
chr15	51125814	51126515	87874	220366	42191	67830	6346	1709	2038
chr15	54844237	54845927	42928	1156025	30119	30106	29269	1454	2977
chr15	55331206	55331965	138942	701866	154908	128725	34907	1388	35618
chr15	57979171	57982387	20519	40339	15949	16369	15962	265	0
chr15	64569559	64570514	21987	789268	76285	29215	29235	934	3923
chr15	64869005	64870038	48721	489744	18862	4721	4701	12489	4898
chr15	66156287	66157043	12701	105748	4404	1043	1003	1082	4659
chr15	68549923	68551179	25946	62698	199	18777	299	32	0
chr15	70242588	70243332	95848	5461	142659	27784	6972	1909	12
chr15	75005414	75007501	37990	228010	10348	10851	7568	7298	2845
chr15	75268752	75270071	39544	17284	17408	17645	6225	0	4064
chr15	75822575	75823487	3070	146390	45868	48189	16321	1308	2260
chr15	77369485	77370337	24271	112348	5462	5839	5859	7362	10413
chr15	78086432	78086947	203848	12060	115958	26949	2860	0	6343
chr15	80296683	80298257	74703	223149	11473	5179	2787	6336	0
chr15	82129161	82130110	313716	41874	206822	5606	5606	14755	1816
chr15	83897685	83900048	72244	16544	20308	17168	16977	934	24008
chr15	87517025	87517959	1224700	747109	758752	769961	37656	9375	13291
chr15	87577749	87578577	1285424	807833	819476	830685	11631	1071	0
chr15	90050652	90052826	74776	11007	65062	20568	10863	1659	43684
chr15	93173860	93174840	29	46064	5424	4976	4976	182	2832
chr15	94545615	94546981	974687	227263	226734	170740	29949	2515	11621
chr15	94705123	94705552	1134195	68692	68163	12169	12204	2027	7829
chr15	94788128	94789149	1217200	13694	12632	12427	6103	13400	3928
chr15	95783796	95784655	2212868	1009362	290939	13512	13457	5985	3058
chr15	96292001	96292481	2721073	571528	79095	2793	57817	2814	8111
chr15	99032042	99032886	772669	22465	110746	110801	29370	8848	8252
chr15	100308707	100309218	39534	148202	34482	34943	12643	12423	128335
chr15	100314881	100315625	45708	141795	40656	41117	16830	16786	134509
chr15	100702513	100703341	405251	28434	30250	7275	6590	4	522141
chr16	3579120	3580101	2701	424453	26976	19236	19296	669	0
chr16	5875683	5876385	736975	599330	619845	334912	172462	11690	0
chr16	6684452	6685274	1545744	1408099	1428614	1143681	7955	6636	7284
chr16	6686643	6687749	1547935	1410290	1430805	1145872	5480	4161	9475
chr16	7026682	7027362	1692055	1750329	1687844	1485911	48414	2535	264
chr16	7341712	7342712	1376705	1920311	1372494	1275080	62860	6378	0
chr16	7616998	7617862	1101555	1645161	1097344	999930	48551	398	0
chr16	7982328	7982861	736556	1280162	732345	634931	50509	16370	1973
chr16	9941494	9943178	540060	94309	65291	6090	4034	7372	5907
chr16	10791054	10792402	57980	117264	44858	32290	2570	6388	0
chr16	15309708	15310632	139723	252136	120952	60764	60964	3249	85681
chr16	15417685	15418394	247700	360113	109605	33201	14422	102322	11003
chr16	16525707	16526524	286313	572796	469591	199253	161073	144514	257595
chr16	16727547	16728788	488153	774636	378602	392008	39802	39961	55331
chr16	16872584	16873663	357339	689512	233727	247133	81873	26429	0
chr16	17137142	17138826	92176	424349	15987	16198	15258	8607	0
chr16	17962080	17962896	730797	308670	337791	427836	14587	7780	1907
chr16	18221222	18222236	572158	567812	349511	350962	64612	67024	160208
chr16	18373044	18373799	420595	621885	197948	199399	198142	218846	132929
chr16	18838757	18839244	1520	156440	25156	25713	23102	18557	0
chr16	20577382	20579890	168163	164158	106421	59866	153726	33701	10879
chr16	23264053	23265561	134736	48865	47732	38835	34655	9133	4359
chr16	26822686	26824227	397332	13179	390165	296849	38566	11893	0
chr16	30156148	30156783	27986	115180	21016	17972	18037	1426	46369
chr16	32094898	32098743	164725	603947	28652	205919	43374	17006	6079
chr16	32225173	32226078	295000	734222	97427	336194	25563	147281	46384
chr16	32449202	32449905	519029	958251	321456	560223	88877	79348	53015
chr16	32844558	32844905	914385	1353607	716812	955579	21204	31816	37887
chr16	33037836	33041986	1107663	1546885	910090	1148857	128518	128377	174244
chr16	33043472	33044122	1113299	1552521	915726	1154493	134154	134013	172108
chr16	33045162	33045935	1114989	1554211	917416	1156183	135844	135703	170295
chr16	33237081	33241276	1306908	1746130	1109335	1245640	52580	52583	12274
chr16	33293719	33295244	1363546	1802768	1165973	1191672	0	0	0
chr16	33530536	33531096	1600363	2039585	1402790	955820	20552	4411	8502
chr16	33864527	33870904	1934354	2373576	1736781	616012	129603	51850	0
chr16	33871351	33877093	1941178	2380400	1743605	609823	136427	45661	0
chr16	33886781	33891892	1956608	2395830	1759035	595024	151857	30862	5401
chr16	33898347	33902769	1968174	2407396	1770601	584147	163423	19985	0
chr16	33969317	33970153	2039144	2478366	1841571	516763	234393	3262	40037
chr16	33970857	33976399	2040684	2479906	1843111	510517	235933	0	41577
chr16	35227000	35230260	3296827	3736049	3099254	458716	114134	3003	83705
chr16	35243757	35244098	3313584	3752806	3116011	475473	130891	10200	100462
chr16	35260706	35261774	3330533	3769755	3132960	492422	147840	27149	117411
chr16	35269468	35270196	3339295	3778517	3141722	501184	156602	35911	126173
chr16	46385867	46409473	200914	1566252	236461	236703	178943	0	0
chr16	46411879	46415675	194712	1560050	230259	230501	172741	12017	24668
chr16	46416611	46418398	191989	1557327	227536	227778	170018	9294	29400
chr16	46418951	46429443	180944	1546282	216491	216733	158973	0	31740
chr16	46431040	46435892	174495	1539833	210042	210284	152524	3054	43829
chr16	48951073	48952133	310855	58196	293364	8709	8689	3475	277
chr16	52061277	52061827	1059332	912513	913397	413232	44087	5574	4544
chr16	52282738	52283907	837252	1123112	801829	191152	265548	4177	4084
chr16	54140196	54141030	224609	107902	401132	35104	35052	19403	37135
chr16	56431500	56432506	2960	73092	23170	22910	22910	2168	9799
chr16	56841790	56842964	691	87042	60780	62172	18318	612	0
chr16	63927832	63928240	2664626	2238685	1228986	199032	59060	656	0
chr16	64529663	64530196	2062670	1636729	627030	800863	234439	6012	12228
chr16	65161724	65163686	1429180	1003239	4355	580643	6263	0	0
chr16	65355406	65357875	1234991	809050	198037	386454	199945	6083	19223
chr16	65499300	65500192	1092674	666733	341931	244137	167804	1480	0
chr16	66005276	66005723	587143	161202	434860	260799	3433	6156	1412
chr16	66255533	66256440	336426	14043	184143	47976	48016	12789	4779
chr16	67374515	67375226	63896	34037	13473	13671	13691	790	0
chr16	71143986	71144557	173430	39	177425	21375	878	0	16394
chr16	74143230	74145505	186815	68657	991	185091	1306	1283	4839
chr16	74871414	74872200	33420	41328	62140	24150	24150	12898	6125
chr16	76685410	76686434	540794	795191	474973	1081	11319	1017	0
chr16	77367518	77369072	131891	228073	120459	25134	5594	0	4850
chr16	79065654	79066670	914097	88831	281642	23870	18490	8738	0
chr16	80639155	80639484	380	94918	24660	21672	13691	4573	22769
chr16	82332809	82334205	131253	36866	128370	128865	1851	9699	13187
chr16	82912980	82913696	711424	107697	225619	3135	3140	6040	9641
chr16	85364782	85365392	254313	69586	27397	24678	14518	0	3737
chr16	89095157	89097103	58156	59385	29826	44713	1453	1535	433955
chr17	5744379	5745388	258520	74115	256017	133975	6076	1279	17178
chr17	9664215	9665277	152860	41205	115475	118839	7093	2291	10578
chr17	12254423	12254841	207938	313320	313586	79895	8220	8204	0
chr17	12345490	12347565	299005	220596	220862	8568	8211	2613	3345
chr17	12554806	12555871	264941	12290	12556	163245	12885	492	16289
chr17	13370252	13373019	450772	801973	448054	50582	37520	1933	778
chr17	13685732	13687629	249016	515405	284025	192633	110345	5430	0
chr17	14334402	14335451	221772	131206	127595	71643	71598	9359	14552
chr17	16030303	16031102	1903	158637	85742	39090	37467	2137	22962
chr17	20750127	20750853	151553	96737	60765	44982	2743	1313	1980
chr17	21560488	21562792	341578	159676	105598	105324	0	105513	44419
chr17	22018520	22022905	799610	617708	563630	114333	65716	5917	0
chr17	22046025	22046793	827115	645213	591135	141838	86798	1355	0
chr17	22244427	22252388	1025517	843615	789537	340240	110688	7478	34747
chr17	22252677	22255580	1033767	851865	797787	348490	118938	15728	31555
chr17	22255977	22261945	1037067	855165	801087	351790	122238	19028	25190
chr17	25263067	25268079	363882	853267	352648	4928	22234	0	11484
chr17	25272708	25273923	358038	847423	346804	0	16390	4819	5640
chr17	25285074	25285467	346494	835879	335260	11919	4846	17185	0
chr17	25288581	25290598	341363	830748	330129	15426	0	20692	0
chr17	25297147	25298383	333578	822963	322344	23992	6686	21238	3699
chr17	25302958	25304021	327940	817325	316706	19303	12497	15600	0
chr17	25304675	25305294	326667	816052	315433	18030	14214	14327	0
chr17	27661625	27662640	44144	279401	39610	40301	34556	1977	8343
chr17	28221956	28223630	195994	278039	31752	26912	26912	1555	0
chr17	28686111	28686872	28063	39250	16765	4044	4064	655	12471
chr17	37101929	37103518	25878	62768	19874	1785	1805	10265	0
chr17	38006139	38007319	13	112935	5841	13117	6192	7370	7269
chr17	39317815	39318391	522451	16763	341749	93922	14667	250	20105
chr17	42053379	42053875	32977	1583	29633	21161	18461	820	101287
chr17	47180055	47180682	113070	16454	88280	88674	10146	2253	3586
chr17	48162563	48164004	3325	42318	7812	7732	872	888	0
chr17	52322551	52323817	709320	972286	653592	586729	63299	8888	0
chr17	62720992	62721637	59554	323097	48031	11656	10906	0	5117
chr17	63076036	63076595	27019	152753	19600	19481	19541	1785	0
chr17	64794501	64795814	278729	14495	148257	92157	35302	34	33399
chr17	66067265	66069397	26061	124129	27899	28319	9441	12438	11020
chr17	66207765	66208251	42031	11917	4485	6141	5461	5351	13170
chr17	66549764	66550217	13170	42288	38607	41140	13760	10376	0
chr17	66954243	66955407	121204	357894	156066	13001	22149	12910	6875
chr17	67142084	67142581	45693	545735	27627	23999	751	0	0
chr17	67563713	67564533	29921	967364	853	13083	625	675	3317
chr17	67642147	67642650	108355	1045798	64012	64383	38363	7552	9953
chr17	68607105	68607554	1073313	1505740	441098	83121	58291	6478	0
chr17	68854198	68855517	1264826	1257777	688191	330214	20351	3587	8123
chr17	69603787	69606912	513431	506382	394169	273244	153625	21965	0
chr17	70469413	70470184	321361	95770	46735	36712	2674	495	7958
chr17	74058385	74059125	635	12370	7873	9451	8931	4311	0
chr17	79398762	79399782	76539	17273	24427	11898	8134	2474	745070
chr18	10000	10932	173502	295761	147173	147424	0	746	48887
chr18	109484	111075	73359	195618	47030	47281	11680	0	6529
chr18	1629131	1629751	934775	475085	815763	764071	34465	121	26200
chr18	1719723	1721667	868431	383169	848523	849729	55359	3006	0
chr18	1962475	1963342	626756	141494	606848	608054	141614	2186	15711
chr18	14650120	14651610	552586	759634	470566	413505	96698	116223	48233
chr18	15170265	15170806	1072731	1279779	990711	933650	27001	190940	9738
chr18	15404332	15408669	1306798	1513846	1224778	1167717	0	0	14988
chr18	18511059	18511783	36252	970453	176646	179113	37473	47	33227
chr18	18512662	18513689	34346	968547	174740	177207	35567	538	32264
chr18	18515968	18517899	30136	964337	170530	172997	31357	3844	28054
chr18	18518118	18520340	27695	961896	168089	170556	28916	5994	25613
chr18	18538408	18539158	8877	943078	149271	151738	10098	11294	6795
chr18	18723059	18723828	97810	758408	30115	31215	4556	2045	24902
chr18	20245544	20246270	271836	105855	156826	172786	1766	1753	2069
chr18	20320070	20321017	197089	180381	82079	98039	746	642	0
chr18	22518697	22519828	810665	87519	224649	15313	15273	1647	12722
chr18	27363550	27364427	1740658	2685159	1279929	1035816	18807	9767	0
chr18	28070292	28071686	1033399	1977900	572670	338897	127907	24947	31984
chr18	28338067	28339308	765777	1710278	305048	71275	16180	2622	2669
chr18	34342706	34343691	1552	515028	63909	65245	1882	1161	13169
chr18	36904306	36905026	2506963	1784733	382400	168938	14806	3648	9976
chr18	37550645	37552338	1990172	2431072	1028739	476533	2594	2261	40513
chr18	37827294	37828330	1714180	2707721	1305388	658918	199802	116	5618
chr18	38451888	38453178	1089332	3332315	822284	34070	80298	2111	0
chr18	41278991	41279497	1610642	958561	979621	808258	26677	4192	604
chr18	41658273	41659534	1770469	578524	599584	428221	19282	3623	11183
chr18	41940137	41942505	1487498	295553	316613	145250	39392	24011	0
chr18	42123733	42125247	1304756	112811	133871	35830	3369	2994	0
chr18	42815678	42816665	613338	80944	430111	22736	22734	95	23635
chr18	43692084	43693237	1515	199785	6712	7700	7720	6744	0
chr18	45376338	45377542	6515	118968	77297	38893	8953	4630	9365
chr18	46036626	46038457	407070	65539	26412	63379	26779	13207	0
chr18	46966445	46967935	37809	72982	17806	18621	6361	0	6929
chr18	48826500	48827250	114760	186302	101472	20362	20336	2285	7913
chr18	48976871	48978305	265131	35247	203247	24778	2111	4253	6163
chr18	50732371	50733153	945485	698219	809920	190580	33052	613	13741
chr18	52042250	52042946	235450	609440	156386	71276	50388	2077	1787
chr18	53929262	53930580	345358	480370	372992	56756	4518	12828	0
chr18	56900506	56902229	73408	12370	30326	34207	30547	0	26766
chr18	58434693	58435553	864177	112812	848814	118069	21857	6116	16749
chr18	58690331	58691267	1119815	311421	868981	336809	47427	11889	43267
chr18	58748967	58749691	1061907	252997	810557	278385	6345	223	8791
chr18	59636214	59639266	172332	56510	74043	16610	936	7261	1491
chr18	60472056	60472571	225540	87336	39889	88532	10216	1934	3553
chr18	61136285	61137413	52093	13384	45445	46401	763	1507	0
chr18	61452919	61453679	167092	36043	149502	44837	44777	1971	5089
chr18	61729024	61730991	73947	239175	90528	23700	23730	0	5557
chr18	62176840	62177448	521763	686991	538344	129199	10034	883	20786
chr18	62212304	62213822	557227	722455	573808	164663	24674	7336	0
chr18	62637070	62637715	981993	1147221	998574	589429	13380	379	0
chr18	63122365	63123075	1467288	1632516	1483869	1074724	17892	10282	1480
chr18	65882148	65882531	464317	4392299	497988	499785	237602	2062	4673
chr18	69235192	69236357	1366563	2606837	1068122	95295	3742	402	5853
chr18	70874071	70874903	945030	968291	120849	132883	8347	3750	0
chr18	71885315	71886115	42467	41966	21589	21422	21435	1655	0
chr18	72028748	72029585	99973	29879	4142	69284	4104	1607	33445
chr18	74220122	74221150	45857	72355	9286	15058	7958	4171	3169
chr18	75485762	75486585	654438	993750	640403	567785	122758	831	0
chr18	75638377	75639213	807053	1146365	793018	613640	21098	3263	0
chr18	76035419	76036827	830608	1323548	791518	216026	6866	7708	5164
chr18	77393494	77394144	43312	32970	44102	8010	7990	1411	1282935
chr19	173268	173798	134205	107040	72245	93638	93618	73098	21248
chr19	350075	351977	14912	69119	4902	5151	5131	1586	769
chr19	4466672	4467592	9112	114535	2859	4124	4104	3777	22174
chr19	5084120	5084784	1047	408533	45144	35594	35596	1965	0
chr19	6699897	6700937	30316	9611	20768	21023	5921	915	0
chr19	6845402	6846905	347	134724	16097	15958	15971	2130	30842
chr19	6991365	6992493	53582	280687	4935	11923	16763	5506	28904
chr19	7061557	7063490	8937	350879	5876	5806	5826	6383	2125
chr19	8122954	8124045	49103	88908	7447	5690	5710	3794	0
chr19	8816581	8818414	99393	388259	123768	52277	11677	3624	0
chr19	9031324	9032528	95802	603002	87338	87700	2861	3210	13029
chr19	11524579	11525302	23159	5779	6214	7199	7694	161	16074
chr19	11534939	11536645	11816	3734	1492	1775	1795	1469	4731
chr19	11575515	11576197	15087	44310	10165	16799	16799	4178	0
chr19	13487325	13487784	230893	20140	114532	35042	7106	4739	2803
chr19	13646377	13647282	215233	179192	194861	52894	444	0	476
chr19	13654919	13655278	207237	187734	186865	44898	7045	8483	1253
chr19	14130677	14132297	18411	37112	9730	4133	513	12	0
chr19	14325397	14327329	82112	48096	7078	947	947	824	0
chr19	14859756	14861141	30069	228257	25667	58792	25595	1807	3267
chr19	17425944	17426263	73	132513	4206	5680	5640	8539	0
chr19	20767853	20768393	33641	1444544	18992	19149	19169	14086	16668
chr19	21005452	21006890	24012	1682143	45200	46008	34488	0	25808
chr19	22096861	22097534	67066	2773552	61538	61937	22592	1079	3566
chr19	24570784	24573114	279770	5226631	300014	300700	209575	8526	179904
chr19	24574780	24576783	283766	5222962	304010	304696	213571	12522	183900
chr19	27731613	27735025	531503	2064720	547703	549731	549751	0	3340733
chr19	27736135	27740492	526036	2059253	542236	544264	544284	0	3345255
chr19	27811928	27815079	451449	1984666	467649	469677	469697	31216	3421048
chr19	29295383	29296763	400609	502982	405562	38323	10359	1230	3138917
chr19	31966537	31967943	872100	827552	755934	86933	90135	952	467737
chr19	32994080	32995233	17789	712063	44325	76723	22567	25862	4614
chr19	33329170	33329978	42799	377318	17906	56461	7452	15360	0
chr19	33610680	33611315	166	95981	14377	38556	476	346	0
chr19	34054121	34054689	53289	56680	40883	41237	41277	9435	10885
chr19	34798377	34799139	6621	401930	36545	6597	201	112	0
chr19	36759337	36800699	18496	400255	21223	21897	20582	21606	0
chr19	38241466	38242743	10963	636893	26463	27693	27173	0	756
chr19	39092866	39094111	570	168174	11751	14545	5622	8899	0
chr19	43286492	43286899	369771	185290	253447	171002	15008	5046	9680
chr19	46424263	46425405	23202	1261	5805	5691	5711	258	0
chr19	49172234	49173486	37717	100459	21907	7790	1725	536	49376
chr19	53368599	53369634	11139	1013546	7077	7475	6728	0	0
chr19	55222908	55224358	44737	168312	47657	93604	2924	0	0
chr19	55414566	55415145	137917	21753	102384	21562	13231	2173	9365
chr19	56488209	56489046	109692	429289	45462	89030	8910	6955	33073
chr19	56516460	56516831	81907	457540	60814	61245	18356	729	5288
chr19	57208066	57208794	71237	1149146	100406	24723	24802	7156	0
chr19	57531785	57532398	182665	1472865	150572	78332	50490	8008	0
chr19	57570783	57571995	143068	1511863	110975	38735	10893	6759	97
chr19	57830391	57831117	4124	1771471	102	619	619	1168	0
chr2	207035	207629	37334	2898691	56055	57187	7451	2415	0
chr2	2997684	2998344	176430	107976	92189	66780	66700	7057	18467
chr2	3909195	3909954	274976	126859	209435	210351	80571	10811	15655
chr2	4315149	4317372	680930	532813	615389	616305	2761	18759	0
chr2	4496661	4497326	862442	714325	796901	797817	24770	7121	0
chr2	6829198	6829829	159623	64886	82337	83567	43514	19406	16693
chr2	7628799	7629158	626658	18268	57060	26498	26498	1854	24820
chr2	8789371	8790280	80726	8488	28038	28636	7295	319	8003
chr2	10431195	10431847	144469	15453	10392	10829	9770	10771	0
chr2	11230579	11232648	280306	9039	37173	11668	10831	6435	0
chr2	12262473	12263832	100030	343166	48170	3924	1585	2040	34438
chr2	12634636	12635286	472193	223319	37701	6410	6410	2820	18691
chr2	13211627	13212085	1049184	302768	352135	353921	18163	11080	9876
chr2	13428395	13428996	1265952	519536	233881	234385	18827	2582	903
chr2	13474097	13475149	1311654	565238	187728	188232	26126	13171	0
chr2	13501656	13503367	1339213	592797	159510	160014	38169	1780	5618
chr2	13749708	13750484	1564106	840849	59203	86179	16891	657	7680
chr2	15237811	15238997	75593	53618	442557	43319	12322	0	13456
chr2	18475283	18478593	257842	146242	261963	138263	5266	16792	11493
chr2	18935890	18937769	199221	499753	193395	93387	1286	1218	2307
chr2	19681987	19683297	142979	22734	118855	7863	4819	2883	13827
chr2	22321975	22322711	1332893	836205	1280598	1056012	128725	15603	7136
chr2	26185514	26186148	87983	523546	18511	11362	11350	6422	17289
chr2	29308318	29309405	56551	146901	23607	2054	2094	8921	0
chr2	32334682	32336811	13855	604239	44651	45978	23665	19278	6856
chr2	33141142	33141867	139575	123412	29607	0	0	5716	8672
chr2	36180715	36183261	609710	401434	400924	103649	103635	15097	25489
