Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr12	57931992	57933251	0	80601	6492	7685	7685	1957	5509
chr12	59140005	59142099	125187	290361	168957	373490	12070	1546	3276
chr12	59271243	59272565	0	159895	38491	271357	23241	204	0
chr12	59459037	59459765	156733	26379	143838	84157	1225	1235	15750
chr12	60118380	60119254	816076	685722	126830	87536	45276	390	0
chr12	60692864	60693841	1390560	1260206	701314	167900	28891	5488	22733
chr12	62393378	62394691	291180	189883	191587	122844	5305	3768	36151
chr12	63372017	63378728	371912	44629	42747	43033	11517	0	3757
chr12	63727117	63729219	454935	181999	28433	84786	26563	13608	30246
chr12	63849155	63850262	333892	304037	150471	35002	23989	4134	0
chr12	64724497	64725151	81703	485860	72519	72885	11873	11749	0
chr12	64968977	64969711	55976	447224	32596	25333	25353	5738	12422
chr12	66391354	66391781	126349	105765	79157	11104	11135	188	17535
chr12	67207853	67209162	470594	252370	253344	526	594	0	0
chr12	69050531	69051481	307	197665	15564	15287	15287	915	23725
chr12	69408015	69409432	169611	158722	81060	80913	3977	14447	5690
chr12	70407999	70409064	224874	363123	226583	107615	28395	10276	2117
chr12	72188636	72189437	7769	354031	37591	39432	8948	4669	4608
chr12	73068905	73070623	751987	1234300	804159	350176	741	2225	24258
chr12	73175365	73176948	858447	1340760	910619	456636	107201	7906	16510
chr12	74880577	74881119	1013781	1790945	3139	50357	3102	31155	110306
chr12	75054395	75055574	839326	1616490	120332	122771	2360	5029	13221
chr12	75220804	75221492	673408	1450572	286741	30403	10300	0	2029
chr12	76345802	76346396	98046	325668	77268	7358	7358	0	3088
chr12	76756203	76756802	4856	84013	13369	13939	13939	13547	0
chr12	78011902	78012608	556680	292333	292330	63940	17927	348	12103
chr12	78469547	78470857	1014325	749978	11613	79963	11366	6509	14822
chr12	78866621	78867873	1079986	1147052	383983	14617	14597	0	5525
chr12	79216988	79217786	730073	1497419	39730	39566	18724	550	5342
chr12	82889253	82890197	106532	2784197	135617	136689	22002	1493	0
chr12	82918891	82920057	136170	2754337	159539	159579	1019	989	0
chr12	84952861	84954447	2170140	719947	350433	313869	227507	9309	13042
chr12	85667209	85667999	2767860	6395	150478	150357	6177	4254	0
chr12	87025924	87026959	1408900	1351406	1207200	151466	29985	15687	45001
chr12	87041105	87042384	1393475	1366587	1222381	166647	45166	9932	45969
chr12	88019016	88021253	414606	1733326	407598	344672	42003	1023	0
chr12	88146449	88147162	288697	1607417	281689	282054	30904	8092	20562
chr12	88587294	88589555	24273	1165024	50215	39800	39781	0	16213
chr12	88656410	88657247	93389	1097332	119331	26907	26926	9350	706
chr12	89077851	89078471	514830	676108	103175	124091	17865	4698	9460
chr12	90175044	90176371	82300	420296	69916	14960	3737	10450	4926
chr12	92554860	92556482	16727	423339	1898	10154	10134	909	6391
chr12	93294387	93295284	37010	670782	25346	27892	10692	23340	6454
chr12	93967316	93968677	69133	710	0	50199	32	63	15611
chr12	94079646	94081450	181463	75064	7452	8362	8322	2559	14199
chr12	94734411	94735251	15556	234366	63685	30987	22167	0	4729
chr12	95193384	95194469	685	548607	15221	17447	5247	3736	16609
chr12	95237554	95238499	7723	504577	11616	12272	4230	3749	3536
chr12	96433001	96434658	23252	247970	3197	3137	1557	3817	9596
chr12	96750194	96750878	32319	565163	20348	12646	5890	251	8661
chr12	97449967	97450762	108181	50741	69942	70443	38783	7285	9825
chr12	97546454	97549773	204668	8135	166429	3410	3450	3119	0
chr12	98084796	98086858	743010	73250	61256	8852	8892	4853	3130
chr12	98738743	98739797	181944	82467	51415	51639	5159	0	5884
chr12	98912254	98913982	7759	246982	0	1910	153	0	8511
chr12	99536147	99538085	405825	81112	10988	10923	8753	0	42393
chr12	100425517	100425849	52399	46438	46319	26491	26447	26469	26372
chr12	100470850	100471523	6725	91771	63765	18362	18406	0	0
chr12	101164977	101166601	432326	14816	196371	71847	36713	2812	42962
chr12	101392015	101392712	287646	4088	280772	9971	2111	718	0
chr12	101936292	101937486	145961	275256	133516	60470	14419	8950	4605
chr12	102206025	102206945	22762	544989	16321	17280	4811	7129	3973
chr12	104361975	104362675	751	259919	736	2011	1991	1375	37446
chr12	104446386	104451856	25726	344330	5312	6340	2334	0	40092
chr12	105533663	105534639	1497	326711	28935	29679	29959	3631	17612
chr12	107101816	107102619	84005	105294	50762	44777	35901	100	4155
chr12	107588862	107589320	223565	47557	100725	101158	60278	1537	7990
chr12	108241198	108241787	90412	72079	54144	55729	25325	3094	4120
chr12	110581270	110581829	60240	312510	18111	19006	19066	2421	5791
chr12	110792819	110793515	3595	490936	46787	15781	14115	0	10299
chr12	112032525	112033251	45146	361511	1589	4105	2045	996	0
chr12	112841837	112842553	0	174427	2384	4663	4583	1798	0
chr12	112853858	112854302	7587	162678	1371	2314	2314	2037	0
chr12	114361177	114362240	0	64674	37680	41936	10593	833	7295
chr12	116700475	116702467	243370	1697	11040	12989	12189	3329	12901
chr12	117508936	117509506	0	134470	25927	7575	7612	1178	0
chr12	118683483	118684095	9489	402134	60545	8359	6559	856	14804
chr12	119543916	119544791	563378	21688	488356	8456	8447	7418	21365
chr12	119742741	119745343	362826	12260	287804	137038	1364	2014	0
chr12	120513448	120514287	13649	285574	10261	10689	10689	4590	8286
chr12	122559967	122560664	53560	123807	40551	43303	40123	28147	4719
chr12	122937216	122938957	19151	249255	29038	30058	0	13341	0
chr12	123476399	123478296	8392	28736	9357	11115	0	1228	8946
chr12	123846130	123848174	11183	212407	0	1222	562	926	0
chr12	124451890	124452670	18198	67788	3446	4786	3706	4625	16351
chr12	124607693	124609163	109811	23756	148641	66452	517	288	0
chr12	125190418	125191175	71561	54470	6865	6588	7061	3607	8
chr12	125661841	125662324	37318	62120	27560	5512	5492	0	9260
chr12	126114985	126117651	490462	223389	480704	50785	17656	941	0
chr12	126207303	126210584	582780	315707	573022	38719	38719	5197	0
chr12	127859097	127860219	607227	1477372	290790	93613	5222	3207	0
chr12	129844360	129845049	540140	506651	505246	390140	94151	7870	4920
chr12	130888944	130890691	390522	362442	308002	88660	9135	1258	0
chr12	132527741	132528645	0	213741	27179	27271	22291	7845	265758
chr12	132585112	132585515	0	271112	14804	15528	15508	506	323129
chr12	132997176	132997952	87110	13090	47912	5372	2064	1858	735193
chr12	133160953	133161520	2769	18189	12546	15601	9116	2370	898970
chr13	1101105	1102988	19114476	19598713	19036148	19036108	18137788	18114777	16965158
chr13	4977887	4978486	15238978	15723215	15160650	15160610	14262290	14239279	13089660
chr13	5086625	5087216	15130248	15614485	15051920	15051880	14153560	14130549	12980930
chr13	5981848	5983496	14233968	14718205	14155640	14155600	13257280	13234269	12084650
chr13	7570883	7571793	12645671	13129908	12567343	12567303	11668983	11645972	10496353
chr13	8565436	8566802	11650662	12134899	11572334	11572294	10673974	10650963	9501344
chr13	9913400	9914424	10303040	10787277	10224712	10224672	9326352	9303341	8153722
chr13	10874700	10877177	9340287	9824524	9261959	9261919	8363599	8340588	7190969
chr13	13380402	13381323	6836141	7320378	6757813	6757773	5859453	5836442	4686823
chr13	14477292	14477984	5739480	6223717	5661152	5661112	4762792	4739781	3590162
chr13	14610209	14611688	5605776	6090013	5527448	5527408	4629088	4606077	3456458
chr13	15555847	15556725	4660739	5144976	4582411	4582371	3684051	3661040	2511421
chr13	17020534	17021845	3195619	3679856	3117291	3117251	2218931	2195920	1046301
chr13	17981803	17982375	2235089	2719326	2156761	2156721	1258401	1235390	85771
chr13	18417986	18419169	1798295	2282532	1719967	1719927	821607	798596	5984
chr13	18989164	18989801	1227663	1711900	1149335	1149295	250975	227964	4458
chr13	19319492	19320316	897148	1381385	818820	818780	18042	101433	11649
chr13	19370914	19373578	843886	1328123	765558	765518	69464	152855	0
chr13	21441290	21442356	12738	553404	32952	34520	34540	0	11139
chr13	22662676	22663338	523897	397030	25802	22058	14432	2804	41751
chr13	23963651	23965203	16114	206608	13331	5087	5107	6134	0
chr13	24901650	24904118	22666	177205	52074	52786	52806	4615	2202
chr13	29718313	29718915	365866	165162	18079	18363	17849	616	7790
chr13	30676407	30677202	121840	4246	9613	11974	10054	4829	0
chr13	32201791	32202393	473139	204724	217995	195687	13722	0	19274
chr13	33153388	33154675	54026	434568	5030	5761	5081	713	4596
chr13	35036809	35037543	619936	1446677	478152	305445	44258	2476	10902
chr13	35283274	35283752	866401	1588552	231943	232564	9664	12971	4820
chr13	35500926	35502201	1084053	1370103	13494	14115	14115	7535	0
chr13	36281486	36282067	1247075	590237	12950	110697	12402	244	0
chr13	36710452	36713277	815865	159027	207354	207298	4828	24781	29278
chr13	36946965	36948496	580646	58466	26007	26242	26001	4132	1389
chr13	39129309	39129902	455346	335108	130862	205385	24315	12128	5442
chr13	40026023	40026789	227924	86401	144671	72579	0	544	0
chr13	40724272	40725148	404801	43609	90576	56128	21250	3756	0
chr13	41643100	41644951	0	874225	5926	7156	7156	3546	36869
chr13	44705278	44706460	240856	54991	8886	9636	9636	6329	36636
chr13	45136496	45138206	400346	72390	11423	13370	10195	8282	13499
chr13	45555718	45556928	3179	155508	5214	6648	6608	2909	471
chr13	46572592	46577305	0	110470	47743	38331	37691	6332	23681
chr13	47304438	47305161	294	842316	49935	9874	1254	1093	12228
chr13	47466255	47467008	101136	1004133	985	1268	1288	0	2595
chr13	47789928	47790820	424809	945072	231821	24484	0	0	12293
chr13	48099319	48101267	412497	634625	472922	333875	93706	0	41725
chr13	49121919	49122660	25489	274248	14127	13856	2898	4666	3408
chr13	49289708	49290895	141412	106013	61448	33061	10514	3492	8547
chr13	52535074	52535841	59471	3359	49471	50495	930	138	0
chr13	53271238	53272616	15279	40892	42690	31454	994	5025	3380
chr13	54114198	54114645	858239	465642	688201	289534	38434	3385	1663
chr13	55628097	55629287	2372138	1979541	2202100	246057	99877	7535	0
chr13	57927055	57927942	3130386	4278499	2808562	138734	65821	0	8615
chr13	59182570	59184390	1873938	5534014	1552114	345744	917	5308	23482
chr13	59609641	59610387	1447941	5961085	1126117	79359	42777	17546	24833
chr13	59668320	59669313	1389015	6019764	1067191	138038	17290	1094	8304
chr13	63095229	63097020	1991089	4707201	311053	1336	1336	81	0
chr13	63099063	63100109	1994923	4704112	314887	259	239	1096	0
chr13	63732128	63732992	2627988	4071229	477484	633324	104436	4492	1587
chr13	64134738	64135548	3030598	3668673	74928	1035934	34436	12652	0
chr13	64939485	64940290	3835345	2863931	728305	1840681	158671	14273	1510
chr13	65999800	66000729	4895660	1803492	1788620	1803759	71536	4940	5952
chr13	66364780	66365317	5260640	1438904	1438926	1439171	6987	19931	2048
chr13	67881465	67882675	5406062	75844	75753	76829	76041	805	7056
chr13	70676245	70676961	2611776	2870624	813557	153821	4855	0	0
chr13	70691853	70692640	2596097	2886232	829165	169429	9889	768	4995
chr13	71390307	71392309	1896428	3584686	472708	473180	23703	7744	49318
chr13	72926063	72926524	362213	2661445	373604	254838	130339	1506	6615
chr13	73792779	73794343	294345	1793626	158148	3371	3093	4413	0
chr13	73919544	73920569	348224	1667400	284913	121682	120314	0	78406
chr13	75596008	75596607	503095	7859	277572	90804	32915	13344	7223
chr13	76307509	76308924	0	719360	26342	27772	17276	13534	45936
chr13	76533608	76534557	101905	945459	88684	239	199	7729	0
chr13	77408615	77410848	159018	1083543	47338	11470	5771	181	26685
chr13	78233594	78234693	47227	259698	36430	36923	35563	4326	98893
chr13	81127194	81128235	1018213	1717899	210092	209970	63490	16410	8048
chr13	81980608	81981309	1871627	2571313	1063506	10801	43838	15150	17543
chr13	82084023	82084894	1975042	2674728	1166921	91765	147253	2945	0
chr13	84568517	84569814	4459536	5159222	1480	876875	1145	12545	0
chr13	84594671	84595506	4485690	5185376	27634	903029	27	6842	12787
chr13	85074808	85076021	4965827	5665513	507771	1207603	24718	0	5840
chr13	86447008	86447569	5559699	5603747	122142	5962	18447	5956	4242
chr13	89609335	89610532	2396736	2440784	2354993	974584	36864	33463	0
chr13	91061163	91062175	945093	989141	903350	475899	80902	8195	25819
chr13	92001895	92002725	4543	48591	0	491	491	301	9605
chr13	93345646	93346264	1335625	1294192	112162	850146	34684	28382	0
chr13	94198830	94200124	1021737	818968	740171	2272	1785	6375	44007
chr13	94445295	94446539	775322	572553	518072	248737	0	594	13421
chr13	94935671	94936131	285730	82961	28480	29065	8567	5274	17495
chr13	95925286	95926360	0	277509	25468	12699	6896	403	0
chr13	99674885	99675405	188676	28005	62710	18811	5887	5721	13187
chr13	99924941	99926698	4637	80995	7446	2737	2697	2830	6656
chr13	100124364	100125028	35928	280418	22461	25848	22734	3460	8690
chr13	104086627	104087335	557750	961397	156690	156923	1440	45090	43
chr13	104591918	104592735	1063041	1466688	661981	55211	55219	11651	0
chr13	108910001	108911335	47751	1223838	10692	10922	11061	9279	0
chr13	113033407	113033941	116724	242646	206897	64455	64455	2652	0
chr13	114218281	114218943	12257	243694	19468	19873	1308	0	91022
chr13	114914450	114916976	26160	10788	8447	16286	206	2062	787191
chr14	237825	238593	20518961	20778100	20534674	20107628	18871143	18798299	17879474
chr14	1173914	1176765	19580789	19839928	19596502	19169456	17932971	17860127	16941302
chr14	2357217	2357948	18399606	18658745	18415319	17988273	16751788	16678944	15760119
chr14	3646123	3646755	17110799	17369938	17126512	16699466	15462981	15390137	14471312
chr14	3827319	3830043	16927511	17186650	16943224	16516178	15279693	15206849	14288024
chr14	4860341	4861325	15896229	16155368	15911942	15484896	14248411	14175567	13256742
chr14	5365439	5366143	15391411	15650550	15407124	14980078	13743593	13670749	12751924
chr14	5547389	5548821	15208733	15467872	15224446	14797400	13560915	13488071	12569246
chr14	6551963	6552678	14204876	14464015	14220589	13793543	12557058	12484214	11565389
chr14	8009242	8010022	12747532	13006671	12763245	12336199	11099714	11026870	10108045
chr14	9813805	9814368	10943186	11202325	10958899	10531853	9295368	9222524	8303699
chr14	10343824	10345921	10411633	10670772	10427346	10000300	8763815	8690971	7772146
chr14	13074371	13076332	7681222	7940361	7696935	7269889	6033404	5960560	5041735
chr14	14685558	14687576	6069978	6329117	6085691	5658645	4422160	4349316	3430491
chr14	14867250	14867973	5889581	6148720	5905294	5478248	4241763	4168919	3250094
chr14	16181912	16182664	4574890	4834029	4590603	4163557	2927072	2854228	1935403
chr14	17512704	17514676	3242878	3502017	3258591	2831545	1595060	1522216	603391
chr14	18236317	18237298	2520256	2779395	2535969	2108923	872438	799594	45197
chr14	19244595	19245225	1512329	1771468	1528042	1100996	134711	136162	21888
chr14	19634909	19636014	1121540	1380679	1137253	710207	525025	157252	17058
chr14	19943112	19943970	813584	1072723	829297	402251	425539	149552	0
chr14	20353385	20354531	403023	662162	418736	7016	14978	0	33120
chr14	20374279	20374833	382721	641860	398434	27910	4622	129	54014
chr14	22241341	22242499	269290	102548	215511	94187	4698	4633	15427
chr14	22380874	22381600	408823	112850	355044	44040	476	450	0
chr14	25532738	25534032	622456	14239	13100	86206	13374	20255	10460
chr14	26002227	26002676	1091945	483728	482589	125996	53024	4433	0
chr14	26525736	26527352	1615454	1007237	1006098	42884	34503	0	3531
chr14	27502704	27503590	2592422	1984205	1720337	932320	48553	20188	6198
chr14	29232636	29233959	1822792	2109134	7819	66537	1157	431	10078
chr14	29472495	29473713	1583038	1869380	227664	171851	11903	11892	0
chr14	31589853	31590287	157	246642	84041	36010	6749	1243	21412
chr14	31591853	31592648	0	248642	81680	38010	4388	3243	19051
chr14	31829545	31830318	156951	486334	58235	4031	2676	4105	4643
chr14	32055146	32055918	382552	711935	23436	24462	24462	10056	0
chr14	33275032	33276163	1602438	675638	132228	245286	103008	3334	15368
chr14	34437569	34438566	483923	272316	16885	17145	3270	3562	7437
chr14	34944995	34945690	22254	233923	12698	12951	13351	13813	0
chr14	35999855	36001595	69052	739946	784	1541	1561	0	0
chr14	36556191	36558084	207581	183457	230403	17203	16287	2432	6025
chr14	39860185	39860974	6809	2737699	37882	7412	4062	1190	57336
chr14	40687785	40688824	819846	3565299	784664	95281	13789	12674	0
chr14	41205513	41206336	1337574	4083027	869445	613009	96733	7732	0
chr14	41403659	41404332	1535720	4281173	671449	415141	2964	7579	8700
chr14	43959812	43960856	1447378	6004967	1405449	1061324	145548	15806	8620
chr14	46053225	46054422	350506	3911401	282826	330701	56999	4935	2146
chr14	46985199	46985858	1282480	2979965	25452	175819	135138	18773	803
chr14	47228805	47229552	1526086	2736271	269058	9064	9084	15382	0
chr14	47666265	47666849	1963546	2298974	706518	427501	9318	3793	0
chr14	54601130	54603361	271671	171079	177234	130675	25922	8070	3497
chr14	54750057	54750716	124316	320006	112285	15873	15893	3550	2572
chr14	57314641	57315334	209660	33229	266450	212022	48994	6036	0
chr14	57552466	57553531	124649	271054	180142	24962	18602	0	33364
chr14	57577153	57578258	99922	295741	155415	49649	43289	18252	58051
chr14	57594080	57594654	83526	312668	139019	66576	60216	7546	74978
chr14	58827062	58827991	0	731682	34289	1685	1498	497	14827
chr14	59903072	59905431	35486	343185	25290	45685	5645	0	18567
chr14	60140898	60141557	177403	581011	43231	97314	13639	11849	32977
chr14	60730428	60731057	18398	220973	11427	13804	13844	360	84282
chr14	61940273	61941756	12071	192677	854	28220	220	0	0
chr14	62589079	62589719	331556	21612	4371	4855	1157	3968	10947
chr14	63819222	63820249	27358	83417	56623	117827	8219	857	32596
chr14	65731130	65731925	23576	121597	16848	22171	8340	8208	14648
chr14	66471833	66472479	262405	45106	501109	45563	43889	568	22650
chr14	67465345	67466217	51401	414521	240699	138359	18969	420	1734
chr14	67830659	67832980	1252	47758	1999	3535	3535	3684	8100
chr14	69041699	69042016	210960	415479	52912	53021	18516	9469	22383
chr14	73135218	73135979	54196	567764	149355	32874	2894	853	2315
chr14	73458805	73459384	124	244359	33139	21632	21632	10683	218
chr14	77389922	77390474	101468	52100	31796	18359	517	2702	0
chr14	80101784	80102367	1199008	1231629	1229197	798382	4003	1211	31984
chr14	80724394	80725436	575939	1177642	671768	328260	27823	12984	1085
chr14	83822701	83823512	1832952	1910493	1821991	231284	231324	5960	1343
chr14	84530639	84531809	2540890	2618431	1869037	475695	7495	3709	0
chr14	85436383	85437314	3446634	3181256	963532	1381439	149591	5387	0
chr14	86271783	86272642	2761785	2345928	128204	547654	128009	10202	7868
chr14	86504912	86505653	2528774	2112917	102844	314643	103963	0	0
chr14	87678826	87679576	1354851	938994	244604	558040	272924	2471	21160
chr14	88423557	88426511	607916	192059	31775	16493	4173	5573	0
chr14	88798901	88800994	233433	5441	8279	8697	8737	0	15437
chr14	88875511	88878669	155758	82051	22633	23467	22587	0	0
chr14	88898132	88899200	135227	104672	45254	46088	45208	4830	0
chr14	89353371	89355770	273149	75928	61655	62347	18168	7516	18372
chr14	94610242	94611253	16481	9010	13705	6938	6938	293	11375
chr14	97789018	97790795	427442	533867	87470	8081	7661	3984	0
chr14	98991543	98993509	869889	735895	92360	297699	12019	2360	35935
chr14	100827131	100828270	0	185113	10727	13546	13646	14406	0
chr14	102274108	102274806	3749	26803	712	1330	1430	0	0
chr14	103479268	103480129	38854	88124	31370	43727	26964	5554	0
chr14	103765382	103766363	35763	65299	18782	5958	5978	0	15122
chr14	106443796	106444293	112682	39770	32923	108681	21143	2459	106072
chr15	150702	152916	22684293	28186134	20558681	22680440	20026160	19855172	18134336
chr15	428007	429184	22408025	27909866	20282413	22404172	19749892	19578904	17858068
chr15	591948	593141	22244068	27745909	20118456	22240215	19585935	19414947	17694111
chr15	766740	767652	22069557	27571398	19943945	22065704	19411424	19240436	17519600
chr15	889377	890562	21946647	27448488	19821035	21942794	19288514	19117526	17396690
chr15	1376181	1376886	21460323	26962164	19334711	21456470	18802190	18631202	16910366
chr15	1791308	1791603	21045606	26547447	18919994	21041753	18387473	18216485	16495649
chr15	4617410	4618458	18218751	23720592	16093139	18214898	15560618	15389630	13668794
chr15	6295511	6296389	16540820	22042661	14415208	16536967	13882687	13711699	11990863
chr15	6942903	6943727	15893482	21395323	13767870	15889629	13235349	13064361	11343525
chr15	8368019	8368926	14468283	19970124	12342671	14464430	11810150	11639162	9918326
chr15	8473949	8474805	14362404	19864245	12236792	14358551	11704271	11533283	9812447
chr15	9132756	9133942	13703267	19205108	11577655	13699414	11045134	10874146	9153310
chr15	9168449	9169238	13667971	19169812	11542359	13664118	11009838	10838850	9118014
chr15	9236876	9237405	13599804	19101645	11474192	13595951	10941671	10770683	9049847
chr15	9247489	9248217	13588992	19090833	11463380	13585139	10930859	10759871	9039035
chr15	10003616	10005243	12831966	18333807	10706354	12828113	10173833	10002845	8282009
chr15	10252860	10253752	12583457	18085298	10457845	12579604	9925324	9754336	8033500
chr15	10370721	10371557	12465652	17967493	10340040	12461799	9807519	9636531	7915695
chr15	10464670	10466415	12370794	17872635	10245182	12366941	9712661	9541673	7820837
chr15	11193358	11196178	11641031	17142872	9515419	11637178	8982898	8811910	7091074
chr15	13208646	13210339	9626870	15128711	7501258	9623017	6968737	6797749	5076913
chr15	13244846	13245705	9591504	15093345	7465892	9587651	6933371	6762383	5041547
chr15	13994668	13995365	8841844	14343685	6716232	8837991	6183711	6012723	4291887
chr15	14332338	14333941	8503268	14005109	6377656	8499415	5845135	5674147	3953311
chr15	14769460	14770387	8066822	13568663	5941210	8062969	5408689	5237701	3516865
chr15	14924286	14932107	7905102	13406943	5779490	7901249	5246969	5075981	3355145
chr15	16734291	16736252	6100957	11602798	3975345	6097104	3442824	3271836	1551000
chr15	17379097	17381592	5455617	10957458	3330005	5451764	2797484	2626496	905660
chr15	17701038	17702299	5134910	10636751	3009298	5131057	2476777	2305789	584953
chr15	18610109	18610760	4226449	9728290	2100837	4222596	1568316	1397328	41446
chr15	20317247	20317716	2519493	8021334	393881	2515640	106774	124309	31786
chr15	20577635	20579314	2257895	7759736	132283	2254042	31891	2448	8109
chr15	21323472	21324265	1512944	7014785	611639	1509091	603072	122839	13991
chr15	22876536	22877648	879	5461402	14154	15988	14828	5272	0
chr15	23190707	23193366	131327	5145684	103475	98083	13955	23583	4884
chr15	23537840	23538712	478460	4800338	55554	445216	55446	82564	0
chr15	23936673	23938376	877293	4400674	454387	844049	4664	18487	1501
chr15	24287662	24288736	938996	4050314	805376	911300	35100	2389	0
chr15	27292195	27293158	1064317	1045892	964034	157365	40158	2024	3729
chr15	27344458	27345180	1012295	993870	994914	209628	10994	3605	0
chr15	27559156	27560924	796551	778126	779170	424326	42556	0	0
chr15	27875728	27876493	480982	462557	463601	464783	55884	1176	4988
chr15	28508485	28510113	0	165844	10271	167061	24819	3712	191499
chr15	30570961	30571780	467997	358522	345289	346116	105473	203121	119230
chr15	31042306	31043407	2395	786871	72390	72349	52576	5107	4763
chr15	31814765	31816021	140933	14257	49110	10582	10561	0	2324
chr15	32895463	32900519	33238	100253	5529	6757	6757	7081	14564
chr15	36424951	36425656	758827	728629	445527	446080	23836	3817	12864
chr15	38113780	38114867	528732	903488	249690	225609	16192	1125	0
chr15	38540943	38541914	101685	476441	1565	2162	2202	1821	3084
chr15	38541787	38544222	99377	474133	0	0	0	0	776
chr15	39209980	39211562	360289	23658	245368	21299	63876	1126	0
chr15	40288714	40289267	964	76147	40669	42129	19850	799	0
chr15	41363676	41364325	376	141129	42524	43511	43491	18093	0
chr15	41948335	41949497	11751	84941	2735	3079	2095	3216	0
chr15	45887582	45888374	0	186099	5814	7698	7738	2837	6743
chr15	46104110	46105219	120727	26730	106038	105949	16639	2076	1746
chr15	46667924	46669194	684541	590544	669852	669763	87666	31524	0
chr15	47825503	47826184	614920	1748123	427231	611014	13179	6032	9849
chr15	48378429	48379283	61821	2050283	89837	57915	34029	104	27165
chr15	50435692	50436113	143556	5923	38077	35648	8571	1513	1558
chr15	54811553	54813660	75195	1123341	62386	62373	0	0	667
chr15	54894065	54895946	4459	1137885	15214	17884	13186	7386	6496
chr15	55020339	55023917	102785	1009914	107084	144158	19975	3997	7697
chr15	55358344	55361110	109797	672721	125763	99580	5762	3150	6473
chr15	55940779	55942037	274505	91794	60145	35615	11739	0	24473
chr15	55944271	55944728	271814	89103	63637	32924	9048	0	21782
chr15	58832381	58832951	52728	309149	66203	21838	7692	3859	0
chr15	59336245	59338820	751	683015	54235	55871	4561	317	6853
chr15	59571787	59573136	7512	448699	9028	17440	10066	6813	24751
chr15	59999187	60001527	25656	20308	16570	17443	15443	11414	3828
chr15	60733759	60736645	0	113045	32138	30930	30975	0	27067
chr15	60853099	60853482	5674	151270	2468	3532	3535	4408	12496
chr15	62814640	62815479	489302	10365	101481	39436	2485	1966	6712
chr15	63368440	63369292	57487	26961	26873	27856	16604	6657	0
chr15	63393245	63397351	29428	51766	16339	16605	7201	0	987
chr15	63653425	63654438	55291	478	82715	40686	17941	0	7006
chr15	66405450	66407818	192258	0	130589	38418	34567	0	0
chr15	66700663	66702134	22849	152728	6386	21479	3539	2071	13903
chr15	66907859	66909549	66860	31039	83204	11635	467	673	0
chr15	67038680	67039662	197681	11047	43065	45176	26983	1372	1589
chr15	68684741	68685745	101349	28835	85786	1718	1737	1756	0
chr15	69063942	69064865	5524	44393	16344	19091	11259	6400	9470
chr15	73942405	73943747	52924	25521	13686	13401	13441	5389	0
chr15	74093107	74093827	181861	2248	115519	164103	50322	6214	14577
chr15	75064297	75065751	11279	169760	3674	636	173	0	5480
chr15	75953674	75954025	23925	15852	12810	21010	12973	1	11610
chr15	77278580	77279006	35231	21443	1504	1870	1790	2631	1789
chr15	77480079	77483299	134865	222942	5879	5655	0	979	3978
chr15	78748226	78748653	5138	51985	16003	17722	702	0	5
chr15	80145840	80147630	0	236311	40463	0	0	0	37758
chr15	82238486	82239186	204640	100700	97746	99310	2030	4686	17247
chr15	82670633	82672408	150575	272657	114841	91649	90969	94400	44558
chr15	83067384	83068378	155242	520781	246595	248298	152258	152021	0
chr15	83910464	83911298	85023	5294	33087	5918	5727	5972	12758
chr15	85185974	85187150	0	55736	8192	9010	8530	4227	4467
chr15	85321591	85322766	1995	52901	16862	29767	5001	3213	1937
chr15	88728827	88730147	271128	1824	70511	5766	5783	2478	0
chr15	88852721	88853365	147910	51982	51920	21181	14103	0	0
chr15	89459102	89466104	192802	9354	2069	0	0	1991	0
chr15	90606505	90607290	3252	186194	31282	1161	0	0	77
chr15	91445290	91446550	1896	131691	0	0	0	0	8765
chr15	92398281	92400644	756028	2707	917	552	0	0	4651
chr15	93089731	93090972	65700	36671	71691	77764	74364	4404	30801
chr15	93654713	93657020	83785	23681	23055	23110	21469	0	0
chr15	95078926	95079761	1507998	304492	303430	49735	46035	5372	0
chr15	95102023	95102430	1531095	327589	326527	27066	23366	3883	11206
chr15	95294994	95302577	1724066	520560	519498	165350	77705	3081	0
chr15	96219398	96220421	2648470	643588	6492	6391	6374	7433	0
chr15	97340838	97341615	2463940	386953	91484	31793	32851	3677	0
chr15	98515428	98516390	1289165	538961	627242	11551	10647	23117	3282
chr15	98665813	98666963	1138592	388388	476669	161936	1638	35009	0
chr15	98880717	98881814	923741	173537	261818	261873	44793	254	7560
chr15	100016051	100016712	116077	376970	10042	505	38	478	4574
chr15	100097037	100097743	35046	359677	7251	7353	7813	1820	11012
chr15	100652460	100654943	383287	18443	17045	17390	17293	0	472088
chr15	101133579	101134441	8030	77101	1856	8015	2815	2815	953207
chr16	229119	229997	4312	1148	39880	1479	359	1513	0
chr16	707757	731363	0	23373	0	0	0	0	0
chr16	740019	740483	2065	14253	0	0	0	2129	0
chr16	1129137	1129664	232684	71824	97761	13867	13872	4410	0
chr16	1246712	1247743	114605	45106	103395	10985	7748	1756	35744
chr16	4161595	4162600	149080	156680	2929	3356	2176	351	3424
chr16	4215232	4215591	96089	148966	17587	17525	17825	1299	870
chr16	4723626	4724680	0	227445	18016	18816	8302	8274	0
chr16	4855580	4856158	0	95967	2288	2556	2576	2486	12074
