Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr13	87149832	87151396	1	873	127.345	335.916	0	64.8	5.96786	23.6502	0	3630	298125	58798	579577	4899920	4855872
chr13	87726333	87727577	1	819	0	0	211.562	1109.8	5.69791	0	0	29080	276664	3764	1156078	4323739	4279691
chr13	88251328	88252538	1	808	317.215	0	134.665	180.3	2.15222	7.67552	0	181	801659	13004	1681073	3798778	3754730
chr13	88279771	88280817	1	758	55.8845	122.243	134.772	0	5.93137	7.05188	4683	6706	830102	14081	1709516	3770499	3726451
chr13	88331790	88332452	1	594	0	216.837	0	0	1.02139	0	3301	0	882121	8086	1761535	3718864	3674816
chr13	91960679	91961496	1	883	186.651	0	0	451.9	8.63077	10.266	0	0	37700	3960	4029	89820	45772
chr13	92482829	92483653	1	571	0	0	0	0	0.189687	7.67552	0	12907	431658	44805	430147	431375	472808
chr13	92559326	92559928	1	1791	211.476	118.892	0	2.5	3.55299	25.2333	1478	1744	508155	2722	506644	507872	549305
chr13	92723933	92724532	1	789	81.4947	25.2363	104.356	47.9	6.391	6.71608	0	2440	672762	7604	671251	672479	713912
chr13	93037301	93038188	1	1258	105.738	0	0	0	8.7548	14.3916	0	6142	986130	197079	420238	985847	1027280
chr13	93191049	93191510	1	643	41.3757	78.2708	0	170.5	1.54668	13.1443	0	2489	1004900	189438	266916	1139595	1181028
chr13	93315430	93316225	1	1942	2550.59	356.677	221.881	393.1	43.1466	104.003	0	3098	880185	64723	142201	1263976	1305409
chr13	93743532	93744125	1	1212	105.738	208.062	0	870.6	0.919254	0	30061	3341	452285	135371	284873	1274967	1477736
chr13	99030796	99031688	1	1756	43.5696	221.854	0	275	7.12056	70.0391	1219	10686	28461	15988	96788	236512	67416
chr13	99257380	99258714	1	855	105.738	28.7001	12.4683	78.2	2.07197	11.7052	0	3757	33816	8396	26935	57821	44929
chr13	101732641	101733232	1	941	211.367	356.093	0	87.4	15.7076	21.1077	102382	2988	163398	15077	372692	837577	412104
chr13	103428021	103428639	1	606	466.644	115.061	69.985	47.9	13.8034	0	0	283	1777	1797	1383	302791	8485
chr13	106345674	106346311	1	1417	294.997	65.6469	0	0	3.18091	0	7547	1149	527260	100329	552773	3220444	799112
chr13	106454928	106455590	1	933	248.396	0	0	70.3	6.71201	5.61272	0	854	636514	8140	662027	3329698	689833
chr13	109674177	109676645	1	613	184.812	0	52.7974	55.6	12.8039	2.63846	35929	0	59933	52902	105760	458528	811927
chr13	109868895	109871421	1	1381	0	29.4423	0	16.3	6.36911	19.6206	0	567	53511	49471	53756	263752	1006645
chr13	109945776	109946522	1	1006	414.677	356.677	111.716	269.7	16.0213	6.71608	8367	9116	130392	76918	130637	188651	1083526
chr13	109995375	109996572	1	914	115.852	122.86	5.35626	118.6	0.204279	15.3511	164	8490	179991	26868	180236	138601	1133125
chr13	110101482	110102506	1	597	151.53	355.671	0	108.5	11.6512	15.351	0	2287	196477	71672	286343	32667	1172655
chr13	110346125	110347400	1	1233	211.476	572.188	0	156.6	23.0397	21.1077	16945	11217	46994	3436	90666	210799	927761
chr13	110543442	110544150	1	1036	105.738	0	110.951	331.6	10.7538	34.5399	3280	3555	104438	21218	103301	180599	731011
chr13	110871855	110872416	1	868	64.3622	5.94462	48.2063	296.2	2.53889	13.3842	15200	1389	2253	2260	80482	2060	402745
chr13	110904594	110906477	1	1983	73.8557	0	0	189.1	3.65513	0	0	1642	29777	7592	113221	28214	368684
chr13	111290933	111292881	1	1015	0	118.892	0	264.9	7.29567	3.83776	138945	411	22989	4378	21182	56758	0
chr13	111667921	111668644	1	1208	0	0	403.104	768.2	8.01064	23.6022	9694	11497	49977	27400	50960	78066	104764
chr13	111906623	111908856	1	531	156.308	0	43.6153	9.4	4.52331	0	0	0	51279	47720	50127	106527	0
chr13	112038112	112038865	1	783	24.8254	69.3539	81.8743	99.5	7.28107	0	27947	3634	88051	17325	181616	22059	69050
chr14	19012232	19014193	1	1423	111.459	412.621	42.286	90.6	24.4551	64.0906	47428	22699	1332028	95543	1759074	2002500	1743361
chr14	19016602	19017343	1	953	317.215	286.794	110.951	1.9	11.0238	14.9673	51798	19549	1328878	92393	1755924	1999350	1740211
chr14	19025592	19026636	1	663	0	0	0	189.1	4.23149	9.73832	60788	10256	1319585	83100	1746631	1990057	1730918
chr14	19028276	19029134	1	523	10.1223	71.9386	93.8932	153.4	10.6006	5.08503	63472	7758	1317087	80602	1744133	1987559	1728420
chr14	19034879	19037110	1	2684	265.987	394.437	1869.97	593.2	73.4163	88.8921	70075	0	1309111	72626	1736157	1979583	1720444
chr14	19040243	19043401	1	2976	135.006	0	0	150.4	9.27279	26.8164	75439	3057	1302820	66335	1729866	1973292	1714153
chr14	19044579	19046597	1	979	131.743	10.8985	110.951	98.5	5.09967	0	79775	7393	1299624	63139	1726670	1970096	1710957
chr14	19085062	19085379	1	516	0	15.1744	92.5868	69.7	3.356	15.1592	120258	22760	1260842	24357	1687888	1931314	1672175
chr14	19112370	19113501	1	1558	177.529	245.153	20.5494	94.2	28.5479	56.1273	147566	3937	1232720	2486	1659766	1903192	1644053
chr14	19554898	19555602	1	1426	153.699	169.139	50.3642	165.7	9.28008	5.42084	4137	237664	790619	445014	1217665	1461091	1201952
chr14	19629846	19630626	1	1238	312.267	0	0	79.5	6.55151	13.4322	11995	162640	715595	519962	1142641	1386067	1126928
chr14	19816847	19817542	1	957	446.025	67.4275	0	309.7	5.45716	10.8896	23980	23287	528679	551967	955725	1199151	940012
chr14	20243503	20244276	1	747	59.4611	103.707	0	263.6	5.034	30.7021	3343	3497	101945	125233	528991	772417	513278
chr14	20340127	20341154	1	592	123.521	43.1938	133.808	0	3.83752	0	19862	4121	5067	28355	432113	675539	416400
chr14	20384910	20385603	1	1730	795.637	1135.61	210.571	1742.6	95.938	587.178	64645	0	38541	15253	387664	631090	371951
chr14	20704280	20707004	1	600	153.028	191.132	81.2592	140.7	8.69643	18.4213	9429	8864	23772	23812	66263	309689	50550
chr14	21651162	21651888	1	1712	292.389	0	0	0	8.84234	19.0449	43463	4235	8268	8288	8240	109754	20921
chr14	22629305	22629951	1	823	39.5368	0	0	561.5	8.60159	12.0889	0	0	6061	1036	303673	121046	348288
chr14	24034047	24036368	1	1723	211.476	118.892	0	109.9	18.1662	13.4322	6204	0	588	588	0	157943	0
chr14	24650186	24650933	1	860	206.919	174.596	145.89	581.2	7.5729	7.77147	0	176	7083	6583	5894	169756	0
chr14	24651337	24651891	1	419	184.248	228.846	87.2867	156.1	5.3842	0	207	0	6125	5625	4936	168798	0
chr14	24707992	24708787	1	810	89.5376	0	134.041	300.2	3.56028	0	2968	833	2729	2769	1458	111902	0
chr14	24906972	24909926	1	767	114.98	66.3616	0	345.4	14.9488	0	4502	0	1530	1530	811	28093	0
chr14	26335253	26337346	1	1571	40.5826	172.321	326.589	385	32.6043	52.2415	8065	17582	232890	34594	815615	816754	1424971
chr14	26877950	26878881	1	1257	186.903	104.02	110.951	327.5	17.0573	29.7426	8415	5856	307566	69173	1358312	1359451	1967668
chr14	29133106	29134264	1	888	0	149.118	0	83.9	11.8336	0	0	2646	28242	28242	89663	2208829	1922487
chr14	29486605	29487823	1	667	0	0	0	0	0.342896	4.12559	1178	842	185961	841	241774	1855270	1568928
chr14	30295171	30296155	1	2668	182.252	152.579	110.951	83.5	69.1629	112.446	10796	583	443613	30641	731604	1046938	760596
chr14	32953263	32954402	1	817	46.4671	0	0	30.3	8.2368	17.8456	1652	4379	14348	50411	49093	997399	1280669
chr14	34817304	34820155	1	1169	0	154.52	275.425	95.6	26.1404	50.0348	0	2722	111381	120	15923	106232	102334
chr14	34953345	34954068	1	1650	133.322	403.271	0	970.8	14.905	6.71608	0	12010	21301	8892	21048	242273	30604
chr14	35850651	35851366	1	647	0	0	0	58.4	4.41388	1.87091	21	2556	13427	5487	18586	890175	18680
chr14	38569214	38569964	1	767	0	0	0	4.6	4.55249	15.495	0	8424	225072	18601	889490	1446728	929023
chr14	39226469	39227398	1	1637	91.3571	177.289	10.3896	0	10.6298	16.4544	0	12096	109369	13788	232056	2103983	271589
chr14	39602200	39602649	1	477	112.174	0	0	564.4	3.48733	3.9337	2609	19317	18616	17536	17539	2479714	359
chr14	40694482	40695479	1	779	7.4817	36.6174	0	91.9	8.65995	0	0	6019	101978	20486	791361	3571996	826543
chr14	41741681	41742470	1	1198	186.07	511.765	81.1091	148.5	11.819	17.8456	16182	5832	77003	77285	333311	4619195	1873742
chr14	41816092	41817131	1	751	180.088	128.532	0	44.6	10.6663	6.71608	3898	788	2342	2624	258650	4693606	1948153
chr14	42008415	42009276	1	1357	211.476	539.32	443.09	69.6	24.9877	102.852	6968	7029	188794	73068	66505	4885929	2140476
chr14	42507484	42508245	1	2692	349.396	475.594	0	259.5	26.2425	28.2555	21960	0	183891	26880	431497	5384998	2639545
chr14	42519911	42521108	1	1325	194.407	106.494	0	35.9	5.7052	36.4587	21640	5872	171028	39307	443924	5397425	2651972
chr14	42561857	42562489	1	1365	53.398	75.066	110.951	0	10.2869	29.5987	4789	336	129647	20156	485870	5439371	2693918
chr14	43075615	43076383	1	1425	167.236	200.093	96.9849	784.8	28.9273	18.4692	0	1223	177127	35106	999628	5953129	2331851
chr14	46236143	46236695	1	1914	0	214.006	141.554	71.9	6.20861	18.901	0	6992	513619	5317	100553	3729128	533424
chr14	46480094	46480966	1	785	105.738	459.72	0	78.7	15.7368	27.8238	10390	2425	328266	90572	142672	3484857	777375
chr14	49356338	49357403	1	759	140.677	118.892	0	376.4	10.4182	13.4322	4204	9365	283209	8372	693102	608420	684703
chr14	49407364	49408406	1	800	129.337	237.805	57.8353	70.5	26.4249	14.3916	0	4899	232206	59398	642099	557417	633700
chr14	52995168	52997567	1	1478	114.166	0	0	942.1	17.6993	11.4173	11758	1117	21769	20737	20080	172365	109419
chr14	55346870	55347622	1	563	394.122	249.96	20.6599	325.7	13.3365	9.69035	1928	299	454	454	98	123238	20854
chr14	55956118	55956941	1	1517	93.7849	88.1785	0	0	14.8175	7.67552	7002	8163	30014	30034	77026	398182	107225
chr14	59428582	59429905	1	679	77.2346	308.654	0	208.9	2.32731	6.28433	38510	13691	57239	5318	65654	129768	315478
chr14	60215696	60217589	1	906	465.166	133.301	0	63.5	18.5675	40.2485	20917	16640	72447	21532	118029	655809	252201
chr14	60375531	60376028	1	1883	0	0	0	0	0	0	26513	3665	56048	9913	9894	576002	199766
chr14	60405420	60405983	1	856	105.738	237.785	0	10	13.9493	6.71608	0	5680	26093	733	18770	546047	169811
chr14	60900062	60902034	1	2394	0	1.76709	0	186.7	0.189687	0.143916	0	18831	79738	50402	101307	49996	140171
chr14	61056486	61057656	1	1253	461.474	353.5	238.558	1342.5	51.3104	52.4334	3075	2799	27374	27344	56133	58755	247639
chr14	62664232	62665004	1	1020	26.1994	4.00904	17.4401	804.3	0.379375	0	79711	8590	80008	15372	79524	96765	406709
chr14	63027816	63028475	1	1637	91.4136	77.0504	0	490.9	9.28738	6.90797	1558	3243	443592	47171	443108	460349	770293
chr14	63283557	63284625	1	1267	134.344	0	104.277	911.8	92.7644	185.028	998	2808	396440	93580	465411	450914	562982
chr14	64280979	64282273	1	2154	99.3821	65.8501	87.2867	0	26.6	39.6729	0	14328	14415	14395	36752	545174	134209
chr14	65137685	65138269	1	1839	518.649	0	0	507.5	5.64685	23.0266	4513	101	2398	2347	32466	30900	148587
chr14	67659370	67660351	1	803	230.197	889.044	151.61	370.8	1.16731	20.4361	25274	2970	47545	2926	46565	220387	20424
chr14	70891287	70892082	1	1072	0	0	0	89.6	13.2198	0	28496	762	7423	134	7153	397894	26757
chr14	73739085	73739971	1	1192	105.738	206.517	0	0	14.5184	7.67552	949	0	2061	2081	1918	33236	0
chr14	74187319	74187978	1	737	81.1335	0	25.2509	993.4	1.37159	0	0	2490	6115	6115	5798	481470	0
chr14	75371374	75371948	1	779	1185.26	100.978	140.081	1173	34.8368	39.481	0	492	508	528	17179	267676	85
chr14	76798621	76800104	1	1338	40.9522	20.7816	48.5286	317.6	7.19352	14.7754	0	8137	19132	19132	18902	3450	125514
chr14	81923858	81924869	1	667	189.409	0	0	0	0.773341	0	5565	2693	11727	4094	6150	11650	17677
chr14	83141087	83142864	1	1622	597.359	1141.58	486.927	2807.9	84.71	65.146	1087	5830	198443	385523	1140377	1228879	1151338
chr14	84464665	84465770	1	1176	438.017	237.785	0	674.9	0.452332	0	6394	219	409721	57226	1935076	2552457	2474916
chr14	86312702	86315061	1	1628	481.799	369.577	270.085	328.9	13.6283	3.45398	3385	598	505235	85590	85785	2303509	2719366
chr14	86909391	86911131	1	1094	0	148.561	141.925	118.5	6.87251	10.266	0	11107	88947	201309	507323	1707439	2123296
chr14	87413504	87414133	1	512	45.2132	57.7269	0	332.9	2.58996	1.67902	34081	9486	593060	41480	510047	1204437	1620294
chr14	88058371	88059030	1	592	97.4628	231.842	0	100.4	1.02139	1.5351	9234	49	178586	57102	133946	559540	975397
chr14	89262244	89263676	1	670	0	103.139	0	136.1	8.39002	21.9712	0	2556	2940	2193	2375	7042	184045
chr14	89658071	89659217	1	1617	115.649	252.277	68.8662	52.8	6.46395	0	0	3616	15139	6612	26023	176348	4149
chr14	89827071	89829168	1	779	0	118.838	110.951	80.1	3.356	13.4322	0	8734	2328	2348	1586	345348	10249
chr14	91759346	91760205	1	595	0	183.727	191.278	85.6	4.01261	7.67552	6232	0	9531	0	30271	252622	0
chr14	93013137	93013868	1	909	317.215	600.892	242.685	371.7	6.62446	23.4583	32936	18	4078	4108	3772	157884	10141
chr14	93624678	93626294	1	533	105.738	200.374	110.951	5	17.816	0	7038	347	24475	3702	23441	282992	39121
chr14	94510732	94511837	1	3721	616.185	60.2024	208.76	1135	34.8295	57.2306	24522	5744	17988	18008	17374	26918	5
chr14	94611710	94612144	1	588	115.878	237.797	22.9554	689.8	6.04081	6.90797	10484	1761	8406	8406	15173	8119	17949
chr14	95057305	95057945	1	672	239.06	148.615	0	329.9	5.78546	0	12149	331	97991	41281	178394	10979	463544
chr14	98253986	98254967	1	1307	422.953	237.785	0	671.7	25.6224	56.607	6302	281	79782	10251	152554	998835	892410
chr14	99968189	99968862	1	1348	58.8454	0	0	626.2	10.3453	13.4322	1679	416	15994	15994	18836	29211	0
chr14	99969868	99970451	1	1329	124.546	0	0	241.6	3.21009	7.67552	90	296	14405	14405	20515	27622	0
chr14	99975703	99976401	1	1010	0	237.785	0	116.2	4.23149	7.67552	1275	1040	8455	8455	26350	21672	0
chr14	100394089	100394668	1	425	0	0	0	0	2.1887	6.71608	5624	1896	2488	1918	18371	7342	142027
chr14	100589590	100590220	1	758	437.585	65.3911	110.951	166.3	3.85211	0	0	126	14666	14706	35243	36318	0
chr14	101504533	101505344	1	754	105.738	237.785	0	333.8	3.03499	0	6276	15029	186789	34146	451038	337657	511183
chr14	102189767	102191733	1	1059	0	0	70.6002	128.5	8.82045	29.7427	46643	6435	35183	5963	15698	55428	86822
chr15	20003800	20006295	1	2158	105.738	0	76.518	21.8	13.9931	18.3733	0	1793	2827061	172781	705302	8332755	2830914
chr15	20014675	20016354	1	805	105.738	0	62.8034	86.7	11.2353	7.67552	4302	6293	2817002	162722	695243	8322696	2820855
chr15	20019506	20021274	1	414	74.4763	118.892	0	0	3.51651	0	3354	11124	2812082	157802	690323	8317776	2815935
chr15	20024285	20026860	1	623	0	0	0	103.8	6.41289	16.9341	0	15903	2806496	152216	684737	8312190	2810349
chr15	20032637	20034427	1	1718	298.221	0	90.2075	199.4	4.22419	0.911468	0	24255	2798929	144649	677170	8304623	2802782
chr15	20037749	20039630	1	1201	380.29	211.004	107.89	344	3.21009	33.3885	0	29367	2793726	139446	671967	8299420	2797579
chr15	20040352	20041052	1	1112	0	0	0	79	8.68184	0	0	31970	2792304	138024	670545	8297998	2796157
chr15	20041591	20042453	1	947	445.019	118.892	110.951	316.4	8.37543	14.3916	0	33209	2790903	136623	669144	8296597	2794756
chr15	20042852	20043730	1	799	84.5659	150.871	32.485	7	3.21009	6.71608	0	34470	2789626	135346	667867	8295320	2793479
chr15	20119501	20119908	1	824	0	98.0862	0	144.2	5.64684	10.4579	58079	59163	2713448	59168	591689	8219142	2717301
chr15	20137908	20139149	1	983	105.738	118.892	110.951	308.2	3.66972	48.9314	76486	39922	2694207	39927	572448	8199901	2698060
chr15	20304895	20312478	1	1362	11.953	123.317	350.501	297.3	15.2698	29.7426	37024	111957	2520878	112012	399119	8026572	2524731
chr15	20313732	20314726	1	1112	69.7219	0	0	122.6	5.39879	6.71608	34776	120794	2518630	109764	396871	8024324	2522483
chr15	20314851	20315948	1	1413	0	118.892	87.9919	108.5	7.63126	13.4322	33554	121913	2517408	108542	395649	8023102	2521261
chr15	20544743	20549799	1	1547	317.214	61.3634	0	384.3	22.3101	35.4993	0	11891	2283557	0	161798	7789251	2287410
chr15	20759750	20760935	1	1623	0	0	110.951	146.6	7.52183	32.2372	190224	98170	2072421	214006	47917	7578115	2076274
chr15	21312037	21319039	1	1156	177.456	179.329	0	0	10.7319	34.5399	2556	111404	1514317	608298	600204	7020011	1518170
chr15	21320219	21322559	1	546	105.738	137.717	0	528.6	10.7246	25.0414	10738	119586	1510797	604778	608386	7016491	1514650
chr15	22658082	22659343	1	1067	0	0	110.778	360.2	13.2635	23.3624	5588	70725	174013	33442	173474	5679707	177866
chr15	23427139	23428162	1	625	31.5054	25.76	0	202.9	1.32052	0	18335	193114	334515	48595	53938	4910888	367759
chr15	23592223	23593016	1	788	111.245	66.7905	0	213.2	4.90269	10.6498	3329	28260	499599	109829	109937	4746034	532843
chr15	23921007	23921899	1	992	1014.19	756.807	199.557	375.8	45.7001	55.6475	4061	2821	828383	9962	438721	4417151	861627
chr15	25163177	25164353	1	1102	0	0	55.5807	317.9	2.33461	10.314	0	3480	35683	35683	35521	3174697	63379
chr15	25675131	25675701	1	993	266.204	0	116.568	0	31.4808	76.3714	8362	2296	7775	6775	6061	2663349	24966
chr15	26661882	26662706	1	665	211.476	187.256	0	0	5.40608	25.1853	358036	9499	296158	21610	333721	1676344	1011717
chr15	27067829	27068606	1	614	0	118.796	21.9895	322.5	2.55348	7.67552	5179	10453	66076	70256	739668	1270444	1288869
chr15	27550363	27554469	1	1633	283.18	265.495	140.892	1492.5	65.661	96.9035	0	407	415533	33763	785625	784581	803006
chr15	28616193	28616842	1	1134	1716.62	316.5	200.451	808.9	19.1292	29.2629	84770	88315	274769	49447	49154	273552	89024
chr15	28687428	28689056	1	1966	2574.83	252.254	895.272	1132.1	38.7765	50.4186	12556	16101	346004	120682	120389	344787	160259
chr15	28718796	28720541	1	2395	11014.8	368.321	814.77	964.2	182.384	316.375	1152	11006	377372	152050	114301	376155	191627
chr15	28738151	28739263	1	745	288.847	522.952	1434.2	60.6	5.18722	15.447	6728	30361	396727	171405	95579	395510	210982
chr15	28785096	28785888	1	859	0	5.94462	0	16.3	2.71398	6.71608	0	77306	443672	197208	48954	440940	257927
chr15	30241317	30242418	1	687	0	0	84.4866	335.6	9.48436	32.8129	43538	4058	675478	198	640462	28878	797359
chr15	30622748	30623169	1	848	704.422	0	2.61664	69.3	11.0456	14.6315	67841	254908	294727	157260	293900	410309	416608
chr15	31221508	31222415	1	4809	340.729	237.785	140.506	495.5	29.314	21.5394	9553	10058	25384	180	24747	607863	0
chr15	31802504	31804107	1	1574	108.992	479.529	264.528	2948.1	5.39878	22.0671	1285	0	0	0	36849	26171	128672
chr15	34473494	34474350	1	1401	254.018	184.716	221.902	1887.7	19.0928	13.4322	5867	1720	27886	19802	26527	488126	18492
chr15	37535043	37535828	1	3561	870.881	731.862	371.367	12150.7	61.4733	112.542	20543	7265	108938	24179	131497	361965	148148
chr15	38274426	38275077	1	486	26.6643	82.6888	88.8036	527.2	6.21591	7.67552	0	0	65399	20159	89480	743278	368522
chr15	38788569	38789496	1	1056	45.1093	62.8512	34.9376	1261.4	11.7022	43.1748	19676	0	21964	9071	40626	228859	1614
chr15	40422537	40423181	1	2028	816.249	445.839	298.867	2239.8	114.746	77.7146	2825	10158	3571	3532	20698	209970	25694
chr15	41718618	41719407	1	1389	206.203	162.486	0	268	46.2399	116.092	0	223	2369	0	1546	75153	11135
chr15	42191943	42193636	1	579	55.4184	30.1837	58.6468	1265.5	7.33214	51.6179	9439	1096	4719	3280	4396	18077	0
chr15	44085198	44086652	1	720	125.047	0	0	1777.8	3.93966	22.0671	4527	4771	774	0	0	483507	0
chr15	44087078	44089898	1	4103	0	0	0	127.6	8.60888	13.4322	3715	1525	2654	1238	1065	485387	0
chr15	44090410	44091519	1	1771	0	0	0	0	15.4668	51.8098	2094	0	1157	0	1194	488719	95
chr15	44699170	44699521	1	2158	0	0	0	0	0	0	3166	4273	19775	6855	18862	686231	32223
chr15	45753680	45756163	1	1752	0	0	0	0	4.3774	15.3511	6167	2451	30996	2366	2533	232384	40330
chr15	49663633	49664361	1	5598	0	0	0	0	2.1887	0	19467	302	201249	50015	199738	765205	36137
chr15	50377686	50379993	1	1767	0	0	0	0	0	0	30456	772	18959	19903	94197	49573	199676
chr15	50817523	50818184	1	2614	0	0	0	1630.1	4.5233	50.3706	583	23119	26480	16752	99544	341847	24649
chr15	51125696	51126515	1	1203	0	0	0	1688.3	1.02139	0	2038	1709	67712	6346	42191	220366	87874
chr15	53633662	53634367	1	1386	0	0	0	8613.1	74.5179	135.953	22724	4715	495336	52838	550336	20371	668447
chr15	54844152	54845927	1	2025	105.738	237.785	0	15269.6	51.6533	101.461	2892	1369	30106	29269	30119	1155940	42928
chr15	55331130	55331965	1	1426	190.863	0	0	2973.3	15.2188	25.2333	35618	1312	128725	34907	154908	701866	138942
chr15	55501792	55502489	1	1071	269.828	136.477	86.243	1140.3	21.5952	26.7204	11685	7443	12468	7467	11722	531342	3874
chr15	57979167	57982387	1	1958	26.6643	251.694	221.043	4046.4	24.8928	67.5446	0	261	16369	15962	15949	40335	20519
chr15	61107948	61109206	1	980	124.104	268.214	92.3592	1068.7	11.0529	19.4287	35365	14463	19624	16684	94422	102989	260523
chr15	64449019	64451785	1	569	0	0	42.199	1400.3	1.63423	27.8238	0	0	3095	3075	493	739103	0
chr15	64868852	64870038	1	2050	90.3984	0	0	0	8.20033	28.7832	4898	12336	4568	4548	18862	489744	48721
chr15	65244360	65246728	1	1519	317.214	0	61.9796	0	9.01014	13.4322	0	1001	35508	21616	20981	113054	876
chr15	66156287	66157121	1	602	86.4292	206.082	0	26	1.29863	0	4581	1082	1043	1003	4326	105670	12623
chr15	66792582	66796160	1	2203	490.072	237.595	0	575.3	18.2173	23.4583	9795	0	1136	513	0	80539	0
chr15	68488712	68489905	1	868	123.782	888.453	110.951	1968.6	22.1278	5.27692	389	46	12351	12311	10671	123972	0
chr15	68549923	68551179	1	1106	143.365	201.35	6.23376	81.8	7.38322	14.9673	0	32	18777	299	199	62698	25946
chr15	70338912	70339835	1	840	89.68	53.5172	0	6157.8	18.2173	21.9232	3164	4882	9788	9808	46156	89993	0
chr15	72491143	72498964	1	1167	123.011	29.3765	140.884	263.8	6.04081	6.71608	0	0	20232	0	19291	406656	0
chr15	72499350	72499903	1	2160	302.424	314.083	110.951	51.4	8.97367	25.4252	0	1418	19293	7046	18352	414863	0
chr15	74913488	74914327	1	543	58.8455	45.5754	71.9269	329.3	3.1809	15.351	0	0	5324	0	3685	321184	0
chr15	74916851	74918433	1	561	98.8223	207.088	0	0	7.79177	19.5246	0	39	8687	1183	7048	317078	0
chr15	74920209	74923095	1	619	241.62	143.581	0	731.5	32.4293	167.614	157	64	4541	445	10406	312416	0
chr15	75005394	75007501	1	1713	1.7604	28.7001	121.414	183.3	12.8696	30.3183	2825	7298	10851	7568	10348	228010	37970
chr15	75082885	75083739	1	601	48.7314	154.56	0	27.5	9.23631	14.3916	1210	308	241	61	0	151772	452
chr15	75268729	75270071	1	945	31.6625	78.2675	0	0	11.2718	23.5063	4041	0	17645	6225	17408	17261	39544
chr15	75495888	75496610	1	825	57.5249	348.305	0	147.8	1.83851	2.49454	3446	0	606	0	0	24037	81
chr15	75500023	75501372	1	710	81.684	210.006	177.144	644	2.28354	11.993	7581	0	2659	2659	2796	19829	0
chr15	75502612	75505271	1	3144	256.412	581.116	218.821	502.3	4.66193	39.5289	10170	1536	5248	810	5385	15930	0
chr15	75822575	75823487	1	936	538.065	0	86.8426	129.6	23.2075	55.1198	2260	1308	48189	16321	45868	146390	3070
chr15	77369485	77370337	1	383	366.866	0	0	57.6	0.911957	0	10413	7362	5839	5859	5462	112348	24271
chr15	79213670	79214757	1	1486	105.738	208.524	110.951	0	18.531	37.4182	17428	1248	16483	16819	16458	89873	0
chr15	79216819	79217525	1	878	0	0	0	0	0	0	20577	303	13715	14051	13690	93022	0
chr15	79285389	79285772	1	707	0	0	0	0	5.25288	0	3201	5581	11024	60	9924	64677	1528
chr15	79383962	79384966	1	504	0	0	0	0	0	0	0	316	0	0	87088	1120	91316
chr15	79644894	79645942	1	580	0	0	0	0	0	0	0	0	27554	27554	39888	47257	23672
chr15	80213925	80215195	1	570	0	0	0	0	0	0	3661	0	341	301	0	304396	1183
chr15	80296613	80298303	1	757	105.738	201.148	0	1186.5	0.751454	0	0	6290	5133	2741	11427	223103	74657
chr15	81597631	81598705	1	821	60.5895	337.645	57.9495	737.7	1.02139	10.7457	20693	1966	11187	3167	1493	47680	0
chr15	82129147	82130110	1	651	13.0561	82.8777	121.493	474.8	6.00433	6.76405	1816	14755	5606	5606	206822	41860	313716
chr15	82824133	82824602	1	1159	95.6665	0	0	208.9	9.68864	12.9045	84170	243	245149	244469	268341	426157	304075
chr15	83169892	83171067	1	1325	214.558	0	0	904.7	9.9221	16.9341	2974	49332	145609	49569	143906	418092	52553
chr15	83504269	83504974	1	1294	51.688	101.963	0	605.6	9.01744	33.3885	11705	5092	25865	2685	2922	84185	0
chr15	83897685	83900048	1	846	1284.85	71.8087	80.5066	465.5	284.56	1503.06	24008	934	17168	16977	20308	16544	72244
chr15	84866653	84868124	1	2178	608.513	165.785	0	0	19.888	41.3519	0	46988	47052	2088	116849	261975	281263
chr15	86439605	86440865	1	881	394.772	0	13.0081	0	9.29468	40.7762	0	6873	18789	17969	55733	2206	147280
chr15	87516903	87518053	1	1066	1659.5	118.892	116418	0	359.297	171.308	13169	9281	769839	37534	758630	746987	1224578
chr15	87577706	87578668	1	1466	84.1156	117.151	0	94.8	5.87301	21.3955	0	1028	830642	11540	819433	807790	1285381
chr15	89173859	89174872	1	760	106.347	138.293	149.893	659.6	9.91481	14.0558	0	29	7204	6050	5405	23969	0
chr15	89193770	89195731	1	608	0	95.0045	0	96.2	13.9639	23.0266	0	3603	4365	846	8858	42307	0
chr15	89856701	89857863	1	773	0	118.892	0	603.1	3.54569	6.71608	0	6787	20213	18773	18059	32427	0
chr15	89861821	89863524	1	651	105.738	237.798	82.6394	47.9	10.338	29.5508	0	1326	14552	13112	12398	26766	0
chr15	89875315	89875772	1	420	105.738	0	0	28.7	2.81612	0	11366	0	2304	864	150	14518	64
chr15	90050652	90052866	1	1006	211.477	43.0658	0	69.5	6.5661	16.8862	43644	1659	20568	10863	65022	11007	74736
chr15	90624548	90624975	1	1133	211.477	402.275	221.902	0	6.50773	13.672	7872	456	15381	15381	15580	168509	0
chr15	91604992	91605287	1	854	149.288	115.412	0	74.8	4.74948	0	3239	5651	39048	5628	37626	22527	43580
chr15	92292683	92293403	1	895	105.738	387.411	0	136.6	4.74218	19.7645	50	6150	107793	42819	102730	97834	731271
