Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr14	57401332	57403109	0	1777	270.181	0.152043	615.177	0.346189	450.054	0.253266	270.181	615.177	20.6832	0.0116394	18.9489	0.0106634
chr14	55836390	55836791	0	401	1378.18	3.43687	222.073	0.553797	0	0	1378.18	222.073	18.4434	0.0459936	3.83776	0.00957047
chr14	34259218	34259967	0	749	182.82	0.244086	205.439	0.274285	84.7677	0.113174	182.82	205.439	7.9085	0.0105587	7.67552	0.0102477
chr14	50399495	50401854	0	2359	800.143	0.339187	343.283	0.145521	253.635	0.107518	800.143	343.283	0	0	0	0
chr14	59747765	59748504	0	739	874.171	1.18291	887.425	1.20085	162.088	0.219334	874.171	887.425	2.04279	0.00276426	7.67552	0.0103864
chr14	28149678	28151297	0	1619	329.995	0.203827	694.51	0.428975	363.331	0.224417	329.995	694.51	19.1803	0.011847	30.2224	0.0186673
chr14	1853313	1854745	0	1432	0	0	0	0	0	0	0	0	0	0	0	0
chr14	84169645	84170677	0	1032	534.239	0.517673	331.053	0.320788	266.016	0.257767	534.239	331.053	0	0	0	0
chr14	23858502	23860599	0	2097	772.617	0.368439	3144.13	1.49935	195.702	0.0933246	772.617	3144.13	20.7051	0.00987367	22.0671	0.0105232
chr14	86560402	86561364	0	962	610.029	0.634126	568.737	0.591203	95.6475	0.0994257	610.029	568.737	0	0	0	0
chr14	17444035	17444497	0	462	0	0	0	0	0	0	0	0	4.8735	0.0105487	0	0
chr14	39257176	39257907	0	731	173.514	0.237365	538.541	0.736718	123.544	0.169006	173.514	538.541	13.9858	0.0191324	25.9049	0.0354376
chr14	30939376	30940896	0	1520	542.325	0.356793	1043.38	0.686436	341.198	0.224472	542.325	1043.38	24.7542	0.0162856	33.5804	0.0220924
chr14	19896664	19897243	0	579	0	0	0	0	0	0	0	0	0	0	0	0
chr14	65057431	65058358	0	927	321.193	0.346486	852.629	0.919773	110.951	0.119688	321.193	852.629	182.392	0.196755	135.137	0.145779
chr14	98955791	98957735	0	1944	467.042	0.240248	353.146	0.181659	212.784	0.109457	467.042	353.146	15.8827	0.00817009	24.6576	0.012684
chr15	87891262	87893757	0	2495	430.117	0.172392	771.879	0.30937	362.968	0.145478	430.117	771.879	35.2891	0.0141439	14.3916	0.00576818
chr15	48605920	48613503	0	7583	2702.72	0.356419	5558.85	0.733068	1481.01	0.195306	2702.72	5558.85	0	0	0	0
chr15	9470264	9471215	0	951	0	0	0	0	0	0	0	0	26.5781	0.0279475	7.33972	0.00771789
chr15	46818550	46819621	0	1071	319.376	0.298204	357.352	0.333662	235.073	0.219489	319.376	357.352	0	0	0	0
chr15	71378587	71379772	0	1185	600.844	0.507042	609.198	0.514091	147.749	0.124683	600.844	609.198	51.8065	0.0437186	69.3196	0.0584975
chr15	82027981	82030321	0	2340	445.13	0.190226	237.797	0.101623	348.524	0.148942	445.13	237.797	0	0	0	0
chr15	88786579	88787305	0	726	268.137	0.369335	607.009	0.8361	143.662	0.197881	268.137	607.009	11.7971	0.0162494	10.9856	0.0151317
chr15	21758783	21760044	0	1261	0	0	0	0	0	0	0	0	33.83	0.0268279	28.7832	0.0228257
chr15	84071728	84072558	0	830	174.241	0.209929	634.11	0.763988	0	0	174.241	634.11	14.3725	0.0173162	20.3881	0.024564
chr15	61004271	61005110	0	839	616.81	0.735173	1923.62	2.29276	208.309	0.248283	616.81	1923.62	111.259	0.132609	103.236	0.123046
chr15	53538946	53540064	0	1118	668.115	0.597598	2390.9	2.13855	88.5487	0.0792028	668.115	2390.9	50.486	0.0451574	21.1077	0.0188799
chr15	101528025	101532019	0	3994	9406.63	2.35519	1085.12	0.271688	646.97	0.161985	9406.63	1085.12	0	0	0	0
chr15	63556977	63557361	0	384	1669.65	4.34804	250.877	0.653326	38.2147	0.0995175	1669.65	250.877	0	0	0	0
chr15	26305989	26307443	0	1454	398.301	0.273935	701.916	0.482748	406.493	0.279569	398.301	701.916	48.4141	0.0332971	84.9104	0.0583978
chr15	11560992	11562737	0	1745	0	0	0	0	0	0	0	0	41.7385	0.0239189	81.6484	0.0467899
chr15	57829537	57830127	0	590	55.1102	0.0934071	715.596	1.21288	115.756	0.196197	55.1102	715.596	0	0	0	0
chr15	47065059	47066160	0	1101	429.549	0.390145	207.535	0.188497	137.336	0.124738	429.549	207.535	0	0	0	0
chr15	45820210	45821110	0	900	0	0	478.543	0.531714	0	0	0	478.543	0	0	0	0
chr15	77969860	77971304	0	1444	269.767	0.186819	1962.94	1.35938	208.628	0.144479	269.767	1962.94	49.3552	0.0341795	64.6183	0.0447495
chr15	29229608	29230744	0	1136	81.4255	0.0716774	785.415	0.691386	77.7728	0.068462	81.4255	785.415	43.3071	0.0381224	18.2773	0.0160892
chr15	347385	348151	0	766	0	0	0	0	0	0	0	0	0	0	0	0
chr15	35966994	35967669	0	675	485.004	0.718524	862.508	1.27779	213.162	0.315796	485.004	862.508	35.2016	0.0521505	11.1775	0.0165592
chr15	34958601	34959172	0	571	201.381	0.35268	551.419	0.965708	106.006	0.18565	201.381	551.419	0	0	0	0
chr15	102153691	102154328	0	637	441.756	0.693495	1190.27	1.86855	92.3404	0.144961	441.756	1190.27	0	0	0	0
chr15	5048712	5049288	0	576	0	0	0	0	0	0	0	0	19.6326	0.0340844	28.0636	0.0487216
chr15	13364604	13366885	0	2281	0	0	0	0	0	0	0	0	28.9127	0.0126755	6.71608	0.00294436
chr15	9477739	9478440	0	701	0	0	0	0	0	0	0	0	8.52134	0.012156	12.9045	0.0184087
chr15	16222648	16224338	0	1690	0	0	0	0	0	0	0	0	218.038	0.129017	228.826	0.1354
chr15	47715712	47716471	0	759	192.986	0.254263	324.437	0.427454	0	0	192.986	324.437	0	0	0	0
chr15	44275998	44279214	0	3216	880.052	0.273648	1541.52	0.479328	974.926	0.303149	880.052	1541.52	42.1106	0.0130941	45.5734	0.0141708
chr15	17465196	17466151	0	955	0	0	0	0	0	0	0	0	19.764	0.0206952	34.252	0.035866
chr15	33075583	33076616	0	1033	546.443	0.528987	1535.89	1.48682	224.873	0.21769	546.443	1535.89	0	0	0	0
chr15	98557502	98558258	0	756	452.772	0.598904	201.581	0.266642	207.578	0.274574	452.772	201.581	0	0	0	0
chr15	26935460	26936716	0	1256	633.406	0.504304	389.033	0.30974	150.225	0.119606	633.406	389.033	17.6336	0.0140395	0	0
chr15	85569717	85570461	0	744	438.791	0.589772	258.129	0.346948	862.754	1.15962	438.791	258.129	1.16731	0.00156896	7.67552	0.0103166
chr15	73080282	73082369	0	2087	555.277	0.266065	589.987	0.282696	260.204	0.124678	555.277	589.987	26.9867	0.0129308	44.1822	0.0211702
chr15	12107633	12108952	0	1319	0	0	0	0	0	0	0	0	0	0	0	0
chr15	71824904	71825816	0	912	309.343	0.339192	1064.21	1.1669	96.1719	0.105452	309.343	1064.21	17.2761	0.0189431	21.6354	0.023723
chr15	100514649	100515501	0	852	589.727	0.692168	939.561	1.10277	129.501	0.151996	589.727	939.561	9.2582	0.0108664	10.9856	0.0128939
chr15	96179361	96179876	0	515	128.81	0.250117	272.056	0.528264	65.7165	0.127605	128.81	272.056	26.0455	0.0505739	23.7462	0.046109
chr15	30297783	30299357	0	1574	402.621	0.255795	1146.55	0.728432	169.764	0.107855	402.621	1146.55	17.5971	0.0111799	6.71608	0.00426689
chr15	57197787	57198736	0	949	179.327	0.188964	202.825	0.213725	108.971	0.114828	179.327	202.825	7.59478	0.00800293	7.09986	0.00748141
chr15	95175994	95178357	0	2363	623.224	0.263743	1077.47	0.455975	197.441	0.0835552	623.224	1077.47	166.947	0.0706503	72.9175	0.030858
chr15	99530344	99531278	0	934	814.269	0.871808	323.467	0.346324	440.162	0.471266	814.269	323.467	22.6676	0.0242694	13.4322	0.0143813
chr15	83503776	83504604	0	828	5444.1	6.575	468.189	0.565445	101.527	0.122617	5444.1	468.189	0	0	0	0
chr15	9881178	9883352	0	2174	0	0	0	0	0	0	0	0	7.46346	0.00343305	0	0
chr15	54828490	54829470	0	980	346.623	0.353697	114.811	0.117154	0	0	346.623	114.811	0	0	0	0
chr15	33713028	33714394	0	1366	1054.99	0.772322	2860.48	2.09405	511.265	0.374279	1054.99	2860.48	37.31	0.0273134	63.8028	0.0467077
chr15	55701389	55701818	0	429	0	0	133.448	0.311067	224.238	0.5227	0	133.448	14.066	0.032788	14.3916	0.0335469
chr15	35942542	35943563	0	1021	526.298	0.515473	939.522	0.920197	170.791	0.167278	526.298	939.522	0	0	0	0
chr15	62942636	62943495	0	859	4.401	0.0051234	91.7352	0.106793	78.79	0.0917229	4.401	91.7352	90.3714	0.105205	111.775	0.130122
chr15	61724358	61724838	0	480	146.446	0.305096	309.941	0.64571	0	0	146.446	309.941	2.04279	0.0042558	11.4653	0.0238861
chr15	77585120	77585964	0	844	871.611	1.03271	382.624	0.453346	5.07969	0.00601859	871.611	382.624	0	0	0	0
chr15	1045430	1045941	0	511	0	0	0	0	0	0	0	0	7.03302	0.0137632	6.71608	0.013143
chr15	61346657	61347401	0	744	202.154	0.271712	423.822	0.569653	70.2827	0.094466	202.154	423.822	42.7089	0.0574044	33.2926	0.0447481
chr15	82633833	82634661	0	828	0	0	0	0	0	0	0	0	10.7976	0.0130406	24.2259	0.0292583
chr16	38763312	38764293	0	981	0	0	0	0	0	0	0	0	13.2489	0.0135055	62.7474	0.0639627
chr16	24057919	24058621	0	702	1853.62	2.64048	172.258	0.245381	0	0	1853.62	172.258	7.64585	0.0108915	7.67552	0.0109338
chr16	22618446	22619268	0	822	105.738	0.128635	237.812	0.289309	0	0	105.738	237.812	30.0581	0.0365671	6.71608	0.00817041
chr16	44830828	44831934	0	1106	0	0	0	0	0	0	0	0	20.5227	0.0185558	7.67552	0.00693989
chr16	37479584	37480264	0	680	0	0	0	0	0	0	0	0	9.04662	0.0133039	11.5133	0.0169313
chr16	55995786	55996786	0	1000	426.678	0.426678	1787.41	1.78741	321.084	0.321084	426.678	1787.41	16.1453	0.0161453	22.0671	0.0220671
chr16	34875439	34876303	0	864	380.296	0.440158	479.624	0.55512	0	0	380.296	479.624	2.04279	0.00236434	6.71608	0.00777324
chr16	2651362	2651895	0	533	448.615	0.84168	143.583	0.269386	0	0	448.615	143.583	0	0	0	0
chr16	64253552	64255236	0	1684	822.091	0.488178	608.697	0.361459	195.17	0.115896	822.091	608.697	33.8665	0.0201107	44.1343	0.026208
chr16	66620320	66621668	0	1348	564.721	0.418933	2409.48	1.78744	176.56	0.13098	564.721	2409.48	0	0	0	0
chr16	65495084	65496008	0	924	213.041	0.230564	378.073	0.40917	0	0	213.041	378.073	13.5772	0.014694	7.67552	0.00830684
chr16	29594708	29595417	0	709	306.947	0.432929	75.2985	0.106204	0	0	306.947	75.2985	45.1164	0.0636339	41.0161	0.0578506
chr16	55148830	55149647	0	817	601.111	0.735754	963.156	1.17889	151.276	0.185161	601.111	963.156	14.7372	0.0180382	6.71608	0.00822042
chr16	62095566	62096807	0	1241	315.375	0.25413	356.705	0.287433	221.902	0.178809	315.375	356.705	18.4872	0.014897	22.0671	0.0177817
chr16	46213180	46214259	0	1079	0	0	0	0	0	0	0	0	16.7071	0.0154838	6.71608	0.00622436
chr16	59710560	59712244	0	1684	575.186	0.341559	376.395	0.223512	215.19	0.127785	575.186	376.395	9204.02	5.46557	4178.51	2.4813
chr16	11643682	11644498	0	816	3218.85	3.94467	279.444	0.342455	205.994	0.252443	3218.85	279.444	3.06418	0.00375512	0	0
chr16	8003450	8004464	0	1014	225.689	0.222573	199.497	0.196743	254.882	0.251363	225.689	199.497	19.3919	0.0191241	15.351	0.0151391
chr16	63767871	63768626	0	755	266.609	0.353124	76.1442	0.100853	236.061	0.312664	266.609	76.1442	23.1856	0.0307094	15.1592	0.0200783
chr16	57234766	57235253	0	487	0	0	0	0	0	0	0	0	9.48437	0.0194751	7.67552	0.0157608
chr16	54414545	54417053	0	2508	685.886	0.273479	1469.49	0.585922	324.465	0.129372	685.886	1469.49	39.1777	0.0156211	59.4853	0.0237182
chr16	14682194	14683702	0	1508	3815.1	2.52991	182.242	0.12085	13.7118	0.00909271	3815.1	182.242	24.6302	0.016333	45.0937	0.029903
chr16	19828039	19829580	0	1541	630.667	0.409258	1695.3	1.10013	217.048	0.140849	630.667	1695.3	9.30927	0.00604106	7.67552	0.00498087
chr16	38996179	38996814	0	635	0	0	0	0	0	0	0	0	16.9624	0.0267125	24.5617	0.0386798
chr16	16034899	16038744	0	3845	997.178	0.259344	2139.43	0.556418	358.174	0.0931531	997.178	2139.43	41.8042	0.0108723	76.7552	0.0199623
chr16	69211262	69212167	0	905	819.494	0.905518	143.066	0.158083	70.9036	0.0783465	819.494	143.066	0	0	0	0
chr16	22542423	22543126	0	703	0	0	0	0	0	0	0	0	8.75479	0.0124535	39.2411	0.0558195
chr16	27618544	27618891	0	347	583.607	1.68186	192.032	0.553407	71.3088	0.205501	583.607	192.032	10.5787	0.0304862	32.621	0.0940086
chr16	82433331	82437481	0	4150	2010.14	0.48437	7821.79	1.88477	401.007	0.0966283	2010.14	7821.79	34.7273	0.00836804	92.1063	0.0221943
chr16	33799749	33800399	0	650	0	0	0	0	0	0	0	0	9.84185	0.0151413	24.8495	0.03823
chr16	84516324	84517097	0	773	3324.46	4.30073	175.012	0.226406	84.4139	0.109203	3324.46	175.012	0	0	0	0
chr16	30841890	30846085	0	4195	2324.58	0.554131	2865.4	0.683052	705.957	0.168285	2324.58	2865.4	0	0	0	0
chr16	57857668	57859193	0	1525	1046.73	0.686381	3291.55	2.15839	71.7017	0.0470175	1046.73	3291.55	33.0712	0.0216861	28.7832	0.0188742
chr16	37810442	37811002	0	560	0	0	0	0	0	0	0	0	9.11228	0.0162719	0	0
chr16	75672718	75679095	0	6377	18827.6	2.95243	1777.11	0.278675	1809.91	0.283818	18827.6	1777.11	25.6443	0.00402137	91.1468	0.0142931
chr16	26012924	26018666	0	5742	2437.24	0.424459	4297.68	0.748464	1098.97	0.191391	2437.24	4297.68	0	0	0	0
chr16	3451475	3456586	0	5111	10640	2.08179	1286.52	0.251716	20037.4	3.92045	10640	1286.52	58.6717	0.0114795	111.391	0.0217944
chr16	41223828	41228250	0	4422	0	0	0	0	0	0	0	0	154.245	0.0348813	125.687	0.028423
chr16	28664286	28665122	0	836	0	0	0	0	0	0	0	0	28.0518	0.0335548	41.0641	0.0491197
chr16	67705028	67710570	0	5542	9943.63	1.79423	1600.74	0.288838	1833.85	0.330901	9943.63	1600.74	0	0	0	0
chr16	17489395	17492655	0	3260	2634.95	0.808267	4302.57	1.31981	420.169	0.128886	2634.95	4302.57	127.645	0.0391549	159.171	0.0488255
chr16	24835041	24835382	0	341	784.685	2.30113	110.243	0.323292	94.1385	0.276066	784.685	110.243	6.35452	0.018635	13.1923	0.0386871
chr16	27975407	27976475	0	1068	281.004	0.263112	589.248	0.551731	91.3265	0.0855117	281.004	589.248	19.6983	0.0184441	14.3916	0.0134753
chr16	3313896	3314624	0	728	103.385	0.142013	263.713	0.362244	24132.2	33.1486	103.385	263.713	11.819	0.0162349	7.67552	0.0105433
chr16	17606278	17629884	0	23606	9410.7	0.398657	23532.2	0.996873	6281.96	0.266117	9410.7	23532.2	717.937	0.0304133	902.833	0.0382459
chr16	74188588	74192384	0	3796	1119.45	0.294902	2825.54	0.744347	327.75	0.0863409	1119.45	2825.54	0	0	0	0
chr16	63024456	63026243	0	1787	697.645	0.3904	249.629	0.139692	474.675	0.265627	697.645	249.629	4719.92	2.64125	3218.92	1.8013
chr16	50280384	50290876	0	10492	5156.62	0.491481	6446.26	0.614397	7728.25	0.736585	5156.62	6446.26	657.748	0.0626904	507.064	0.0483287
chr16	82192038	82196890	0	4852	11459	2.36172	2473.74	0.50984	1081.92	0.222985	11459	2473.74	18072.8	3.72482	9095.69	1.87463
chr16	57467999	57469059	0	1060	4534.45	4.27778	193.606	0.182647	47.8982	0.045187	4534.45	193.606	17.9692	0.0169521	28.7832	0.027154
chr16	17160398	17160948	0	550	490.771	0.892311	347.727	0.632231	201.182	0.365785	490.771	347.727	13.745	0.024991	25.0414	0.0455298
chr16	46251830	46252999	0	1169	0	0	0	0	0	0	0	0	8.88611	0.00760147	19.1888	0.0164147
chr16	72150193	72151027	0	834	484.521	0.58096	200.093	0.23992	72.724	0.087199	484.521	200.093	0	0	0	0
chr16	58018861	58019867	0	1006	250.136	0.248644	2073.78	2.06141	5222.09	5.19094	250.136	2073.78	0	0	0	0
chr16	15923681	15924855	0	1174	135.583	0.115488	1951.01	1.66185	235.42	0.200528	135.583	1951.01	27.3588	0.0233039	40.4404	0.0344467
chr16	18860763	18861171	0	408	1431.6	3.50883	102.449	0.2511	0	0	1431.6	102.449	21.3471	0.0523214	34.8756	0.0854795
chr16	36875370	36875903	0	533	0	0	0	0	0	0	0	0	22.281	0.0418029	70.6628	0.132576
chr16	59496528	59498490	0	1962	317.214	0.161679	278.876	0.142138	0	0	317.214	278.876	57.84	0.0294801	70.231	0.0357956
chr16	67509732	67512201	0	2469	3217.18	1.30303	410.629	0.166314	280.279	0.113519	3217.18	410.629	199.595	0.0808404	221.775	0.0898237
chr16	49984372	49985264	0	892	105.738	0.11854	1010.64	1.13301	19.8947	0.0223035	105.738	1010.64	44.0075	0.0493357	34.348	0.0385067
chr16	2941525	2941972	0	447	132.861	0.297228	13.8686	0.0310259	0	0	132.861	13.8686	52.1057	0.116567	143.149	0.320243
chr16	61671303	61672210	0	907	137.919	0.152061	139.7	0.154024	110.951	0.122328	137.919	139.7	66.6022	0.0734313	81.0727	0.0893856
chr16	11501934	11502645	0	711	422.952	0.59487	533.063	0.749736	54.3278	0.0764104	422.952	533.063	8.25139	0.0116053	6.71608	0.00944596
chr16	81829617	81830188	0	571	1797.26	3.14757	225.338	0.394637	1089.22	1.90756	1797.26	225.338	4.42117	0.00774286	4.12559	0.00722521
chr16	30157416	30159691	0	2275	463.049	0.203538	954.445	0.419536	0	0	463.049	954.445	172.076	0.0756376	153.223	0.0673506
chr16	17850323	17851109	0	786	439.319	0.55893	754.548	0.959984	53.2527	0.0677515	439.319	754.548	10.9435	0.013923	22.0671	0.0280752
chr16	38518212	38519236	0	1024	0	0	0	0	0	0	0	0	27.1472	0.0265109	34.4439	0.0336366
chr16	33608892	33610446	0	1554	554.867	0.357057	340.47	0.219093	230.187	0.148126	554.867	340.47	77.9031	0.0501307	201.77	0.129839
chr16	59074152	59075168	0	1016	362.05	0.356349	442.146	0.435183	170.567	0.167881	362.05	442.146	17.889	0.0176072	28.2555	0.0278106
chr16	67182498	67182827	0	329	1754.73	5.33351	124.309	0.377838	297.121	0.903103	1754.73	124.309	2.63373	0.00800526	7.05188	0.0214343
chr16	31989591	31990987	0	1396	0	0	0	0	0	0	0	0	48.3265	0.0346178	42.9829	0.0307901
chr16	76563547	76564263	0	716	193.01	0.269566	278.577	0.389074	143.142	0.199919	193.01	278.577	3.15902	0.00441204	6.71608	0.00938
chr16	22693210	22693820	0	610	81.064	0.132892	947.683	1.55358	71.4222	0.117086	81.064	947.683	0	0	0	0
chr16	59964998	59966944	0	1946	396.108	0.20355	685.065	0.352038	92.5868	0.047578	396.108	685.065	25.5786	0.0131442	6.71608	0.00345122
chr17	10323131	10324140	0	1009	330.226	0.327281	1900.05	1.8831	108.2	0.107235	330.226	1900.05	13.0738	0.0129572	28.7832	0.0285265
chr17	69018795	69019857	0	1062	433.722	0.408401	130.273	0.122668	252.388	0.237653	433.722	130.273	37.6602	0.0354616	63.3231	0.0596262
chr17	64599273	64599691	0	418	320.998	0.767938	450.416	1.07755	0	0	320.998	450.416	18.5018	0.0442627	27.6319	0.066105
chr17	47339619	47341694	0	2075	696.565	0.335694	1640.37	0.790542	242.467	0.116852	696.565	1640.37	243.858	0.117522	193.327	0.0931697
chr17	65582598	65583663	0	1065	1204.57	1.13105	996.985	0.936136	597.726	0.561245	1204.57	996.985	32.4803	0.0304979	17.174	0.0161258
chr17	4190638	4193405	0	2767	8314.63	3.00493	612.684	0.221425	701.232	0.253427	8314.63	612.684	178.656	0.0645668	163.441	0.0590678
chr17	41931494	41933391	0	1897	872.861	0.460127	2286.18	1.20516	240.794	0.126934	872.861	2286.18	0	0	0	0
chr17	12177990	12179039	0	1049	165.881	0.158133	295.946	0.282122	75.4914	0.0719651	165.881	295.946	113.637	0.108329	191.408	0.182467
chr17	62313350	62314149	0	799	607.731	0.760614	82.6236	0.103409	0	0	607.731	82.6236	10.4839	0.0131212	0	0
chr17	24967612	24968338	0	726	0	0	0	0	0	0	0	0	16.2037	0.0223191	14.3916	0.0198231
chr17	8561405	8563709	0	2304	1366.73	0.593197	2981.96	1.29425	237.697	0.103167	1366.73	2981.96	39.134	0.0169852	34.3959	0.0149288
chr17	44310197	44314582	0	4385	257.001	0.058609	1036.88	0.23646	79.0951	0.0180377	257.001	1036.88	0	0	0	0
chr17	8430880	8431648	0	768	2106.26	2.74253	313.183	0.40779	224.754	0.292649	2106.26	313.183	2.1887	0.00284986	49.8909	0.0649621
chr17	57307656	57315617	0	7961	1594.99	0.200351	1416.46	0.177925	1666.55	0.209339	1594.99	1416.46	925.944	0.11631	976.519	0.122663
chr17	69649907	69652810	0	2903	795.188	0.27392	860.026	0.296254	508.014	0.174996	795.188	860.026	107.122	0.0369005	133.746	0.0460716
chr17	76170596	76176564	0	5968	18546.8	3.1077	1918.46	0.321458	1904.83	0.319175	18546.8	1918.46	84.6881	0.0141904	173.659	0.0290983
chr17	18407937	18412949	0	5012	273.113	0.0544917	947.727	0.189092	110.951	0.0221371	273.113	947.727	0	0	0	0
chr17	75302770	75303985	0	1215	3074.19	2.53019	370.848	0.305225	81.6709	0.0672188	3074.19	370.848	78.7932	0.0648504	43.1748	0.0355348
chr17	49968501	49968894	0	393	284.533	0.724001	226.806	0.577114	0	0	284.533	226.806	5.80735	0.014777	7.67552	0.0195306
chr17	66548043	66550060	0	2017	805.61	0.39941	1440.74	0.714299	209.615	0.103924	805.61	1440.74	2.33461	0.00115747	6.71608	0.00332974
chr17	42010344	42011580	0	1236	611.185	0.494486	2212.43	1.78999	108.083	0.087446	611.185	2212.43	0	0	0	0
chr17	62036815	62037878	0	1063	467.818	0.440093	1082.87	1.01869	204.362	0.19225	467.818	1082.87	34.7639	0.0327035	44.1343	0.0415186
chr17	30681785	30682404	0	619	5242.75	8.46972	366.597	0.59224	934.812	1.5102	5242.75	366.597	11.9649	0.0193294	0.047972	7.74992e-05
chr17	17652432	17653447	0	1015	613.505	0.604438	602.286	0.593385	9681.94	9.53886	613.505	602.286	20.5154	0.0202122	19.0449	0.0187634
chr17	61488889	61490563	0	1674	992.363	0.59281	3145.44	1.879	563.228	0.336456	992.363	3145.44	65.8069	0.0393112	123.48	0.0737634
chr17	54358442	54359203	0	761	132.945	0.174698	220.741	0.290067	67.4514	0.0886352	132.945	220.741	21.7265	0.0285499	14.0558	0.0184702
chr17	32589011	32590600	0	1589	114.483	0.072047	1386.56	0.872602	0	0	114.483	1386.56	31.7872	0.0200045	75.5559	0.0475494
chr17	48921442	48922622	0	1180	361.436	0.306302	1578.83	1.33799	332.826	0.282056	361.436	1578.83	18.3705	0.0155682	20.2442	0.0171561
chr17	69516527	69517103	0	576	428.47	0.743871	237.793	0.412834	99.4734	0.172697	428.47	237.793	510.23	0.885816	349.812	0.607313
chr17	38203812	38204308	0	496	250.093	0.504221	0	0	136.955	0.276118	250.093	0	5.60307	0.0112965	13.4322	0.027081
chr17	64559387	64560014	0	627	279.921	0.446444	325.336	0.518877	0	0	279.921	325.336	1.06517	0.00169883	7.67552	0.0122417
chr17	43431470	43432911	0	1441	697.356	0.483939	421.058	0.292198	212.713	0.147615	697.356	421.058	12.5121	0.00868291	24.5137	0.0170116
chr17	70814419	70815685	0	1266	2148.1	1.69676	502.779	0.39714	206.464	0.163084	2148.1	502.779	138.457	0.109366	191.12	0.150964
chr17	11555262	11555907	0	645	196.544	0.304719	127.515	0.197697	83.8681	0.130028	196.544	127.515	14.1755	0.0219775	17.174	0.0266263
chr17	9575879	9576438	0	559	337.09	0.603023	927.515	1.65924	163.033	0.291651	337.09	927.515	29.3286	0.0524661	5.80461	0.0103839
chr17	55201808	55203121	0	1313	5490.87	4.18193	575.848	0.438574	604.777	0.460607	5490.87	575.848	13.9347	0.0106129	10.0741	0.0076726
chr17	15745901	15748033	0	2132	0	0	333.864	0.156597	0	0	0	333.864	47.7574	0.0224003	44.614	0.0209259
chr17	15099186	15099672	0	486	364.402	0.749799	246.59	0.507386	73.9375	0.152135	364.402	246.59	11.1259	0.0228928	14.3916	0.0296124
chr17	30971610	30972063	0	453	0	0	0	0	0	0	0	0	8.87882	0.0196	20.7239	0.0457482
chr17	41651063	41652227	0	1164	581.442	0.499521	943.69	0.810731	119.971	0.103068	581.442	943.69	13.6867	0.0117583	15.351	0.0131882
chr17	40066798	40067295	0	497	3432.74	6.90692	430.771	0.866743	96.3923	0.193948	3432.74	430.771	8.52134	0.0171455	5.56475	0.0111967
chr17	39533015	39533835	0	820	435.625	0.53125	1292.24	1.57591	75.6557	0.092263	435.625	1292.24	21.2742	0.0259441	37.0344	0.0451639
chr17	4766050	4766553	0	503	935.066	1.85898	170.412	0.338792	10.1594	0.0201976	935.066	170.412	70.323	0.139807	29.7427	0.0591305
chr17	12089490	12089939	0	449	0	0	0	0	0	0	0	0	25.8267	0.0575204	28.7832	0.0641051
chr17	60432484	60433803	0	1319	617.651	0.468272	1634.84	1.23945	27.5465	0.0208844	617.651	1634.84	84.0169	0.0636974	80.641	0.061138
chr17	38007769	38010894	0	3125	4119.42	1.31821	792.432	0.253578	2289.45	0.732624	4119.42	792.432	65.1503	0.0208481	73.8769	0.0236406
chr17	7064877	7065648	0	771	86.5635	0.112274	572.366	0.742368	76.9573	0.0998149	86.5635	572.366	37.7332	0.0489406	42.2154	0.054754
chr17	78840421	78841161	0	740	688.653	0.930613	142.435	0.192479	28.5256	0.0385481	688.653	142.435	7.01842	0.00948436	25.4731	0.0344232
chr17	76902352	76903372	0	1020	271.327	0.266007	275.313	0.269915	55.414	0.0543275	271.327	275.313	93.9098	0.0920684	53.8246	0.0527692
chr18	14261068	14262000	0	932	144.379	0.154914	521.893	0.559971	26.6282	0.0285711	144.379	521.893	14.2338	0.0152724	6.71608	0.00720609
chr18	62082648	62084239	0	1591	356.012	0.223766	543.639	0.341697	323.768	0.2035	356.012	543.639	646.192	0.406155	359.886	0.226201
chr18	18881516	18882136	0	620	135.401	0.218388	217.566	0.350914	0	0	135.401	217.566	13.1322	0.021181	6.71608	0.0108324
chr18	76297883	76299827	0	1944	535.201	0.275309	619.111	0.318473	340.649	0.175231	535.201	619.111	25.6807	0.0132103	29.7426	0.0152997
chr18	22058663	22059530	0	867	198.001	0.228375	394	0.454441	92.5868	0.10679	198.001	394	10.8341	0.012496	50.2267	0.0579316
chr18	56377274	56378764	0	1490	1666.87	1.11871	131.441	0.0882154	354.122	0.237666	1666.87	131.441	9.2509	0.00620866	15.351	0.0103027
chr18	70198965	70199506	0	541	87.1461	0.161083	221.915	0.410194	187.012	0.345679	87.1461	221.915	0	0	0	0
chr18	63817060	63821397	0	4337	1104.01	0.254555	1121.67	0.258628	1022.16	0.235684	1104.01	1121.67	27.1618	0.0062628	85.1024	0.0196224
chr18	45186619	45187343	0	724	88.4829	0.122214	88.1078	0.121696	14.3155	0.0197728	88.4829	88.1078	5.3696	0.00741658	9.21062	0.0127219
chr18	67122409	67123436	0	1027	224.978	0.219064	308.759	0.300642	306.322	0.298269	224.978	308.759	39.6301	0.0385882	36.3148	0.0353601
