Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr13	29474540	29475575	189848	77458	79523	35636	35656	6672	5549
chr13	32781055	32783335	140210	783988	105723	41903	1667	0	18110
chr13	33769637	33771520	9357	179505	0	0	0	0	5404
chr13	34370480	34371500	33589	780348	8760	8862	8896	2192	3224
chr13	34800948	34801977	384075	1210816	407356	69584	16609	593	4533
chr13	38257053	38258493	643309	763381	496425	573579	108039	1534	10274
chr13	38389735	38390642	775991	896063	364276	532914	23055	2656	9224
chr13	41581903	41583094	8030	813028	0	2599	0	307	3041
chr13	42113265	42114143	41946	1179088	80210	50768	14773	14736	8691
chr13	43494213	43495020	0	139651	56364	20468	20489	5297	5906
chr13	44062712	44063789	400505	53230	180357	180368	3408	947	0
chr13	45820508	45821783	37629	61150	63720	10333	10313	5846	8850
chr13	47624133	47624686	259014	1111206	66026	12910	12949	2110	8163
chr13	48960082	48961332	327	224072	79878	81117	14504	1128	91446
chr13	49335519	49335979	187223	60929	107259	7377	7377	1035	54358
chr13	49443129	49444351	128754	4171	104894	37497	9345	3456	6952
chr13	49454537	49459250	113855	5877	89995	48905	0	2141	0
chr13	49656665	49657564	33417	141867	0	0	0	1201	7795
chr13	50255201	50256999	4254	125320	7441	736	717	0	608
chr13	55049890	55051670	1793931	1401334	1623893	17042	34606	5309	8130
chr13	56690375	56691062	3434416	3041819	3264378	542198	19610	7992	12830
chr13	57149196	57149818	3893237	3500640	3586686	83442	3544	763	11276
chr13	57763769	57764304	3294024	4115213	2972200	302372	96528	7782	221
chr13	58908130	58910693	2147635	5259574	1825811	619441	2423	6586	0
chr13	59723995	59724464	1333864	6075439	1012040	193713	8339	4989	63979
chr13	60443677	60444549	613779	6795121	291955	114813	58424	487	2704
chr13	62374973	62375676	1270833	5428545	407822	236820	35185	9020	2609
chr13	64649698	64650676	3545558	3153545	438518	1550894	0	25767	8927
chr13	65682771	65683306	4578631	2120915	1471591	2121182	44852	12465	63
chr13	67195787	67196548	6091647	607673	607695	607940	0	2640	4475
chr13	74312167	74313241	5332	1274728	233528	21843	15743	2283	0
chr13	77208262	77209008	360858	1285383	110658	208	0	4375	32524
chr13	78605154	78605795	269776	110645	106178	8670	8650	10929	5709
chr13	78791847	78792624	398058	297338	79604	80285	16123	3999	10706
chr13	79992621	79993646	18009	583326	10923	4710	4655	3171	105
chr13	82775039	82775834	2666058	3365744	1790085	466597	3404	4432	367
chr13	86261543	86263019	5744249	5788297	306692	20605	89697	0	0
chr13	90607710	90609473	1397795	1441843	1356052	22446	16177	200	9989
chr13	92270238	92271566	260217	218784	217556	219067	25354	5651	10991
chr13	93527227	93527975	1517206	1475773	68568	668435	35924	21131	0
chr13	94754854	94755493	466368	263599	209118	209703	57130	9567	0
chr13	97297865	97298610	585163	338980	479856	463626	4246	285	14293
chr13	98312414	98313407	194990	250079	194584	139207	92090	193	3484
chr13	101412014	101413129	91477	768194	83769	29278	8727	3326	0
chr13	104009972	104011216	481095	884742	80035	80268	65567	752	8685
chr13	104675298	104675770	1146421	1550068	745361	138591	0	21247	2656
chr13	109930783	109931342	1068533	203831	115644	115399	92098	609	0
chr13	111416576	111418380	44300	31333	36257	48452	5322	3255	136716
chr13	112490323	112491577	521261	415847	633827	363259	177699	16528	3954
chr13	113748540	113749092	73564	124501	58139	59635	16308	0	15552
chr13	114104235	114105860	1956	356777	0	39276	483	0	0
chr13	114889856	114890727	1566	37037	3094	3769	0	0	762597
chr14	1853313	1854745	18902809	19161948	18918522	18491476	17254991	17182147	16263322
chr14	2945477	2945885	17811669	18070808	17827382	17400336	16163851	16091007	15172182
chr14	4404222	4404917	16352637	16611776	16368350	15941304	14704819	14631975	13713150
chr14	10176822	10177712	10579842	10838981	10595555	10168509	8932024	8859180	7940355
chr14	15891522	15893539	4864015	5123154	4879728	4452682	3216197	3143353	2224528
chr14	17444035	17444497	3313057	3572196	3328770	2901724	1665239	1592395	673570
chr14	19896664	19897243	860311	1119450	876024	448978	472266	103104	8888
chr14	21441371	21442281	17911	49993	1360	1432	1587	1497	0
chr14	22767293	22768017	210222	4017	165607	14759	5739	3498	5924
chr14	23858502	23860599	63565	10614	36493	23362	9138	1215	0
chr14	24421880	24422844	143158	397845	0	12	0	462	3513
chr14	25800255	25803106	889973	281756	280617	72977	66830	5559	9237
chr14	28149678	28151297	2905454	2631179	1072630	953419	475417	611	6175
chr14	30939376	30940896	115855	402197	86863	26515	50320	803	17180
chr14	34259218	34259967	662522	307232	159535	2051	2029	1164	11785
chr14	34395019	34396063	526426	314819	23439	24213	11633	4234	31040
chr14	36642152	36642605	123060	98936	145882	103164	60741	2312	0
chr14	37630026	37631320	847312	507540	655083	712674	9936	9996	19367
chr14	37719959	37720954	937245	597473	745016	623040	19773	4067	3100
chr14	39257176	39257907	241080	2134690	201547	78860	1020	8041	8479
chr14	40623930	40624703	755991	3501444	720809	31426	31406	18306	978
chr14	45899927	45901820	197208	4064003	176327	177403	3739	3721	0
chr14	48093440	48094763	1947343	1871060	1133693	854676	91551	2353	8678
chr14	50399495	50401854	38635	433540	33068	2531	1831	25103	4155
chr14	52221361	52222401	34048	286587	90788	91695	7570	3673	0
chr14	55836390	55836791	206	518332	19730	29566	29586	2073	5126
chr14	56363750	56364912	211048	8471	219544	77161	8224	0	17139
chr14	56915321	56916139	148890	198479	130146	41919	41085	15239	1019
chr14	57401332	57403109	275071	119920	330564	124247	15250	11470	20192
chr14	59296206	59296701	183102	262972	188510	32122	30163	1838	23156
chr14	59747765	59748504	12360	187878	90137	5141	5141	370	1250
chr14	65057431	65058358	68333	24032	40514	50167	13363	3878	10432
chr14	67395776	67396584	114822	484154	277873	176592	14972	2068	0
chr14	68509263	68509938	231510	421859	221832	21439	21219	6536	6580
chr14	72557717	72559942	351124	1143801	1378	1854	1854	442	8296
chr14	84169645	84170677	2179896	2257437	2168935	114701	114292	359	842
chr14	84707089	84707815	2717340	2794881	1693031	652145	20342	4571	1954
chr14	86560402	86561364	2473063	2057206	158334	258932	122652	3641	13637
chr14	89696376	89698256	6561	214653	64328	21872	11120	0	3752
chr14	90860415	90861194	6228	116660	1388	2062	2062	1613	1705
chr14	98955791	98957735	905663	771669	56608	261947	21460	4675	9818
chr14	100347703	100348643	188052	5397	64396	9733	1741	1805	0
chr14	101240000	101240495	246650	73124	186505	77101	46400	993	29951
chr14	101884608	101885805	392750	202830	288095	209051	23151	8050	0
chr14	103058363	103061044	88756	48376	0	0	0	0	0
chr14	105459454	105460883	11347	13851	6577	7270	7290	0	0
chr15	347385	348151	22489058	27990899	20363446	22485205	19830925	19659937	17939101
chr15	1045430	1045941	21791268	27293109	19665656	21787415	19133135	18962147	17241311
chr15	5048712	5049288	17787921	23289762	15662309	17784068	15129788	14958800	13237964
chr15	9470264	9471215	13365994	18867835	11240382	13362141	10707861	10536873	8816037
chr15	9477739	9478440	13358769	18860610	11233157	13354916	10700636	10529648	8808812
chr15	9881178	9883352	12953857	18455698	10828245	12950004	10295724	10124736	8403900
chr15	11560992	11562737	11274472	16776313	9148860	11270619	8616339	8445351	6724515
chr15	12107633	12108952	10728257	16230098	8602645	10724404	8070124	7899136	6178300
chr15	13364604	13366885	9470324	14972165	7344712	9466471	6812191	6641203	4920367
chr15	16222648	16224338	6612871	12114712	4487259	6609018	3954738	3783750	2062914
chr15	17465196	17466151	5371058	10872899	3245446	5367205	2712925	2541937	821101
chr15	21758783	21760044	1077165	6579006	626993	1073312	167293	165096	1557
chr15	26305989	26307443	655824	2031607	20099	19993	20033	10940	142184
chr15	26935460	26936716	1285295	1402334	607299	197966	19776	14536	84026
chr15	29229608	29230744	702439	1018	327894	165372	25200	1779	0
chr15	30297783	30299357	740420	85344	617712	618539	55019	19780	0
chr15	33075583	33076616	123537	74625	123595	49936	49900	2812	0
chr15	33713028	33714394	662002	32823	512281	97002	76424	5906	25143
chr15	34958601	34959172	189056	3304	77746	82210	16057	12623	0
chr15	35942542	35943563	663388	825953	21778	46750	22073	956	11914
chr15	35966994	35967669	687840	850405	1316	71202	1210	10103	2403
chr15	44275998	44279214	102562	674307	154313	8694	6514	0	10640
chr15	45820210	45821110	63836	253363	4716	5206	659	3147	11633
chr15	46818550	46819621	835167	741170	820478	820389	21783	1110	0
chr15	47065059	47066160	1081676	987679	1066987	1066898	68375	8798	0
chr15	47715712	47716471	724633	1638332	536944	720727	16905	10170	22889
chr15	48605920	48613503	13199	1816063	9054	10033	5052	0	0
chr15	53538946	53540064	573731	0	455620	456249	48962	4688	37107
chr15	54828490	54829470	59385	1140278	46576	46563	16546	7066	4593
chr15	55701389	55701818	70960	332013	70	745	745	656	3672
chr15	57197787	57198736	206704	428462	648	11940	11940	8746	6628
chr15	57829537	57830127	172779	7777	168209	9613	2929	2724	6212
chr15	61004271	61005110	156846	0	8068	8066	7426	0	12579
chr15	61346657	61347401	499232	7457	333131	114856	2295	2652	1175
chr15	61724358	61724838	421748	157402	613611	261953	95898	1478	11927
chr15	62942636	62943495	483284	41853	25347	419	392	1140	442
chr15	63556977	63557361	0	80103	11668	12055	12075	904	14525
chr15	71378587	71379772	738881	150192	27681	27864	2537	0	17634
chr15	71824904	71825816	292837	41144	248036	23900	13465	0	1476
chr15	73080282	73082369	6660	23294	3164	4058	2261	268	10877
chr15	77585120	77585964	170654	263900	110920	61215	39747	14677	0
chr15	77969860	77971304	192632	5104	43975	43796	5696	15757	3383
chr15	82027981	82030321	413502	20330	306611	105395	12045	3186	3687
chr15	82633833	82634661	113775	235857	78041	54849	54169	57600	7758
chr15	83503776	83504604	0	84555	2429	25372	2192	4599	11212
chr15	84071728	84072558	246287	24365	43229	9464	9418	14763	0
chr15	85569717	85570461	42209	55931	42702	45113	38113	2459	6727
chr15	87891262	87893757	1107518	818037	906901	829156	124218	12236	0
chr15	88786579	88787305	213970	12432	13353	2857	2831	0	3503
chr15	95175994	95178357	1605066	401560	400498	46350	22450	0	0
chr15	96179361	96179876	2608433	684133	32449	32983	9381	4360	1523
chr15	98557502	98558258	1247297	497093	585374	53625	2195	3812	0
chr15	99530344	99531278	274277	107580	26767	4540	4520	3437	0
chr15	100514649	100515501	245476	7919	45502	22090	786	682	334277
chr15	101528025	101532019	0	88508	16362	16697	15217	2937	1347653
chr15	102153691	102154328	11578	66827	36548	27749	27088	3593	1973319
chr16	2651362	2651895	2147	183638	991	1361	1381	1653	0
chr16	2941525	2941972	4848	72770	7234	8321	5304	2228	0
chr16	3313896	3314624	2600	216485	0	0	0	0	22607
chr16	3451475	3456586	0	354064	0	271	0	0	0
chr16	8003450	8004464	714953	1258559	710742	613328	57597	7777	1402
chr16	11501934	11502645	58685	2463	28304	28436	370	0	0
chr16	11643682	11644498	0	84655	30856	17438	17438	15896	0
chr16	14682194	14683702	0	373613	15883	16414	16037	1458	0
chr16	15923681	15924855	38611	1435	24876	24741	4561	5911	0
chr16	16034899	16038744	8742	81988	3985	16232	4532	223	0
chr16	17160398	17160948	70054	402227	3972	3768	1036	802	0
chr16	17489395	17492655	258112	70520	17631	17901	5401	247	0
chr16	17606278	17629884	374995	0	0	72034	0	0	0
chr16	17850323	17851109	619040	196913	226034	316079	96236	3489	952
chr16	18860763	18861171	116	134513	47162	47719	45108	40563	0
chr16	19828039	19829580	103818	427741	66276	11502	8335	4641	19613
chr16	22542423	22543126	101859	114037	93638	93505	6291	89124	10658
chr16	22618446	22619268	177882	37895	169661	62662	62728	12982	105
chr16	22693210	22693820	252646	7025	244425	11132	11066	0	8479
chr16	24057919	24058621	0	182512	181856	25575	23635	589	14208
chr16	24835041	24835382	188	213645	92549	72494	34554	1040	0
chr16	26012924	26018666	734842	240466	742209	743240	25464	5178	11324
chr16	27618544	27618891	62236	194482	56025	57160	1400	1427	0
chr16	27975407	27976475	126285	46646	98132	96223	96203	7390	1209
chr16	28664286	28665122	61561	357651	29259	29262	12482	35278	75850
chr16	29594708	29595417	80764	426510	8365	11159	1208	57506	3120
chr16	30157416	30159691	29254	116448	22284	17925	16305	1671	47637
chr16	30841890	30846085	44201	706	10141	10011	10031	0	0
chr16	31989591	31990987	59418	498640	99453	100612	17547	3795	96305
chr16	33608892	33610446	1678719	2117941	1481146	876470	8550	2955	51440
chr16	33799749	33800399	1869576	2308798	1672003	686517	64825	35406	5784
chr16	34875439	34876303	2945266	3384488	2747693	107155	3102	4845	938
chr16	36875370	36875903	4945197	5384419	4747624	2107086	1762504	1641813	1732075
chr16	37479584	37480264	5549411	5988633	5351838	2711300	2366718	2246027	2336289
chr16	37810442	37811002	5880269	6319491	5682696	3042158	2697576	2576885	2667147
chr16	38518212	38519236	6588039	7027261	6390466	3749928	3405346	3284655	3374917
chr16	38763312	38764293	6833139	7272361	6635566	3995028	3650446	3529755	3620017
chr16	38996179	38996814	7066006	7505228	6868433	4227895	3883313	3762622	3852884
chr16	41223828	41228250	5382137	6747475	5417684	5417926	5360166	5164364	3824382
chr16	44830828	44831934	1778453	3143791	1814000	1814242	1756482	1560680	220698
chr16	46213180	46214259	396128	1761466	431675	431917	374157	178355	2212
chr16	46251830	46252999	357388	1722726	392935	393177	335417	139615	24652
chr16	49984372	49985264	80413	18242	73823	28440	6653	210	0
chr16	50280384	50290876	15046	168785	0	9476	0	0	0
chr16	54414545	54417053	498958	49000	545710	186741	71108	541	4973
chr16	55148830	55149647	1233243	58231	185213	142309	10849	722	3364
chr16	55995786	55996786	397829	2341	227932	85890	17282	16282	0
chr16	57234766	57235253	3296	294903	12347	14562	13282	3334	0
chr16	57467999	57469059	0	62405	10972	12237	12217	5672	4347
chr16	57857668	57859193	67870	2896	12780	13224	13224	0	11730
chr16	58018861	58019867	10482	47560	0	0	0	0	3415
chr16	59074152	59075168	316485	573510	305563	157728	8728	3241	19451
chr16	59496528	59498490	738861	995886	727939	580104	133959	4372	0
chr16	59710560	59712244	952893	1209918	941971	724652	51252	13598	0
chr16	59964998	59966944	1207331	1464356	1196409	469952	92616	674	5889
chr16	61671303	61672210	2913636	3170661	1000771	100644	92477	4919	0
chr16	62095566	62096807	3337899	3594924	576174	322564	24864	5489	0
chr16	63024456	63026243	3566623	3140682	351276	119692	108385	16723	1536
chr16	63767871	63768626	2824240	2398299	1094691	39071	72130	370	251
chr16	64253552	64255236	2337630	1911689	901990	524752	39840	407	3775
chr16	65495084	65496008	1096858	670917	337715	248321	171988	5664	0
chr16	66620320	66621668	19295	199	16128	16288	1648	1702	170
chr16	67182498	67182827	0	14311	1386	6524	1649	520	13625
chr16	67509732	67512201	1402	43873	1143	2895	2895	1131	0
chr16	67705028	67710570	0	239169	3407	3004	3024	0	0
chr16	69211262	69212167	9311	531945	8163	8369	8409	12503	7348
chr16	72150193	72151027	3118	685873	20944	22509	7769	1291	985
chr16	74188588	74192384	139936	114015	46349	138212	11432	0	6034
chr16	75672718	75679095	0	210988	1242	2481	2481	0	25149
chr16	76563547	76564263	662965	673328	353110	18103	12469	6977	8754
chr16	81829617	81830188	0	249050	326	2308	968	0	0
chr16	82192038	82196890	0	71771	5874	6906	0	887	0
chr16	82433331	82437481	231775	36489	228892	229387	14267	4996	1343
chr16	84516324	84517097	0	44099	20368	21219	21219	1181	0
chr17	4190638	4193405	0	209452	22616	3731	3591	3324	0
chr17	4766050	4766553	1344	77033	26595	29386	18853	8678	0
chr17	7064877	7065648	60097	531	27856	28593	12068	2823	0
chr17	8430880	8431648	0	138482	83249	91076	53068	22558	0
chr17	8561405	8563709	91372	6421	26176	26601	25811	6718	7059
chr17	9575879	9576438	103084	25655	27139	95875	3615	1142	4059
chr17	10323131	10324140	252471	49060	140983	61807	24967	4317	2
chr17	11555262	11555907	325414	807204	343872	344829	7511	4437	0
chr17	12089490	12089939	43005	478222	163965	87386	5218	102	39888
chr17	12177990	12179039	131505	389122	252465	155697	16682	2427	497
chr17	15099186	15099672	510629	216601	366994	157792	24178	8807	0
chr17	15745901	15748033	135476	102206	100110	4476	4471	4342	0
chr17	17652432	17653447	9587	127372	0	2189	0	588	0
chr17	18407937	18412949	150977	377368	92792	116147	11309	7377	41110
chr17	24967612	24968338	663623	1153008	652389	304669	321975	297415	0
chr17	30681785	30682404	0	73951	1801	4101	3705	3970	12375
chr17	30971610	30972063	152718	282424	85529	14433	14413	10115	26494
chr17	32589011	32590600	725876	2762	697093	19144	9687	6254	0
chr17	38007769	38010894	310	109360	5045	9542	7822	9000	3694
chr17	38203812	38204308	175	13853	5457	33608	6428	8361	1583
chr17	39533015	39533835	311943	22781	287946	35471	35491	1275	0
chr17	40066798	40067295	0	134247	6173	8001	8001	2702	0
chr17	41651063	41652227	43819	11071	26622	27119	1749	0	0
chr17	41931494	41933391	153461	920	44382	7650	7630	3596	206340
chr17	42010344	42011580	75272	5666	14882	3956	3936	3924	143582
chr17	43431470	43432911	38769	304898	1945	2125	766	606	0
chr17	44310197	44314582	17449	30845	7149	7273	7273	16591	2405
chr17	47339619	47341694	33971	13993	1411	31315	1735	1345	0
chr17	48921442	48922622	17919	30551	18989	21154	6814	400	0
chr17	49968501	49968894	598248	151378	518361	463058	2973	5020	296
chr17	54358442	54359203	504745	108120	310923	310810	8680	2799	4588
chr17	55201808	55203121	0	351731	5481	5335	5335	1689	0
chr17	57307656	57315617	16751	231795	8791	9772	9752	3842	47798
chr17	60432484	60433803	91358	343283	66909	67333	25237	11790	0
chr17	61488889	61490563	155506	503	32254	4545	4545	0	23675
chr17	62036815	62037878	28521	99678	12561	1218	1178	515	11051
chr17	62313350	62314149	42721	66873	24940	17666	17646	64	7658
chr17	64559387	64560014	514529	90991	85863	21203	3422	3412	8657
chr17	64599273	64599691	474852	51314	46186	61089	21685	6319	0
chr17	65582598	65583663	45947	609863	11128	7281	6813	1391	15295
chr17	66548043	66550060	11449	42445	36886	39419	12039	10533	0
chr17	69018795	69019857	1100486	1093437	852788	494811	75	1181	0
chr17	69516527	69517103	603240	596191	483978	363053	95986	9327	4156
chr17	69649907	69652810	467533	460484	348271	227346	107727	0	16866
chr17	70814419	70815685	1893	195790	90459	90328	44191	4023	0
chr17	75302770	75303985	0	50085	11250	13051	11531	0	0
chr17	76170596	76176564	0	50473	1276	0	0	0	0
chr17	76902352	76903372	69305	21326	16614	15448	15448	1147	0
chr17	78840421	78841161	6059	160994	9727	9897	9217	149	186729
chr18	652506	654337	5200	151153	2630	1842	1842	0	2328
chr18	659106	660347	0	157753	0	282	302	0	0
chr18	2460518	2461722	128376	186949	108468	109674	9750	3673	8623
chr18	2672373	2673320	0	398804	13510	16509	12766	4708	9347
chr18	8450982	8452300	164564	15151	151588	97953	24337	0	1813
chr18	9232813	9233645	279	282263	88188	6875	6771	431	50704
chr18	10480193	10480953	56460	12244	44351	2123	1523	812	21633
chr18	12060778	12062745	154870	186652	9983	7314	7294	2749	15860
chr18	12719885	12720530	0	186110	15388	16821	16821	6185	0
chr18	13301416	13303784	168360	0	78107	21872	12452	0	5451
chr18	14261068	14262000	163534	370582	81514	24453	24160	82054	43618
chr18	14825331	14826113	727797	934845	645777	588716	76875	56096	9616
chr18	16730787	16732048	1815987	2750188	1956381	1958848	1320883	1326386	76587
chr18	17650187	17651223	896812	1831013	1037206	1039673	898033	860607	0
chr18	18881516	18882136	221415	600100	188572	59230	23872	5670	8311
chr18	18990552	18991389	112162	490847	187226	19028	19028	933	8857
chr18	20613998	20615721	40504	16748	98321	13041	12442	2214	3967
chr18	22058663	22059530	350631	25987	51274	8266	8266	1073	207
chr18	22326961	22327897	618929	70004	319572	175339	20222	2994	364
chr18	22711170	22712604	879558	59126	31873	32320	8552	3026	17450
chr18	24016645	24017445	150437	217967	110100	23191	11719	1326	0
chr18	25156510	25158732	1290302	712127	596271	863	285014	2508	9695
chr18	25789752	25791146	1923544	1345369	31415	20072	32308	680	21731
chr18	27597402	27598916	1506169	2450670	1045440	811667	35169	0	14273
chr18	30980577	30981287	1284730	615227	176469	350372	39243	2467	7494
chr18	31545161	31546451	1166318	50063	255270	72709	27557	9606	0
chr18	31869436	31869819	842950	272783	32726	32597	10237	12467	560
chr18	36269945	36271463	1872602	1150372	249735	78421	4472	1351	8377
chr18	36601453	36602179	2204110	1481880	79547	80289	63513	1737	8681
chr18	39360449	39361199	181311	2876859	84844	125557	36450	2553	11160
chr18	42610707	42612115	817888	81153	243792	5763	20656	0	5206
chr18	42974010	42975138	454865	9868	271638	118115	9346	903	1176
chr18	43571849	43572618	37065	320404	23835	24425	20998	3498	0
chr18	45186619	45187343	164322	8850	267496	18913	17173	1464	48212
chr18	45770508	45771232	347444	16609	82142	165524	45747	10875	0
chr18	46587954	46588790	18885	452127	84854	39613	5490	2207	0
chr18	47205772	47208824	189732	15479	116316	41410	1148	1132	19229
chr18	49159149	49160026	447409	145416	21526	11370	1805	2356	0
chr18	52735207	52735815	157811	62240	121419	1123	1121	0	15546
chr18	53273931	53275862	305543	171908	16438	16687	16687	12041	6698
chr18	54961850	54962500	264519	49012	139490	139942	7216	4361	28940
chr18	56045058	56046045	639	390740	88580	25814	21312	5511	35241
chr18	56322618	56323603	24681	189907	0	1893	822	0	7596
chr18	56377274	56378764	463	134746	35111	4592	4612	1291	33166
chr18	57041740	57042893	18849	47007	14472	15076	15076	1350	9622
chr18	59206624	59207484	604114	181407	352764	41712	14096	4874	5177
chr18	60058675	60059181	80607	325291	28904	53634	19131	0	38199
chr18	62082648	62084239	427571	592799	444152	35007	16772	5549	0
chr18	63637168	63638299	1982091	2147319	1545138	1229287	16225	324	12631
chr18	63687192	63688885	2032115	2197343	1494552	1178701	32520	13359	0
chr18	63817060	63821397	2161983	2327211	1362040	1046189	162388	3060	0
chr18	64642896	64643924	1702924	3153047	539513	223662	66612	3660	39268
chr18	65898810	65899325	447523	4408961	481194	482991	225164	1070	21335
chr18	66076396	66077146	269702	4586547	303373	305170	47343	31	9170
chr18	67122409	67123436	407504	4719758	486461	408660	13149	6601	3100
chr18	70161462	70162158	1657775	1681036	142321	179878	7474	25627	0
chr18	70198965	70199506	1620427	1643688	104973	142530	10110	653	8401
chr18	73676739	73677459	394480	304331	243110	409277	48138	492	2601
chr18	75923256	75924746	942689	1431244	903599	328107	10173	6958	0
chr18	75997358	75998181	869254	1362194	830164	254672	415	1303	7522
chr18	76297883	76299827	567608	1060548	528518	44882	19238	315	187324
chr18	76407077	76408242	459193	952133	420103	140823	41613	3589	296518
chr19	466300	467442	69044	57943	20779	21574	21574	7765	12145
chr19	3757256	3759158	34	101362	1544	2498	2478	2493	0
chr19	4653180	4654618	0	45560	12235	13796	4699	73	0
chr19	5187884	5229246	37152	264071	55152	56680	0	0	0
chr19	5343978	5345018	193246	148299	3193	21494	2994	3253	4753
chr19	6120760	6123090	87689	258787	9609	2590	2586	2523	89
chr19	7317094	7320245	49426	260202	21761	22090	22070	21936	0
chr19	7328830	7329494	61162	250953	33497	33826	33806	33672	0
chr19	8188511	8189234	86898	23719	70288	34202	26156	4740	0
chr19	9302198	9304031	26786	696263	12423	12266	12305	10640	32769
chr19	10400847	10401684	3861	223407	0	703	0	0	0
chr19	10731979	10733014	5306	102787	16250	18869	16605	0	0
chr19	12983510	12984078	2938	37069	4601	4966	0	0	0
chr19	14577726	14579659	0	5504	11453	3437	3417	0	44676
chr19	16195843	16196934	0	129427	3865	5939	402	0	0
chr19	17177845	17178375	1282	380401	5881	7921	6861	0	0
chr19	17297524	17297895	0	260881	27425	22681	2500	1552	10609
chr19	18351094	18352306	33435	5575	15212	10414	10410	3093	0
chr19	18778162	18778970	0	52473	14780	15366	9406	4594	0
chr19	19075357	19077360	24021	17506	23443	3080	17333	2603	0
chr19	19893830	19895762	1430	570521	5157	6406	6366	5003	53575
chr19	20940639	20941321	26733	1617330	17734	17615	17635	15057	19
chr19	21383728	21384135	36347	2060419	57765	58844	4421	1106	5189
chr19	23492352	23493080	39671	4169043	34978	35188	25347	0	0
chr19	24122140	24122902	96342	4798831	23747	24399	24356	14385	6452
chr19	24494940	24496093	203926	5171631	224170	224856	133731	8302	104060
chr19	24930431	24930750	639417	4868995	659661	660347	569222	335314	539551
chr19	25134497	25135170	843483	4664575	863727	864413	773288	539380	743617
chr19	26162111	26162746	1871097	3636999	1891341	1892027	1800902	1566994	1771231
chr19	30855460	30856712	316733	3794	136371	210496	9075	5985	1578968
chr19	32800648	32805005	35038	902291	31207	31411	21607	969	15023
chr19	32955840	32956419	5741	750877	6085	58776	6056	352	0
chr19	33861165	33862545	7245	1662	636	811	843	941	885
chr19	34300363	34301748	299531	23699	9225	31179	9208	996	178
chr19	37309574	37310702	2576	950492	17421	18434	18414	14982	1666
chr19	37509730	37510635	71706	1150648	44737	10966	4086	4603	1967
chr19	38553033	38554439	0	325197	12697	12879	2169	8967	0
chr19	38699867	38701112	0	178524	13055	3784	2043	71	889
chr19	38916777	38918227	19147	6337	0	0	0	0	19766
chr19	38952455	38953181	54825	27763	34884	34191	8591	12504	29079
chr19	43267323	43268943	350602	166121	234278	166627	2393	2353	0
chr19	46738061	46738981	116206	13675	110714	111215	27295	0	0
chr19	47312487	47315899	25237	150468	20584	9017	9017	5241	0
chr19	49665495	49665854	52820	1319	11346	11771	10193	13042	12440
chr19	50293084	50294361	0	277116	17684	21975	9320	8045	0
chr19	51284576	51285780	12933	2784	19664	1157	1136	1170	1311
chr19	52546032	52546572	1187	348277	4738	5504	5484	5170	0
chr19	53668170	53668783	22510	714397	5310	5746	5766	1990	0
chr19	56995016	56996519	69031	936096	78466	53217	6558	857	33999
chr19	57290737	57292443	153908	1231817	183077	107394	14307	6	0
chr19	58797851	58798310	0	2738931	6408	7567	7587	4903	240
chr2	8378	9293	235670	3097027	254391	255523	1363	2158	0
chr2	5152906	5153710	1518687	1370570	968080	352407	27215	3177	0
chr2	5160822	5163386	1526603	1378486	958404	342731	35131	9784	0
chr2	5239166	5240874	1604947	1456830	880916	265243	51289	9504	3000
chr2	5661044	5663547	1325905	1231168	458243	154779	27520	4229	4499
chr2	9219474	9221032	267347	87191	74571	61924	11708	2069	0
chr2	10604273	10605049	19709	21667	14477	15369	15649	1981	0
chr2	14579044	14580729	733861	192605	214056	76367	17840	563	68078
chr2	15896905	15897536	120646	10456	163387	24321	24241	7726	38969
chr2	16767678	16768481	991419	31772	21617	21935	21895	1228	8683
chr2	17141260	17152450	683854	24392	293550	0	0	0	0
chr2	18641862	18642572	93863	312821	97984	24858	24878	4107	0
chr2	19364508	19365597	173287	71925	181203	33889	11199	3913	0
chr2	19831182	19833061	239148	21929	235038	78419	9975	0	0
chr2	21024209	21025162	35127	16510	802	1285	1265	1446	12445
chr2	23043807	23044609	821379	233584	558700	387367	34037	2895	1650
chr2	23802684	23803834	62154	234651	126532	47200	47180	541	8460
chr2	25450193	25451414	4483	47874	10637	649	322	0	0
chr2	26442615	26445536	0	264158	19825	22080	20400	4245	10534
chr2	31346916	31347643	501843	1640	12940	13253	12673	3755	0
chr2	32525716	32528422	840	736857	21605	22452	22442	3586	21781
chr2	32717191	32717812	4709	547467	131578	12432	27977	0	17459
chr2	37234494	37235378	4799	253701	39777	4858	1870	1978	0
chr2	37340499	37340974	990	229014	21040	21255	14395	3275	22564
chr2	38194635	38195341	298749	85820	31889	32091	14015	7876	2504
chr2	38422326	38443203	96107	17777	48326	10022	8764	0	24596
chr2	38802459	38804253	154723	50313	24036	25963	4543	2378	2515
chr2	38836607	38837652	121324	84461	5850	1503	944	977	0
chr2	39942694	39943960	16538	734661	60486	62316	15666	0	0
chr2	40027085	40028812	30143	649809	20132	20661	19050	1074	6008
chr2	40869449	40871396	872507	190653	189703	134565	22487	2137	3080
chr2	42036830	42038532	367190	51974	29578	17901	2764	1865	1238
chr2	44068016	44069831	44429	1792	65922	35225	35245	32241	26
